C1,WNOUT,WPOUT,WCS,WN1,WP1,Bandwidth,PowerConsumption,VoltageGain
2.1036742478609086e-13,1.5252719521522522e-06,1.3757872581481935e-06,5.9237805008888255e-06,2.7899616360664367e-06,2.6208817958831787e-06,48200000.0,0.0548,10.350000000000001
2.1493086516857146e-13,4.489216893911362e-06,2.100122183561325e-06,4.505395501852036e-06,3.6607842445373537e-06,3.9496340453624725e-06,130000000.0,0.05709999999999999,18.27
1.559520721435547e-13,2.4981218576431274e-06,4.252667516469955e-06,4.835640266537667e-06,3.561826676130295e-06,3.0186930000782015e-06,74800000.0,0.03529999999999999,24.06
1.9410720467567443e-13,3.249612405896187e-06,2.557011902332306e-06,5.515968978405e-06,3.160327911376953e-06,2.728365361690521e-06,11400000.000000002,0.075,32.97
1.9959773048758508e-13,2.506782978773117e-06,1.457625925540924e-06,5.273597449064255e-06,3.75320702791214e-06,4.328632891178131e-06,153000000.0,0.032400000000000005,17.36
1.4985307455062865e-13,1.5514379739761353e-06,2.2319342494010928e-06,6.1636323928833016e-06,2.796440601348877e-06,4.213019788265228e-06,155000000.0,0.021299999999999996,18.97
2.5118836164474485e-13,1.5169084668159486e-06,3.4055032432079316e-06,5.763284802436829e-06,3.1273764967918396e-06,4.234354794025421e-06,96100000.0,0.0212,20.97
2.596796274185181e-13,1.5187813639640808e-06,4.597217559814453e-06,6.0993256568908695e-06,2.3409883975982664e-06,3.943883121013641e-06,58100000.0,0.0224,25.74
2.167331263422966e-13,3.5227107703685763e-06,4.5789293646812446e-06,4.035889267921448e-06,4.11296010017395e-06,4.239293158054352e-06,124000000.0,0.0455,20.34
1.629355102777481e-13,3.4967399239540102e-06,1.4779604673385622e-06,5.176734149456025e-06,3.1529487371444704e-06,3.7991592586040495e-06,160000000.0,0.0448,15.949999999999998
2.2614549398422242e-13,1.5203323960304261e-06,3.523083105683327e-06,5.765648365020753e-06,3.0260719060897826e-06,4.312019646167755e-06,108000000.00000001,0.021299999999999996,20.83
2.3399166762828826e-13,2.5777632594108583e-06,3.906578600406647e-06,5.299702554941178e-06,3.4518855065107347e-06,2.9310640692710876e-06,9959999.999999998,0.0374,40.61
2.489959478378296e-13,4.478664100170136e-06,4.198355913162231e-06,3.9040521383285525e-06,3.261090815067291e-06,3.4739980809390545e-06,96400000.0,0.0586,19.05
1.5016398131847382e-13,2.5048806667327884e-06,4.598854243755341e-06,5.844703853130341e-06,4.0509402751922605e-06,4.188045978546142e-06,141000000.0,0.0351,20.71
1.945432420819998e-13,1.5241600871086122e-06,2.719164691865444e-06,4.524812459945679e-06,3.224065959453583e-06,3.854389488697052e-06,122000000.0,0.020400000000000005,19.86
2.4949913024902346e-13,2.4924000799655918e-06,4.291438579559327e-06,4.220595002174378e-06,2.9057208299636843e-06,2.605065405368805e-06,43500000.00000001,0.035500000000000004,24.3
1.8554682433605194e-13,2.5657467842102054e-06,3.755785346031189e-06,5.7395336627960214e-06,4.040385603904724e-06,3.017153888940811e-06,6599999.999999997,0.0395,46.73
2.526387870311737e-13,1.545823395252228e-06,2.2506722062826156e-06,6.199902892112733e-06,2.50448477268219e-06,4.245153963565826e-06,103000000.0,0.021299999999999996,18.97
2.4919416308403016e-13,1.5363548398017885e-06,1.8286728858947755e-06,6.1038584709167485e-06,2.4916659593582154e-06,3.831091344356537e-06,87200000.0,0.021299999999999996,19.5
2.2359712421894072e-13,3.831586539745331e-06,1.4403430223464966e-06,4.984702748246492e-06,4.112399995326996e-06,2.6197866201400756e-06,14999999.999999998,0.0493,22.66
1.4915661811828613e-13,4.491587966680527e-06,3.923872321844101e-06,3.950369119644166e-06,3.877626359462738e-06,4.191471457481385e-06,169000000.0,0.0572,20.06
1.4994585514068604e-13,1.5129298567771913e-06,2.239205539226532e-06,5.6073633432388315e-06,3.03382682800293e-06,4.520611047744751e-06,184000000.0,0.020599999999999997,18.66
1.4895815253257752e-13,4.503088474273682e-06,2.1145040094852447e-06,5.413393646478654e-06,3.6106781512498854e-06,4.215083658695221e-06,188000000.0,0.05809999999999999,16.74
2.408084273338318e-13,4.485795557498932e-06,4.2810793519020085e-06,4.571114301681519e-06,3.5059061795473097e-06,3.63611701130867e-06,102000000.0,0.0599,18.39
1.498889923095703e-13,2.5052262246608737e-06,2.1129123866558076e-06,3.944998502731323e-06,3.6493480503559114e-06,3.7388870418071748e-06,159000000.0,0.032,19.53
1.513831526041031e-13,3.8039686381816867e-06,3.356352835893631e-06,5.520062386989594e-06,4.219756543636322e-06,2.7601560950279236e-06,20300000.0,0.104,26.43
1.4750128984451295e-13,2.5056317746639252e-06,2.878244418650866e-06,4.851863354444504e-06,3.2901061326265336e-06,3.916138768196106e-06,164000000.0,0.0335,18.64
2.108747124671936e-13,3.4993618726730347e-06,2.8723682016134263e-06,4.45917046070099e-06,3.5164995938539505e-06,3.2699075490236284e-06,103000000.0,0.0465,17.83
2.511374771595001e-13,2.491348206996918e-06,1.4684532880783082e-06,4.880940012633801e-06,3.979274332523346e-06,2.8956148028373717e-06,62800000.0,0.0334,17.37
1.4912269115447997e-13,4.49948912858963e-06,1.3978355526924134e-06,4.066872358322144e-06,3.055229127407074e-06,4.498092830181122e-06,192000000.0,0.0539,19.55
1.9664052426815032e-13,2.5543232560157776e-06,2.095082670450211e-06,5.421832859516145e-06,3.635048523545265e-06,2.9937043190002443e-06,17099999.999999996,0.0346,33.09
2.0863221436738967e-13,1.5068868398666383e-06,1.966723769903183e-06,4.816755130887032e-06,3.408437579870224e-06,3.9141733944416044e-06,120000000.00000001,0.020099999999999993,19.09
1.502492368221283e-13,2.508787125349045e-06,4.243121892213822e-06,5.936412513256074e-06,3.628563687205315e-06,4.4097540974617e-06,166000000.0,0.0348,19.32
2.026532094925642e-13,1.522883713245392e-06,2.2817193567752838e-06,5.4841471612453465e-06,3.031035602092743e-06,4.019300520420074e-06,122000000.0,0.0208,19.17
2.3553650975227355e-13,1.5249195098876953e-06,4.8957599401474e-06,6.330833792686463e-06,2.934158205986023e-06,4.035396635532379e-06,57700000.00000001,0.022700000000000005,27.77
2.5219649672508237e-13,1.5214653611183167e-06,3.7876919209957123e-06,6.131756305694581e-06,2.78479939699173e-06,4.442438542842865e-06,96200000.0,0.0216,21.34
1.999947965145111e-13,2.5042010843753815e-06,3.310981169342995e-06,4.3829432129859926e-06,3.2829388678073884e-06,4.32724517583847e-06,139000000.0,0.0327,19.63
1.9550175219774245e-13,4.429957509040833e-06,3.351083815097809e-06,6.06493079662323e-06,3.7753187417984008e-06,2.5048893094062806e-06,121000000.0,0.133,4.13
1.500141680240631e-13,3.496983647346497e-06,2.695766977965832e-06,5.593940913677216e-06,3.051955580711365e-06,3.851043283939362e-06,157000000.0,0.0467,16.8
2.018093753606081e-13,3.42035785317421e-06,1.4168379306793214e-06,6.009397864341737e-06,2.9974916577339174e-06,2.5736555457115174e-06,90700000.0,0.0644,17.23
1.9282370358705522e-13,3.5044156014919284e-06,1.440592110157013e-06,4.89052987843752e-06,3.4798356890678404e-06,3.8009287416934967e-06,141000000.0,0.0447,16.61
1.4429189562797547e-13,3.4981004297733307e-06,2.74440848082304e-06,5.4503625929355625e-06,3.754200279712677e-06,2.8153458833694458e-06,16900000.000000004,0.0488,35.56
2.0245199762284756e-13,4.501372575759888e-06,4.098615020513535e-06,4.981896974146366e-06,3.4489863961935044e-06,3.943299621343613e-06,130000000.0,0.0599,18.1
1.9707999303936959e-13,2.5052546560764314e-06,2.1833203732967377e-06,4.756895929574967e-06,3.2239620685577394e-06,4.428856194019318e-06,153000000.0,0.032400000000000005,18.73
2.4766286611557007e-13,3.501542776823044e-06,3.494489461183548e-06,4.405832827091218e-06,3.348340481519699e-06,4.431323111057281e-06,122000000.0,0.04519999999999999,19.46
2.0035422332584858e-13,3.5047151148319245e-06,4.504698157310486e-06,4.354739904403687e-06,3.6787976771593093e-06,3.980744689702988e-06,127000000.0,0.0463,19.51
2.221764326095581e-13,1.5159183740615845e-06,4.657816886901856e-06,6.197387099266053e-06,3.519985631108284e-06,3.565643385052681e-06,31599999.999999996,0.0238,33.93
2.124482348561287e-13,4.448483973741532e-06,4.199945569038392e-06,5.481742680072785e-06,4.31931734085083e-06,2.973672270774841e-06,7939999.999999999,0.0649,40.73
2.376392513513565e-13,2.502896010875702e-06,1.5030050575733186e-06,4.731058150529862e-06,3.5315293669700624e-06,3.713805317878723e-06,115000000.0,0.032400000000000005,17.31
1.4829249382019044e-13,4.4841803312301635e-06,1.5200575590133668e-06,4.083115935325623e-06,3.426927641034126e-06,3.839316397905349e-06,175000000.0,0.0557,18.53
1.9641062654554843e-13,1.5020872950553896e-06,2.5732250511646273e-06,4.602920442819596e-06,3.021100878715515e-06,4.28583699464798e-06,140000000.0,0.020099999999999993,19.49
1.4712754487991334e-13,1.5182846188545229e-06,1.772572070360184e-06,6.119288325309754e-06,3.195421576499939e-06,4.4408429861068725e-06,183000000.0,0.020899999999999995,17.99
2.350626736879349e-13,3.2126338183879856e-06,2.4441265761852265e-06,5.6901366114616405e-06,4.313598453998565e-06,2.5828413367271423e-06,56299999.99999999,0.0946,10.899999999999999
2.534569799900055e-13,1.5109614729881287e-06,3.3817959129810335e-06,5.876782655715943e-06,2.580789923667908e-06,3.913217812776566e-06,76300000.0,0.0216,22.17
2.3663732409477235e-13,3.5175653994083406e-06,4.065043956041336e-06,4.401933014392853e-06,3.7083187848329545e-06,2.7819858193397522e-06,58700000.0,0.0481,21.16
1.6495812833309173e-13,1.503641724586487e-06,4.228102952241898e-06,5.64073783159256e-06,2.5942071080207824e-06,3.0708787739276888e-06,23799999.999999993,0.0238,37.36
2.376494973897934e-13,4.489297270774841e-06,3.954908430576325e-06,4.976902149617672e-06,3.46633942425251e-06,4.17879319190979e-06,123000000.00000001,0.0594,18.26
2.502417981624603e-13,2.5098842382431032e-06,1.3855006098747255e-06,4.920583866536618e-06,3.178133964538574e-06,2.696286380290985e-06,20300000.0,0.0338,25.219999999999995
2.4910150170326235e-13,1.5160287022590639e-06,2.4749836921691895e-06,4.87870604544878e-06,3.0877413153648376e-06,3.6681155413389208e-06,92100000.0,0.020599999999999997,20.07
2.4941030740737913e-13,1.5123789310455323e-06,2.6955689638853077e-06,4.765074267983437e-06,3.0937634110450743e-06,3.6538563221693037e-06,90700000.0,0.020599999999999997,20.31
2.4996148943901064e-13,2.4866760671138763e-06,4.360491871833801e-06,4.189210772514344e-06,3.1638672947883607e-06,2.5898593068122863e-06,42300000.0,0.035500000000000004,24.69
2.4890922904014585e-13,4.481121271848679e-06,2.5568243712186817e-06,3.941627502441406e-06,3.878858923912048e-06,4.039385139942169e-06,109000000.0,0.056100000000000004,19.9
2.463920712471008e-13,3.500814378261566e-06,3.3353083580732346e-06,4.0555067062377934e-06,4.060469627380371e-06,3.0311394035816194e-06,80500000.0,0.0466,18.76
2.4968652725219726e-13,3.5034838020801546e-06,4.172978639602661e-06,4.3556256294250496e-06,3.502144917845726e-06,4.24489575624466e-06,114000000.00000001,0.0458,19.53
1.5970949828624726e-13,1.4830330610275269e-06,1.5513920187950136e-06,6.246717333793641e-06,2.1528797149658205e-06,4.006774187088013e-06,145000000.0,0.020899999999999995,16.87
1.9952707327902318e-13,4.492000043392182e-06,3.648778706789017e-06,4.1320781707763675e-06,3.2199327051639557e-06,4.174292147159576e-06,139000000.0,0.0575,19.38
1.4908834099769593e-13,2.502847731113434e-06,2.315352961421013e-06,5.2778991460800175e-06,3.099018335342407e-06,3.754669338464737e-06,157000000.0,0.0335,17.41
2.0880666822195054e-13,4.4861516654491424e-06,1.4399555325508118e-06,4.395431637763978e-06,3.654599964618683e-06,2.885999858379364e-06,94700000.0,0.0577,14.669999999999998
1.7050269544124603e-13,3.0170626267790798e-06,3.3645588755607607e-06,5.749452352523804e-06,3.5715088993310927e-06,2.5286551117897036e-06,65600000.0,0.119,8.69
1.4883968830108643e-13,4.5015964508056646e-06,2.1003482043743136e-06,5.262365847826005e-06,3.549047067761421e-06,4.4092736840248106e-06,196000000.0,0.0578,17.35
2.2502316236495973e-13,2.6108156740665437e-06,3.238577887415886e-06,4.623603135347367e-06,3.26155586540699e-06,2.6408236622810365e-06,12800000.0,0.0357,37.04
1.8002872467041017e-13,2.5060435831546784e-06,1.495926082134247e-06,5.081306986510755e-06,4.0412929654121395e-06,3.5992784947156904e-06,136000000.0,0.0329,16.68
2.0157960541546345e-13,2.933425940573216e-06,2.335401311516762e-06,5.618129074573517e-06,4.059171736240387e-06,2.5272887349128723e-06,62200000.00000001,0.0893,10.48
2.249800205230713e-13,1.521407425403595e-06,3.151469372212887e-06,5.646189570426941e-06,3.048523545265198e-06,4.324976861476898e-06,114000000.00000001,0.021100000000000004,20.16
1.9570731297135352e-13,2.4997461140155792e-06,3.361502900719643e-06,4.9481382444500925e-06,3.4540312811732294e-06,3.814421981573105e-06,121000000.0,0.034,19.11
2.5035912394523623e-13,3.5024363100528717e-06,1.501367211341858e-06,3.993047237396241e-06,4.1192351579666135e-06,4.47162276506424e-06,120000000.00000001,0.0426,20.29
1.581924557685852e-13,4.471075683832169e-06,1.8780673742294312e-06,5.315690279006959e-06,3.6947930604219435e-06,2.71914142370224e-06,13899999.999999993,0.0604,31.2
2.283525764942169e-13,4.487139970064163e-06,3.915129035711289e-06,5.061101011931896e-06,3.7451989501714708e-06,3.7988481521606446e-06,110000000.0,0.0602,17.92
2.032315943390131e-13,4.4860287308692936e-06,1.421311676502228e-06,4.135977625846863e-06,3.6543154865503312e-06,3.91197070479393e-06,131000000.0,0.0552,18.98
1.6054741144180298e-13,4.493592113256455e-06,1.9317305088043215e-06,4.90712783485651e-06,3.2695089131593703e-06,3.770460605621338e-06,162000000.0,0.0577,16.85
1.85267373919487e-13,4.357366472482681e-06,2.4352015703916553e-06,6.021563410758973e-06,3.9053838849067686e-06,2.4864009618759155e-06,126000000.00000001,0.101,8.370000000000001
1.9700305443257094e-13,2.5034964680671694e-06,2.4730566143989564e-06,5.117116615176202e-06,3.108711004257202e-06,4.273044109344483e-06,147000000.0,0.03320000000000001,18.0
1.644209861755371e-13,2.6136105358600616e-06,3.7430980503559115e-06,5.562439501285554e-06,3.50966776907444e-06,2.774389445781708e-06,15100000.0,0.101,26.26
1.4971892833709716e-13,2.499256432056427e-06,1.4605107307434082e-06,5.92474901676178e-06,3.464764729142189e-06,4.010781109333039e-06,168000000.0,0.0334,15.94
1.6875882148742676e-13,3.690108418464661e-06,4.411065191030503e-06,5.360243618488312e-06,4.0771799087524415e-06,2.653909087181091e-06,17999999.999999996,0.134,23.23
1.950152762234211e-13,3.5024820864200593e-06,1.40806120634079e-06,4.8506207913160326e-06,4.197015047073364e-06,2.9564766883850096e-06,92600000.0,0.0457,15.380000000000003
1.8981945291161538e-13,1.5268401503562929e-06,3.3300740718841556e-06,5.815948486328126e-06,3.0432695746421815e-06,4.444152414798737e-06,130000000.0,0.021299999999999996,20.43
2.4850260615348815e-13,4.4945427775383e-06,2.78330871462822e-06,4.171463906764985e-06,4.048601150512695e-06,2.6906155943870544e-06,64800000.0,0.0596,17.38
1.4892789721488952e-13,3.4980517923831944e-06,2.4444153606891634e-06,5.415632784366608e-06,3.247438728809357e-06,3.98644968867302e-06,172000000.0,0.04619999999999999,16.78
2.0684918016195296e-13,1.5308133959770203e-06,1.899281233549118e-06,5.7464567422866825e-06,3.1918004751205444e-06,4.083280265331268e-06,122000000.0,0.020700000000000003,18.59
2.1142869591712951e-13,4.489157974720001e-06,3.37613707780838e-06,5.203298509120942e-06,3.723746433854103e-06,3.717785179615021e-06,115000000.0,0.0601,17.3
2.157199576497078e-13,1.5046284198760987e-06,4.0237412452697755e-06,4.330510675907135e-06,3.873156309127807e-06,3.997561424970627e-06,112000000.0,0.020300000000000002,21.01
1.5015875101089478e-13,1.5081192255020142e-06,2.386121839284897e-06,4.950770635157824e-06,3.169157028198242e-06,3.979123800992965e-06,158000000.0,0.020400000000000005,19.32
2.078701853752136e-13,2.1227886378765105e-06,3.887920439243317e-06,5.4135437905788426e-06,3.7945245504379272e-06,2.7014615535736082e-06,13899999.999999993,0.108,24.14
1.8915846347808839e-13,3.4906877875328068e-06,2.4654170125722885e-06,5.470763415098191e-06,3.3240275681018827e-06,4.0008976459503175e-06,142000000.0,0.0464,16.78
1.495679020881653e-13,1.5530020594596864e-06,3.900507152080536e-06,5.908749401569367e-06,3.1907770037651064e-06,4.501699209213257e-06,158000000.0,0.0216,20.73
2.4856627583503725e-13,4.482013374567032e-06,3.4025316685438156e-06,3.91655731201172e-06,3.511067792773247e-06,3.4931286834180354e-06,97600000.0,0.0579,19.02
1.488901138305664e-13,1.530813753604889e-06,4.241224229335785e-06,6.31810212135315e-06,2.7415376305580137e-06,4.284106194972992e-06,118000000.0,0.022,23.38
2.4751043319702147e-13,4.486258149147034e-06,2.5415754318237305e-06,4.090110540390015e-06,3.3703159391880037e-06,3.943053513765335e-06,114000000.00000001,0.05700000000000001,18.86
1.4737781286239624e-13,1.5179443359375e-06,2.8404143527150156e-06,4.884535804390908e-06,3.106915354728699e-06,4.576376676559448e-06,182000000.0,0.020400000000000005,19.74
2.527745485305786e-13,2.4885949194431304e-06,1.521764785051346e-06,5.269710868597031e-06,2.7404351234436035e-06,3.158622682094574e-06,73500000.0,0.0335,16.26
1.5855331420898439e-13,2.500426769256592e-06,4.400748789310455e-06,4.943628016859293e-06,3.7315141707658767e-06,3.485315930098295e-06,116000000.0,0.0347,20.45
1.4930007457733153e-13,2.493160218000412e-06,3.620993211865425e-06,4.717009276151658e-06,3.3003358989953996e-06,4.2799271941184995e-06,174000000.0,0.03330000000000001,19.4
2.357408195734024e-13,2.070868581533432e-06,3.515155076980591e-06,5.635307431221009e-06,3.86436128616333e-06,2.7774877548217773e-06,12800000.0,0.10000000000000002,24.36
2.4450682401657103e-13,3.5040730834007265e-06,3.304251417517662e-06,4.287250101566315e-06,3.661071762442589e-06,2.915138602256775e-06,74000000.0,0.0473,18.79
1.5486239492893218e-13,4.082757264375687e-06,2.939610114321113e-06,5.342985272407532e-06,3.084387183189392e-06,2.7418121695518493e-06,44799999.99999999,0.0621,25.17
2.3923311233520507e-13,1.5182270407676697e-06,3.676987856626511e-06,5.757718443870545e-06,3.163844048976898e-06,4.214232504367829e-06,97400000.0,0.021299999999999996,21.44
1.9956935793161392e-13,4.487042248249054e-06,1.433037579059601e-06,4.55315524339676e-06,3.2793008387088776e-06,2.823219120502472e-06,92000000.0,0.0579,14.04
1.723168969154358e-13,2.506021946668625e-06,1.8077913522720338e-06,5.334912270307542e-06,3.168350875377655e-06,2.9094530940055846e-06,26700000.000000004,0.03409999999999999,27.96
2.5510587096214293e-13,1.5184387564659119e-06,4.36593371629715e-06,5.608474552631379e-06,2.978381335735321e-06,3.6474568396806715e-06,52300000.0,0.022099999999999995,26.76
2.511845052242279e-13,1.5245137810707093e-06,1.342925727367401e-06,5.843229770660401e-06,2.8943917751312254e-06,3.455131974071264e-06,72600000.0,0.0208,19.04
1.664614289999008e-13,3.49862077832222e-06,4.367506206035614e-06,5.125632494688035e-06,3.6664608269929885e-06,3.840892553329467e-06,137000000.0,0.0475,18.73
2.411414623260498e-13,4.48833578824997e-06,4.142753630876541e-06,4.344067811965943e-06,3.1863154172897338e-06,4.355519711971283e-06,124000000.0,0.05809999999999999,19.24
2.1879604458808898e-13,2.499725639820099e-06,3.267410606145859e-06,5.220966815948487e-06,3.4271677657961845e-06,3.856379330158234e-06,111000000.00000001,0.034199999999999994,19.01
2.2408395111560823e-13,3.5046942830085756e-06,2.276452034711838e-06,4.269654273986817e-06,3.6534767001867293e-06,4.087648093700409e-06,126000000.00000001,0.0445,19.14
2.0855496674776078e-13,2.507183074951172e-06,1.6452844440937043e-06,6.071033835411073e-06,3.7189973145723343e-06,3.5945686548948288e-06,93300000.0,0.0337,16.56
1.516428977251053e-13,3.5302692353725435e-06,3.56447272002697e-06,5.215429127216339e-06,2.9313780665397644e-06,2.827517807483673e-06,28000000.0,0.04900000000000001,31.1
1.6071456074714661e-13,1.5232644081115724e-06,1.497264862060547e-06,6.216802835464478e-06,3.130661368370056e-06,3.962750643491745e-06,136000000.0,0.020999999999999998,17.69
1.5030875205993653e-13,1.4997451901435853e-06,1.970399558544159e-06,4.780615970492364e-06,3.3490454852581026e-06,3.985058218240738e-06,165000000.0,0.020000000000000007,18.94
1.4971047043800355e-13,2.50203412771225e-06,1.466399073600769e-06,5.888237118721009e-06,3.048320770263672e-06,4.394881308078766e-06,196000000.0,0.0329,16.33
2.3013361394405365e-13,4.493539273738862e-06,4.4039700329303744e-06,4.14723539352417e-06,3.872050166130066e-06,2.654111325740814e-06,61500000.00000001,0.06090000000000001,19.94
2.196670264005661e-13,2.6543865725398064e-06,2.407801777124405e-06,5.698965609073639e-06,3.765500783920288e-06,2.6076532006263733e-06,54000000.00000001,0.0898,9.669999999999998
1.5435463190078734e-13,4.505501568317414e-06,2.811311334371567e-06,5.624315738677979e-06,3.149274170398712e-06,3.881941169500351e-06,158000000.0,0.0596,16.22
1.6691179871559144e-13,2.506313681602478e-06,3.642965868115425e-06,5.324310839176179e-06,2.5022843480110166e-06,2.8772135376930238e-06,31800000.0,0.036,31.12
2.477287530899048e-13,4.481955170631409e-06,3.4127586185932163e-06,4.1628903150558475e-06,3.149586796760559e-06,3.895363956689835e-06,112000000.0,0.057999999999999996,18.77
2.3876988887786867e-13,1.4766381382942201e-06,4.3925497233867645e-06,5.897621929645539e-06,3.0444725155830384e-06,2.7119224071502686e-06,45200000.0,0.139,5.860000000000001
2.221113532781601e-13,3.560463309288025e-06,2.463963881134987e-06,5.032301548868418e-06,3.779775559902191e-06,2.59858238697052e-06,9149999.999999996,0.0496,37.48
1.4703665971755982e-13,3.5105470418930056e-06,4.474153161048889e-06,5.002517841756344e-06,3.671149522066116e-06,3.103786140680313e-06,90300000.0,0.0487,21.64
1.6076301336288452e-13,4.021996200084687e-06,3.5283310264348987e-06,5.5280470252037056e-06,3.928865551948547e-06,2.7360370755195616e-06,16199999.999999994,0.109,27.99
1.494215190410614e-13,1.5098320841789245e-06,2.4024703949689865e-06,4.8645877242088325e-06,3.1461857557296754e-06,4.381112992763519e-06,178000000.0,0.020099999999999993,19.36
2.4610025882720946e-13,2.49855449795723e-06,1.522566318511963e-06,4.1969981789588936e-06,3.6148275285959245e-06,3.7714608907699585e-06,111000000.00000001,0.0319,18.59
2.3083449602127075e-13,2.503970056772232e-06,3.2442066594958305e-06,4.6526154577732096e-06,3.514796033501625e-06,3.7057136446237562e-06,104000000.0,0.0338,19.2
1.8684227764606476e-13,2.4863256812095645e-06,4.324987828731537e-06,4.166166663169861e-06,3.839002430438996e-06,3.196442812681198e-06,97000000.0,0.03409999999999999,20.48
2.483935296535492e-13,1.5296110510826112e-06,1.8286598324775696e-06,5.6826930642128e-06,2.973375380039215e-06,3.7546683549880982e-06,91400000.0,0.020899999999999995,19.54
2.3301854431629183e-13,1.5107184648513796e-06,3.398120954632759e-06,4.620896130800247e-06,3.369024723768234e-06,4.091030657291412e-06,110000000.0,0.020400000000000005,20.39
2.0834793150424957e-13,2.507581651210785e-06,2.5510241836309434e-06,4.773872658610345e-06,3.3151550740003586e-06,3.956390231847763e-06,128000000.0,0.03320000000000001,18.48
1.945925772190094e-13,3.4974236190319064e-06,1.4825145006179811e-06,5.330423325300217e-06,3.4675872549414633e-06,4.097507774829864e-06,151000000.0,0.0449,16.04
2.521574079990387e-13,1.468443274497986e-06,2.08566427230835e-06,5.374931871891022e-06,3.0110289454460144e-06,2.9117269515991213e-06,15900000.0,0.021500000000000002,34.06
1.8464311510324479e-13,3.5209211111068728e-06,1.5252479016780855e-06,4.954354651272298e-06,4.142822742462158e-06,2.7112160325050355e-06,17799999.999999996,0.0463,24.19
2.485520541667938e-13,4.466658979654312e-06,1.4358479976654054e-06,3.834155440330506e-06,3.559046372771263e-06,2.6598501801490785e-06,82900000.0,0.05700000000000001,15.579999999999998
2.492755174636841e-13,3.502630412578583e-06,3.788712322711945e-06,4.349801898002625e-06,3.467650830745697e-06,4.493452847003937e-06,121000000.0,0.04519999999999999,19.72
2.152038037776947e-13,4.493841648101807e-06,2.4740545749664306e-06,4.629413723945618e-06,3.6522882133722304e-06,3.1607427299022675e-06,100000000.0,0.05909999999999999,16.35
1.4964519143104553e-13,3.5015069246292116e-06,2.578401178121567e-06,4.8584862202405935e-06,3.2353351712226866e-06,3.6886021196842195e-06,160000000.0,0.046,17.41
2.1560488492250443e-13,4.489238798618317e-06,2.2833573371171952e-06,4.745351910591126e-06,3.6516556888818743e-06,3.300224393606186e-06,106000000.0,0.0588,16.11
2.494859933853149e-13,1.522808074951172e-06,4.859112918376923e-06,6.442425131797792e-06,2.7605345249176026e-06,4.369927108287812e-06,76700000.0,0.022300000000000004,24.22
2.46990042924881e-13,2.507176458835602e-06,3.31391778588295e-06,4.277496039867401e-06,3.454331204295158e-06,3.794032007455826e-06,103000000.0,0.03320000000000001,19.45
2.0009060464799405e-13,1.5121915340423585e-06,4.8919773101806645e-06,6.3727157115936286e-06,2.697537302970886e-06,4.2612218260765076e-06,90000000.0,0.022300000000000004,24.609999999999996
1.494556486606598e-13,3.503329396247864e-06,2.687800191342831e-06,4.348186731338502e-06,3.4105807840824127e-06,4.183840572834015e-06,178000000.0,0.0448,19.22
1.5220209956169128e-13,2.5100035071372988e-06,4.053408712148666e-06,5.68222588300705e-06,3.077066481113434e-06,3.995999187231064e-06,142000000.0,0.0348,19.29
2.0056470856070518e-13,1.5289855599403382e-06,4.014800548553467e-06,6.149091243743897e-06,2.6729740500450136e-06,4.335596203804016e-06,110000000.0,0.0218,21.94
2.5658448934555053e-13,3.6830576062202456e-06,2.3771005868911742e-06,5.914128124713899e-06,3.1918320953845976e-06,2.664363443851471e-06,37700000.0,0.0919,15.65
1.626590222120285e-13,1.399455785751343e-06,2.995592024177313e-06,5.512555658817292e-06,3.7745795249938967e-06,2.9067091345787047e-06,7499999.999999999,0.0244,46.52
2.483574151992798e-13,2.499317318201065e-06,2.1176890432834628e-06,4.374731004238129e-06,3.315553292632103e-06,4.250428020954132e-06,120000000.00000001,0.03209999999999999,19.15
1.4846064448356627e-13,3.4996977746486666e-06,1.4314525723457337e-06,5.525664806365967e-06,3.6446762681007384e-06,4.006439983844757e-06,182000000.0,0.04510000000000001,15.889999999999999
1.5920081734657287e-13,4.494820654392243e-06,1.36492520570755e-06,5.689119458198548e-06,2.7124215364456175e-06,3.5006416104733944e-06,136000000.0,0.0579,13.04
2.43501216173172e-13,2.530698895454407e-06,3.5228762179613114e-06,5.9294096231460575e-06,2.7670005559921267e-06,2.4923412799835206e-06,92600000.0,0.12400000000000001,0.48999999999999905
1.9673917442560196e-13,4.488940268754959e-06,2.2019459009170535e-06,4.3484315872192385e-06,3.651005193591118e-06,3.9231891930103305e-06,138000000.0,0.05700000000000001,18.52
1.9841528329998255e-13,3.5022779703140263e-06,2.352490469813347e-06,4.603348106145859e-06,3.436782494187355e-06,3.79326331615448e-06,133000000.0,0.0454,17.85
1.4831632375717162e-13,4.500907123088837e-06,2.7810716181993485e-06,4.007145285606385e-06,3.83186286687851e-06,4.447596490383148e-06,182000000.0,0.056100000000000004,20.07
1.7599431425333023e-13,2.5003311038017276e-06,3.7802534401416782e-06,4.681147247552872e-06,3.880295634269715e-06,2.793862819671631e-06,48100000.00000001,0.03520000000000001,27.03
1.5061434507369995e-13,3.5041345059871675e-06,2.4454445242881776e-06,5.29515489935875e-06,3.971208095550537e-06,2.7577702403068543e-06,15799999.999999998,0.0484,34.6
1.4990689754486084e-13,4.487025886774063e-06,1.4085665345191957e-06,4.887783646583558e-06,3.023288428783417e-06,4.219950258731842e-06,195000000.0,0.05600000000000001,17.25
