C1,L1,Rp,Wn,Wn5,Wn6,Wvar,OscillationFrequency,PowerConsumption,OutputPower,PhaseNoise,TuningRange
1.9961656630039216e-13,2.9940522909164426e-09,1950.275585055351,1.5660441398620606e-06,1.2005116879940033e-05,4.014535522460938e-06,3.6231748163700103e-06,4060000000.0,0.007640000000000001,17.96,-86.57000000000001,280000000.0
1.8090120553970336e-13,4.96755576133728e-09,3013.5714560747147,2.7966224193573e-06,1.2004386246204376e-05,4.011183929443359e-06,4.35769671201706e-06,2780000000.0,0.00795,17.93,-94.9,197000000.00000003
1.9224415719509126e-13,3.107745289802551e-09,948.4327435493467,1.1599533081054687e-06,1.0989422321319579e-05,3.2096973352134228e-06,3.028313875198364e-06,4360000000.0,0.00656,17.54,-96.07,298000000.0
1.3477791249752044e-13,4.81055200099945e-09,3359.0158820152283,2.82830810546875e-06,1.1996607184410095e-05,2.4082401275634764e-06,3.173888087272644e-06,3130000000.0,0.00497,17.61,-98.58,194000000.00000003
1.5206786803901194e-13,2.013027429580688e-09,983.7602972984312,1.58043212890625e-06,1.2005797684192657e-05,4.020336532592773e-06,3.0132243633270265e-06,5440000000.0,0.007640000000000001,17.68,-100.7,392000000.0
1.6203847974538804e-13,6.010650396347045e-09,3743.9540028572083,1.955385106801987e-06,1.2007918179035187e-05,4.014073181152343e-06,4.7251415848732e-06,2690000000.0,0.0077800000000000005,18.02,-94.7,233000000.0
1.4741677809506655e-13,3.00071507692337e-09,1996.1699694395063,2.4038500785827637e-06,1.2003365755081177e-05,2.3864624977111817e-06,3.488490641117096e-06,4030000000.0,0.00493,17.42,-96.71,287000000.0
1.0258582830429078e-13,4.8989618420600885e-09,997.6341128349302,2.35347375869751e-06,1.2006280601024627e-05,3.207470592111349e-06,3.6545903086662292e-06,3270000000.0,0.00642,17.35,-92.43,267000000.0
1.0472961068153381e-13,6.12096095085144e-09,939.3452405929563,2.3056130647659303e-06,1.2005467772483826e-05,4.005456924438477e-06,3.3841943740844728e-06,2960000000.0,0.00787,17.67,-88.79,231000000.0
2.0443305373191834e-13,3.878412619233131e-09,2017.0398354530332,1.6267260789871216e-06,1.2012754559516907e-05,3.2092857472598553e-06,4.5432928204536446e-06,3390000000.0,0.00625,17.66,-99.65,279000000.0
1.6217952221632004e-13,5.933441400527953e-09,1961.923837661743,1.959267616271973e-06,1.0988710641860962e-05,3.198265567421913e-06,3.973369915038347e-06,2830000000.0,0.00681,17.82,-94.2,220000000.00000003
1.3715455383062364e-13,5.1535948514938345e-09,2972.4011570215225,1.9783662155270577e-06,1.1993882775306702e-05,3.1969756595790385e-06,3.369110643863678e-06,3170000000.0,0.00635,17.9,-92.25,233000000.0
1.0271564722061158e-13,2.938259959220886e-09,1001.9686520099638,1.5737162590026856e-06,1.0985244691371917e-05,3.191053356975317e-06,3.972940798848867e-06,4490000000.0,0.00671,17.42,-91.77,447999999.99999994
1.230596512556076e-13,5.006752490997314e-09,972.5806713104246,2.8288544654846193e-06,1.2009593069553375e-05,2.393300437927246e-06,3.951882656663656e-06,3040000000.0,0.00497,16.89,-84.99,242000000.0
1.5081599466502667e-13,2.0365281105041503e-09,923.5579371452329,2.797506856918335e-06,1.2008755385875701e-05,4.009965324401856e-06,2.9452019929885863e-06,4860000000.0,0.00795,17.63,-94.66,275000000.0
1.9687941372394562e-13,6.0067873001098625e-09,3204.4169306755066,2.458068037033081e-06,1.1994748026132583e-05,2.3906710624694825e-06,4.677509725093842e-06,2600000000.0,0.00493,17.5,-100.2,201000000.0
1.868960440158844e-13,4.878523290157317e-09,1999.0914314985273,1.6037748336791992e-06,1.201182746887207e-05,4.024162483215332e-06,4.570430994033814e-06,3060000000.0,0.007640000000000001,17.89,-94.8,261000000.0
1.6054744571447373e-13,3.023556888103485e-09,3857.7979505062103,1.949821949005127e-06,1.098588514328003e-05,4.018136596679687e-06,2.9780582189559938e-06,4189999999.9999995,0.00835,18.23,-93.43000000000002,259000000.0
1.5915992110967636e-13,2.8827973604202266e-09,3030.0861299037933,2.7693613052368163e-06,1.0987536787986754e-05,4.006430625915527e-06,5.029547214508057e-06,3640000000.0,0.00853,17.89,-74.25,294000000.0
1.083410233259201e-13,2.0370894670486448e-09,1985.5205714702604,2.7519192695617677e-06,1.0993737697601318e-05,4.014201354980469e-06,3.4994710087776186e-06,4970000000.0,0.00853,17.93,-92.47000000000001,340000000.0
1.0228953957557678e-13,2.020665407180786e-09,981.0473322868345,2.4131536960601806e-06,1.2011577546596526e-05,2.3795500755310057e-06,4.594393253326416e-06,5040000000.0,0.00493,16.77,-91.54,520000000.0
1.7469489425420761e-13,2.951088428497314e-09,3351.9248366355896,2.8257055282592773e-06,1.0984755158424378e-05,3.192560499161482e-06,3.1463558673858643e-06,3849999999.9999995,0.00694,17.89,-98.62,157999999.99999997
1.179679185152054e-13,3.031398594379425e-09,3594.9792861938477,1.1764394760131836e-06,1.2010621905326843e-05,4.017668342590332e-06,4.199967056512833e-06,4490000000.0,0.00746,18.04,-95.74,444999999.99999994
1.9722590148448945e-13,4.069584093987941e-09,1034.1846644878385,1.5809324264526367e-06,1.099160224199295e-05,2.3968405723571776e-06,4.361181825399399e-06,3430000000.0,0.00517,16.98,-81.80999999999999,304000000.0
1.1807758510112761e-13,2.9677351713180537e-09,3212.7300798892975,2.8546652793884276e-06,1.0989495277404784e-05,2.391490364074707e-06,5.025494813919068e-06,3770000000.0,0.00533,17.45,-99.19000000000001,337000000.0
1.929386079311371e-13,4.242977485060691e-09,2411.058910191059,2.7874998092651366e-06,1.2001564085483551e-05,4.005325889587403e-06,4.5538905262947085e-06,3020000000.0,0.00795,17.85,-95.69,216000000.00000003
1.0362305045127868e-13,1.965248346328735e-09,3193.3955550193787,2.016920816898346e-06,1.2002365589141845e-05,2.3932134628295897e-06,3.537753939628601e-06,5420000000.0,0.00488,17.55,-96.98,459000000.0
1.642966002225876e-13,3.8686369359493255e-09,980.7537198066709,1.139302921295166e-06,1.0998479008674621e-05,4.045700073242188e-06,4.481699407100678e-06,3700000000.0,0.008,17.65,-97.22000000000001,21899999.99999998
1.192473441362381e-13,1.9975507259368894e-09,3327.595680952072,2.4597113132476807e-06,1.2005500793457031e-05,2.38677978515625e-06,4.548778235912323e-06,4880000000.0,0.00493,17.41,-99.72,435000000.00000006
2.0509272217750548e-13,6.027978181838988e-09,932.0106506347654,1.1691354751586914e-06,1.098566699028015e-05,3.212038906663656e-06,3.389355182647705e-06,2980000000.0,0.00656,17.53,-96.33,214000000.0
1.5773431062698364e-13,5.127300977706909e-09,970.9368348121641,2.8091601371765135e-06,1.2005359470844268e-05,3.1964748851954936e-06,4.951612770557404e-06,2790000000.0,0.00647,17.21,-95.63,235000000.0
1.413682259619236e-13,4.036591582000255e-09,3255.385160446167,1.2320096015930175e-06,1.2012100100517273e-05,2.393071746826172e-06,3.0125133991241453e-06,4000000000.0,0.00473,17.75,-98.05999999999999,312000000.0
1.0970343053340912e-13,5.733838081359863e-09,3441.360056400299,2.427999448776245e-06,1.2010490596294402e-05,2.390284633636475e-06,3.607858031988144e-06,2960000000.0,0.00493,17.61,-97.81,229000000.0
1.5165957547724246e-13,2.9617676734924314e-09,1074.8072564601896,1.1805001258850098e-06,1.0999599456787109e-05,3.2156856536865235e-06,3.025568902492523e-06,4640000000.0,0.00656,17.55,-94.06,358000000.0
1.0218347311019897e-13,1.9680583477020263e-09,3812.093287706375,2.7875155448913574e-06,1.0990804076194763e-05,3.198040773719549e-06,3.5593717694282532e-06,4980000000.0,0.00694,17.85,-96.24999999999999,357000000.0
1.490905549377203e-13,5.932758331298828e-09,3858.107566833496,1.1837231636047363e-06,1.0997453331947325e-05,2.3899280548095705e-06,3.03429901599884e-06,3230000000.0,0.00508,17.94,-97.78,255000000.0
1.4998358376324176e-13,5.020821332931518e-09,1016.3755118846891,2.8106059074401854e-06,1.2008169531822204e-05,3.1994733028113843e-06,3.966000605374574e-06,2950000000.0,0.00647,17.3,-96.24,215000000.0
1.2690445929765702e-13,2.013935327529907e-09,3238.53462934494,1.2120952129364013e-06,1.2013827502727509e-05,2.3856626510620117e-06,4.55878221988678e-06,5490000000.0,0.00473,17.49,-99.01000000000002,613000000.0
1.899446576833725e-13,2.961025476455688e-09,2851.135939359665,1.160575580596924e-06,1.200554770231247e-05,4.007955932617187e-06,4.903064787387849e-06,4070000000.0000005,0.00746,17.92,-101.99999999999999,390000000.0
1.1281335353851318e-13,6.033987045288085e-09,3817.3261880874634,1.1914410591125488e-06,1.0994165539741515e-05,2.39229736328125e-06,3.0611364245414732e-06,3340000000.0,0.00508,17.93,-96.09999999999998,287000000.0
1.739882007241249e-13,4.3319783806800835e-09,2621.7296309769154,1.6036930084228516e-06,1.2013950049877166e-05,2.38270149230957e-06,3.118077278137207e-06,3540000000.0,0.00482,17.65,-96.39999999999999,246000000.00000003
1.4398148283362388e-13,4.173196300864219e-09,3474.451094865799,1.9367341816425323e-06,1.0992277145385742e-05,4.007941627502441e-06,3.7671319991350175e-06,3450000000.0,0.00835,18.14,-93.17,264000000.0
1.4515265189111232e-13,3.98074465803802e-09,2120.5193251371384,1.1711886405944824e-06,1.2000872373580933e-05,4.017639923095703e-06,3.0275022387504577e-06,3950000000.0000005,0.00746,18.11,-85.73000000000002,297000000.0
1.517639372497797e-13,2.969737291336059e-09,3138.3182257413864,1.5872857570648193e-06,1.0996399164199828e-05,4.0023414611816404e-06,4.978531420230866e-06,4010000000.0000005,0.0082,17.99,-96.86,381000000.0
1.2889935076236726e-13,4.175905302166939e-09,3737.3006939888,1.5926984786987304e-06,1.2000807583332061e-05,4.005825424194336e-06,4.547478973865509e-06,3520000000.0,0.007640000000000001,18.02,-95.32,328000000.0
1.0595103204250335e-13,1.9799499511718746e-09,3085.9619081020355,1.9394980370998383e-06,1.0995701253414153e-05,4.011072444915771e-06,4.5783126950263985e-06,5120000000.0,0.00835,17.96,-96.41999999999999,483000000.0
1.6956226229667665e-13,4.942480385303497e-09,3352.302849292755,1.5712690830230713e-06,1.200459885597229e-05,4.010252380371094e-06,4.252451777458192e-06,3110000000.0,0.007640000000000001,18.05,-94.57,260000000.0
1.2805525809526443e-13,2.960082650184631e-09,3247.9228079319,1.9894392117857933e-06,1.1002389162778853e-05,3.1998649664223194e-06,3.0314372181892395e-06,4340000000.0,0.00681,17.99,-94.15,289000000.0
1.1675060987472534e-13,4.1005969643592826e-09,1946.911960840225,2.829831886291504e-06,1.0989014625549316e-05,3.19966888949275e-06,4.841202676296235e-06,3230000000.0,0.00694,17.64,-96.43,277000000.0
1.8305604755878448e-13,5.084655880928039e-09,2065.817192196846,2.4751909255981446e-06,1.2006181836128235e-05,2.395042037963867e-06,3.971879448741675e-06,2910000000.0,0.00493,17.4,-97.18,203000000.0
1.4304231256246568e-13,4.0126967355608934e-09,3056.174725294113,2.4145569801330565e-06,1.1005692690610885e-05,3.2029524452984333e-06,2.9788221120834348e-06,3500000000.0,0.00688,17.97,-93.74,210000000.0
1.964915007352829e-13,3.0380259752273556e-09,1997.2382038831709,1.965355968475342e-06,1.099539053440094e-05,3.201134780794382e-06,3.624306797981262e-06,3939999999.9999995,0.00681,17.81,-103.1,266000000.0
1.0841083228588104e-13,4.135664448142051e-09,965.2813076972959,2.8363048553466798e-06,1.2003838658332825e-05,2.398274230957031e-06,4.958176314830781e-06,3290000000.0,0.00497,16.77,-99.11,314000000.0
1.2074946761131287e-13,4.046586573123931e-09,1010.2329850196836,2.3595714807510376e-06,1.0991264343261719e-05,4.019658374786377e-06,4.08293940126896e-06,3460000000.0,0.00845,17.67,-93.44999999999999,281000000.0
1.4825632348656653e-13,1.9741916656494138e-09,1885.720536112785,1.178755283355713e-06,1.0983281672000885e-05,2.3845476150512695e-06,3.5100125968456267e-06,5570000000.0,0.00508,17.55,-96.51,508999999.99999994
1.9863535463809968e-13,2.015226125717163e-09,3708.202838897705,1.181114959716797e-06,1.0985288143157958e-05,3.1965054862201214e-06,3.4499737024307253e-06,5220000000.0,0.00656,18.01,-83.81,388000000.0
1.16806560754776e-13,2.9942706823348996e-09,2096.70390188694,2.8401643753051758e-06,1.2009190261363982e-05,3.2060956351459027e-06,3.999962167959893e-06,3890000000.0000005,0.00647,17.62,-97.4,296000000.0
1.5082215555012227e-13,3.0002624392509456e-09,3854.383498430252,2.3814418077468873e-06,1.1999582827091217e-05,3.197236847132444e-06,3.556514263153076e-06,3990000000.0,0.00642,17.85,-97.12,271000000.0
1.2962639182806015e-13,2.990411877632141e-09,3810.733586549759,2.374721455574036e-06,1.0990905404090881e-05,4.009232807159424e-06,3.4499619603157045e-06,4060000000.0,0.00845,18.12,-90.86,283000000.0
1.1949719488620759e-13,4.098274394869804e-09,1921.614661812782,1.227832555770874e-06,1.1000556200742721e-05,4.003504753112793e-06,4.89216023683548e-06,3690000000.0,0.008,17.93,-91.05,399000000.0
1.8147737681865692e-13,5.9715946912765494e-09,956.2138319015501,2.0035202875733375e-06,1.0993006885051727e-05,2.3943178176879884e-06,4.427267730236054e-06,2760000000.0,0.00524,16.99,-101.7,236000000.0
1.5268832333385945e-13,3.9503810480237006e-09,1979.8126965761182,2.841269588470459e-06,1.099346125125885e-05,2.386288070678711e-06,4.581332504749299e-06,3240000000.0,0.00533,17.39,-101.00000000000001,258000000.0
1.0412459969520569e-13,5.830409288406371e-09,2177.3760318756104,2.8526594161987304e-06,1.2007565200328828e-05,3.2013027958571912e-06,4.72702980041504e-06,2730000000.0,0.00647,17.63,-97.22999999999999,239000000.0
1.386520028114319e-13,5.169249176979065e-09,3695.42595744133,1.1655135154724122e-06,1.2007463216781617e-05,4.018364620208741e-06,2.9625476598739624e-06,3490000000.0,0.00746,18.3,-85.65,268000000.0
1.8653627932071687e-13,4.190562158823013e-09,3014.1007006168365,2.0052002996206285e-06,1.1999486654996872e-05,3.203178181499243e-06,4.293242156505585e-06,3270000000.0,0.00635,17.77,-98.53000000000002,256000000.0
1.2014086842536925e-13,4.556695103645324e-09,2484.6633998677135,1.190241241455078e-06,1.2009702980518342e-05,3.1968249283730984e-06,4.473496645689011e-06,3590000000.0,0.00612,17.76,-74.83,376000000.0
1.680060863494873e-13,4.844589412212372e-09,2056.477203965187,1.2056427478790282e-06,1.2005894184112548e-05,2.382356357574463e-06,3.0435978174209593e-06,3570000000.0,0.00473,17.61,-96.65,278000000.0
1.0308147370815277e-13,5.872420668601989e-09,3540.4565930366516,2.360760259628296e-06,1.0998076915740967e-05,4.006238174438476e-06,4.283932030200959e-06,2830000000.0,0.00845,18.1,-91.8,250999999.99999997
1.2637192457914354e-13,6.096785783767699e-09,1978.253662586212,1.6129631996154786e-06,1.099240469932556e-05,3.2010090962052347e-06,4.965442240238191e-06,2890000000.0,0.00671,17.73,-95.84,295000000.0
1.0893182754516602e-13,5.7330696582794185e-09,3314.511328935623,1.1740666389465333e-06,1.2002985537052154e-05,3.1975504390895365e-06,3.0538416504859923e-06,3440000000.0,0.00612,18.04,-93.02,296000000.0
1.0881251990795136e-13,4.757317006587982e-09,3443.594604730606,1.5925586223602294e-06,1.2006496846675872e-05,4.0114242553710934e-06,4.755774438381195e-06,3300000000.0,0.007640000000000001,18.0,-91.46,341000000.0
1.7716095447540284e-13,6.067025661468505e-09,3028.215065598488,1.175820541381836e-06,1.0994089066982268e-05,3.2125206977128982e-06,4.96148431301117e-06,2850000000.0,0.00656,17.88,-95.46,281000000.0
1.9287554621696473e-13,2.9537124633789058e-09,959.2096805572507,2.03774533867836e-06,1.0991825222969054e-05,2.3971691131591797e-06,5.075041651725769e-06,3780000000.0,0.00524,16.9,-94.11000000000001,362000000.0
1.0310319364070892e-13,2.9274082183837886e-09,3745.4539835453033,2.38370406627655e-06,1.2003961384296418e-05,3.1936135165393352e-06,5.07387912273407e-06,3950000000.0000005,0.00642,17.69,-97.94,386000000.0
9.985260367393493e-14,5.9841527938842765e-09,2991.9989854097366,2.767503309249878e-06,1.2004557847976685e-05,4.017628955841064e-06,5.013848662376404e-06,2640000000.0,0.00795,17.89,-92.13,247000000.00000003
1.3504703491926194e-13,5.146362781524657e-09,3957.577556371689,1.964268320798874e-06,1.200402420759201e-05,2.393150234222412e-06,2.949337363243103e-06,3270000000.0,0.00488,17.77,-97.64,220999999.99999997
1.4128553047776222e-13,4.179260104894638e-09,1956.7503482103346,2.798916721343994e-06,1.2013407766819e-05,3.2000632755458356e-06,4.925545156002045e-06,3170000000.0,0.00647,17.55,-92.80000000000001,262000000.0
1.0708025395870209e-13,3.991916248574852e-09,2013.1926536560056,1.6436904668807984e-06,1.0992087006568909e-05,2.3840145111083984e-06,4.911006212234498e-06,3700000000.0,0.00517,17.4,-78.03,420000000.0
1.3958045393228532e-13,4.077089041471481e-09,2739.9401366710663,2.760139274597168e-06,1.0991940081119537e-05,4.012211418151855e-06,3.4621002078056337e-06,3300000000.0,0.00853,18.06,-93.46999999999998,216000000.00000003
1.1513161063194275e-13,2.9730103015899656e-09,3417.754203081131,2.094212418794632e-06,1.0994307875633238e-05,2.3862310409545897e-06,4.6707528233528145e-06,4099999999.9999995,0.00524,17.55,-97.94,393000000.0
9.906356930732728e-14,5.907561063766479e-09,3880.987972021103,1.1723348617553712e-06,1.0997217178344725e-05,3.208188074082136e-06,2.9332863092422486e-06,3420000000.0,0.00656,18.21,-86.51,296000000.0
1.6304846853017806e-13,6.0982570648193355e-09,3941.7015612125397,1.581937837600708e-06,1.2010098338127136e-05,3.2000019289553164e-06,4.1248306408524515e-06,2850000000.0,0.00625,17.93,-96.66,243000000.0
1.389026328921318e-13,4.0452152043581e-09,978.6326289176939,2.836036777496338e-06,1.0987680852413177e-05,2.3685078620910643e-06,4.4756577610969545e-06,3270000000.0,0.00533,16.96,-93.81,3850000.000000015
1.0378826260566711e-13,5.962734460830688e-09,1944.576561450958,2.814357852935791e-06,1.0988635063171386e-05,2.3923126220703124e-06,4.519905149936677e-06,2750000000.0,0.00533,17.42,-96.18,239000000.0
1.0537428855895996e-13,1.950440168380737e-09,2006.91020488739,1.606042242050171e-06,1.2007923781871796e-05,2.391663932800293e-06,3.515797257423401e-06,5680000000.0,0.00482,17.43,-101.6,533000000.0
2.0319713950157165e-13,1.918523550033569e-09,4038.357198238373,2.010002927482128e-06,1.1988405793905258e-05,2.4109259128570555e-06,3.518240839242935e-06,4880000000.0,0.00488,17.63,-100.1,333000000.0
1.4703925233334304e-13,6.036550045013427e-09,3979.5484244823456,1.1961176872253419e-06,1.0997684657573699e-05,2.399520969390869e-06,5.055467486381532e-06,2950000000.0,0.00508,17.68,-88.85,328000000.0
1.4163371175527572e-13,5.030511975288391e-09,989.6034002304075,1.6355663776397705e-06,1.099615854024887e-05,2.3905679702758787e-06,3.4447484016418455e-06,3360000000.0,0.00517,17.1,-91.34999999999998,280000000.0
1.229098081588745e-13,4.447054058313369e-09,2901.1273980140686,1.1841734886169434e-06,1.200901311635971e-05,4.026289939880371e-06,4.257988035678864e-06,3660000000.0,0.00746,18.04,-91.54,363000000.0
1.4786694776266813e-13,3.958725705742836e-09,1987.6665174961088,2.8088668823242186e-06,1.2008317649364471e-05,3.2070334903895853e-06,3.934941984713077e-06,3280000000.0,0.00647,17.64,-98.06999999999998,236000000.0
1.4594946429133415e-13,2.001615524291992e-09,2081.627205014229,1.978657267987728e-06,1.2002619206905364e-05,4.0161249160766604e-06,4.645658195018769e-06,4880000000.0,0.0077800000000000005,17.79,-99.75,428000000.0
1.087829828262329e-13,1.957444667816162e-09,3489.6913170814514,1.185113525390625e-06,1.2005610346794128e-05,3.1966527692973614e-06,3.084558665752411e-06,6090000000.0,0.00612,17.95,-96.09999999999998,532000000.0
1.3815178126096725e-13,5.086286664009094e-09,1956.5044343471525,2.8295774459838866e-06,1.2011353433132171e-05,3.1937151603400706e-06,4.9647572636604316e-06,2820000000.0,0.00647,17.56,-105.0,242000000.0
1.5070690736174584e-13,2.9211829900741575e-09,1888.9863044023512,2.8202380180358885e-06,1.2014399528503418e-05,4.012380599975586e-06,5.060344934463502e-06,3650000000.0,0.00795,17.73,-94.5,301000000.0
1.95754274725914e-13,6.040497303009033e-09,3183.698609471321,1.6071319580078125e-06,1.2007174789905548e-05,3.185914438962936e-06,3.0974040627479554e-06,2900000000.0,0.00625,17.99,-96.86,183000000.0
1.9543544054031372e-13,6.124364614486694e-09,2106.9686710834503,1.1437692642211915e-06,1.0993822097778319e-05,3.984511280059814e-06,3.071718215942383e-06,2990000000.0,0.008,18.22,-91.49999999999999,207000000.0
2.0195316076278687e-13,1.986688613891601e-09,3271.052122116089,2.80110559463501e-06,1.0991769075393676e-05,3.2020765624940397e-06,3.0225927829742433e-06,4620000000.0,0.00694,17.88,-98.33,235000000.0
1.5617040432989598e-13,1.9801745414733883e-09,1951.0293304920194,1.1722723007202148e-06,1.0987450420856474e-05,2.382292175292969e-06,4.564071953296662e-06,5330000000.0,0.00508,17.42,-99.26,570000000.0
1.2173056304454803e-13,5.998474836349487e-09,3116.4832562208176,2.014966985583305e-06,1.2012094914913177e-05,3.2027833931148054e-06,4.997777104377747e-06,2780000000.0,0.00635,17.75,-74.95,273000000.0
1.9193173348903657e-13,4.051030978560447e-09,1058.2143962383268,2.4265753269195557e-06,1.1997188836336136e-05,2.38930778503418e-06,4.459600746631623e-06,3230000000.0,0.00493,16.84,-98.35,261000000.0
1.5398999117314814e-13,4.94632875919342e-09,974.1165041923521,1.1587547302246093e-06,1.201233321428299e-05,4.027056884765625e-06,3.901025220751762e-06,3380000000.0,0.00746,17.63,-100.7,304000000.0
1.342818334698677e-13,5.9688087701797475e-09,969.1815972328184,1.9013601124286652e-06,1.0990850627422332e-05,4.017367649078369e-06,4.5359237790107734e-06,2850000000.0,0.00835,17.67,-96.59999999999998,261000000.0
1.6563823074102402e-13,5.113196372985839e-09,1003.243416547775,1.9550300419330597e-06,1.099393856525421e-05,3.20232849791646e-06,4.057912778109312e-06,3060000000.0,0.00681,17.43,-106.10000000000001,247000000.00000003
1.2385312616825103e-13,5.133504033088683e-09,2824.4179636240005,2.3388747453689573e-06,1.2009754598140717e-05,4.008400058746338e-06,4.213094040751458e-06,2990000000.0,0.00787,17.96,-93.74,246000000.00000003
1.784995436668396e-13,3.040251076221466e-09,1994.255632162094,2.3730372428894043e-06,1.2012212455272675e-05,3.1993427865207194e-06,3.0571635961532594e-06,3980000000.0000005,0.00642,17.75,-99.85,234000000.0
1.7399189621210098e-13,4.976091623306274e-09,987.8898262977598,1.6010707378387452e-06,1.0996189951896666e-05,2.394958209991455e-06,4.49141800403595e-06,3130000000.0,0.00517,16.98,-103.30000000000001,298000000.0
1.0344875752925873e-13,4.998184919357299e-09,968.5444831848142,2.3999924421310426e-06,1.2001248598098755e-05,3.2062010638415815e-06,2.9608943462371827e-06,3350000000.0,0.00642,17.42,-94.74,234000000.0
1.0047914385795593e-13,6.02122664451599e-09,3918.07022690773,1.977319423854351e-06,1.0999518752098084e-05,2.3860418319702147e-06,2.9634063243865968e-06,3140000000.0,0.00524,17.86,-95.36,238000000.0
1.3826750963926315e-13,4.0271413438022134e-09,3971.20264172554,2.0383411169052124e-06,1.0991473615169524e-05,2.3859281539916992e-06,2.9623039960861205e-06,3660000000.0,0.00524,17.82,-97.17,242000000.0
1.9234590530395508e-13,3.1013630628585812e-09,3666.4578318595886,1.6354027271270752e-06,1.1999440342187882e-05,3.2024989895522594e-06,4.8427459001541146e-06,3860000000.0,0.00625,17.76,-100.1,343000000.0
2.0439016222953796e-13,1.9511270523071287e-09,981.7768931388853,2.8416547775268553e-06,1.1003870338201522e-05,2.3969593048095702e-06,3.4361311197280883e-06,4600000000.0,0.00533,17.01,-102.2,283000000.0
1.0422156751155854e-13,3.941941611468792e-09,999.5311498641965,1.1860460281372071e-06,1.0990591645240783e-05,3.1961544029414652e-06,4.9050553441047674e-06,3860000000.0,0.00656,17.33,-94.55,481000000.0
1.282724529504776e-13,4.8523935079574575e-09,2001.4180243015287,2.060727816820145e-06,1.0993356347084044e-05,2.392183494567871e-06,3.031817138195038e-06,3370000000.0,0.00524,17.63,-96.89000000000001,239000000.0
1.0959915816783905e-13,4.131484672427177e-09,3624.3315041065216,1.965071350336075e-06,1.0990571856498717e-05,3.196315499395132e-06,4.419184684753419e-06,3500000000.0,0.00681,17.88,-94.6,326000000.0
9.694674015045167e-14,6.07528257369995e-09,3936.4101886749268,2.382210826873779e-06,1.2013916313648224e-05,3.2080821625888346e-06,4.8984783887863165e-06,2750000000.0,0.00642,17.79,-102.5,268000000.0
1.4467930346727372e-13,4.0217595156282184e-09,2926.1623322963715,2.7991204738616943e-06,1.2004037141799927e-05,4.00800313949585e-06,3.357323110103607e-06,3310000000.0,0.00795,18.0,-94.6,206000000.0
1.201971411705017e-13,4.010550993494689e-09,3145.2361345291138,1.221697998046875e-06,1.2006320893764496e-05,2.393571472167969e-06,3.987389910966158e-06,3930000000.0,0.00473,17.61,-97.66,399000000.0
1.2266675531864165e-13,5.090497732162475e-09,2974.7961461544037,2.373954391479492e-06,1.0994367122650146e-05,3.203136494010687e-06,4.8329763412475595e-06,2960000000.0,0.00688,17.79,-89.5,266000000.0
1.947776883840561e-13,6.12578272819519e-09,1942.1656131744382,2.027697432041168e-06,1.2007002770900726e-05,2.3975077629089357e-06,3.4115670323371885e-06,2780000000.0,0.00488,17.51,-98.99,186000000.0
1.8868875801563263e-13,4.846356987953185e-09,2047.9784458875654,1.9882546707987785e-06,1.2003126561641692e-05,4.007759666442871e-06,4.068897098302842e-06,3020000000.0,0.0077800000000000005,17.92,-90.36,221999999.99999997
1.845504105091095e-13,2.992324590682983e-09,1926.7047792673109,2.085298365354538e-06,1.0990692734718323e-05,2.3916866302490233e-06,3.268615365028381e-06,4060000000.0,0.00524,17.54,-99.59,260000000.0
1.572608709335327e-13,3.0142059922218317e-09,3980.0024330615997,1.568800115585327e-06,1.0991749882698058e-05,3.1916320376098156e-06,3.923680625855923e-06,4200000000.0000005,0.00671,17.96,-95.48,344000000.0
1.6497632563114165e-13,4.918236196041107e-09,3141.6342854499817,1.169294834136963e-06,1.2000948548316955e-05,3.190242534130812e-06,4.0059167183935645e-06,3360000000.0,0.00612,17.89,-95.91999999999999,297000000.0
1.2051334381103516e-13,3.928751371800899e-09,3057.051718235016,2.0632288515567778e-06,1.0976273953914642e-05,2.3831727981567385e-06,3.4785900712013246e-06,3690000000.0,0.00524,17.68,-99.28,288000000.0
1.2833506762981415e-13,1.988113164901733e-09,1953.7078291177747,1.9472824454307558e-06,1.0992555022239684e-05,4.014504337310791e-06,4.014174588024617e-06,5100000000.0,0.00835,17.92,-96.76,420000000.0
1.2858432084321976e-13,4.907821953296661e-09,3880.769193172455,1.6093108654022218e-06,1.0994078755378722e-05,3.185577294230461e-06,3.0163941979408262e-06,3460000000.0,0.00671,18.12,-95.05,255000000.0
2.0440245270729065e-13,1.9507126808166503e-09,4122.9007840156555,2.799122524261475e-06,1.2001500129699706e-05,2.3940009117126464e-06,4.127600461244583e-06,4510000000.0,0.00497,17.51,-103.4,306000000.0
1.9819503128528595e-13,6.0219099521636955e-09,3020.597144961357,2.8160883903503418e-06,1.200226491689682e-05,4.001468944549561e-06,4.734426081180573e-06,2440000000.0,0.00795,17.91,-95.68,179000000.0
1.865919142961502e-13,4.9254161715507505e-09,1059.0240657329557,2.7992347717285155e-06,1.099036681652069e-05,3.2020738892257214e-06,4.033145915716887e-06,2880000000.0,0.00694,17.4,-93.74,197000000.00000003
1.9923251569271089e-13,2.987598538398742e-09,3868.30872297287,1.1877687454223633e-06,1.0993337512016295e-05,4.008124732971191e-06,4.611770808696748e-06,4040000000.0000005,0.008,18.11,-96.59,354000000.0
