Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
6.918791212141514e-06,1148.6698873341084,6.871591091156005e-06,8.360358810052275e-06,135000000.0,0.000989,12.92
7.652740091085434e-06,1403.3178836107254,1.2720190122723578e-05,6.223841220140457e-06,129999999.99999999,0.00131,14.79
5.773994028568268e-06,1480.1723808050156,6.962737083435058e-06,8.169394917786121e-06,108000000.0,0.000901,14.9
5.231665447354316e-06,590.8174961805342,1.229875087738037e-05,7.90191899240017e-06,325000000.0,0.00103,8.14
8.434805452823639e-06,1467.6723256707191,1.3846381679177283e-05,7.367458432912826e-06,251000000.0,0.0014,9.4
6.528463281691074e-06,1374.0917071700096,1.231716303527355e-05,8.993585646152496e-06,127000000.00000001,0.00121,16.32
7.562769547104836e-06,1367.2663122415543,1.3322448268532752e-05,9.241626724600792e-06,125000000.00000001,0.00138,17.22
7.214973069727421e-06,939.7206529974936,6.08499664068222e-06,9.43520164489746e-06,174000000.0,0.000964,10.41
8.616182595491409e-06,920.3949123620986,6.809778928756713e-06,7.532300427556038e-06,178000000.0,0.00107,10.400000000000002
4.482312709093094e-06,1306.635519489646,9.227981612086296e-06,8.131067026406527e-06,122999999.99999999,0.000857,14.47
7.743566930294036e-06,1340.8771865069866,1.1128635942935943e-05,5.808101981878281e-06,140000000.0,0.00124,13.57
7.659390762448311e-06,588.9954715967177,7.375106215476989e-06,8.614348489791155e-06,326000000.0,0.00109,6.5200000000000005
5.667223066091537e-06,603.4194976091384,8.654361486434936e-06,8.137679040431977e-06,324000000.0,0.0009690000000000001,6.78
5.354603558778763e-06,1565.1317536830902,1.1265812944620847e-05,7.915641196072101e-06,109000000.0,0.00102,16.8
8.309798017144203e-06,1779.439315199852,1.4532390236854552e-05,5.291649907827378e-06,281000000.0,0.00131,4.049999999999999
6.916515776887536e-06,678.2427579164504,6.013295292854308e-06,9.237639546394348e-06,272000000.0,0.000938,6.9
5.8952536135911946e-06,1073.2426717877388,1.3416180312633514e-05,9.2281181961298e-06,157000000.0,0.00116,14.77
8.035814121365547e-06,1337.298158556223,1.1593424379825591e-05,5.399712502956391e-06,139000000.0,0.00127,13.23
6.963961489498615e-06,586.134761571884,1.1086328089237212e-05,8.040438309311867e-06,327000000.0,0.00121,8.35
5.200418382883072e-06,1646.286502480507,1.4314762592315673e-05,9.25933600217104e-06,105999999.99999999,0.00108,18.26
4.663317158818245e-06,1158.9559130370617,5.282260715961455e-06,6.1425311565399174e-06,131999999.99999999,0.000723,11.13
7.754507392644882e-06,891.0830169916152,7.816200733184814e-06,8.538461190648376e-06,199000000.0,0.0011,10.5
7.608186453580856e-06,939.3036812543868,1.1258551403880119e-05,8.852418180555106e-06,194000000.0,0.00128,12.65
7.892404720187187e-06,1197.6841613650322,6.892107725143432e-06,8.62263248488307e-06,131999999.99999999,0.00104,13.08
5.434580460190773e-06,1532.2692394256592,1.5757186472415923e-05,1.0481028944253922e-05,111000000.0,0.00115,18.53
6.68923413567245e-06,680.2226752042769,8.696941435337066e-06,8.171720676124095e-06,278000000.0,0.00108,8.56
8.171977669000626e-06,699.4962245225905,1.104709167405963e-05,8.149068288505077e-06,279000000.0,0.00132,9.820000000000002
7.3008711151778695e-06,843.9610302448272,1.3413525089621544e-05,9.33648818731308e-06,201000000.0,0.00135,13.65
7.5611567348241805e-06,1473.7528041005135,6.690835297107696e-06,8.748854212462902e-06,108000000.0,0.000992,14.8
8.485863044857979e-06,1199.895866215229,6.794640600681304e-06,5.543074637651444e-06,139000000.0,0.00105,11.88
6.598369795829058e-06,1271.487483754754,1.3643389478325843e-05,9.479428708553314e-06,135000000.0,0.00127,16.44
7.999221011996269e-06,1842.8468704223633,1.1788274787366389e-05,8.405248953960837e-06,265999999.99999997,0.00125,7.79
6.026013046503067e-06,761.3865882158278,8.591943502426147e-06,8.048277534544467e-06,236000000.0,0.00101,9.68
4.472469806671142e-06,1135.716114193201,7.001387059688568e-06,7.884862631559372e-06,142000000.0,0.000783,11.76
5.300539880990982e-06,837.6445174217223,1.5339063346385954e-05,9.81795333325863e-06,201000000.0,0.00111,13.41
4.729440450668335e-06,776.7246663570403,1.0999706089496612e-05,7.785702630877494e-06,236000000.0,0.000929,10.15
7.038337435573339e-06,1230.732555501163,1.4512632846832275e-05,9.895327746868134e-06,137000000.0,0.00136,16.9
7.669679448008538e-06,586.286351084709,7.061643362045287e-06,8.696230474859476e-06,324000000.0,0.00107,6.36
7.448632903397084e-06,1412.7951227128506,1.0083264529705047e-05,8.206133048981428e-06,124000000.00000001,0.0012,15.51
8.057310819625855e-06,1300.366448238492,1.2170205809175968e-05,7.291606083512307e-06,139000000.0,0.00135,15.04
6.301157366484403e-06,828.8616687059401,1.4734958887100218e-05,9.724916636943817e-06,203000000.0,0.00126,13.77
5.952757224440575e-06,1167.4209367483854,1.3721937134861946e-05,9.417813688516617e-06,145000000.0,0.00118,15.57
6.299450408667326e-06,921.5629920363425,8.040748119354248e-06,8.016181766986847e-06,177000000.0,0.00101,11.5
5.878747299313545e-06,1538.5947152972221,1.2292905256152153e-05,8.757356837391854e-06,114000000.0,0.00112,17.05
6.551202479749918e-06,827.4378180503844,1.520193064212799e-05,1.0005158677697182e-05,201000000.0,0.00131,14.15
8.278859674930573e-06,1864.6218478679657,1.3927657827734946e-05,7.788173586130142e-06,394000000.0,0.00129,2.3300000000000005
8.001624539494514e-06,1215.2950149029493,1.4249226495623587e-05,9.880653887987138e-06,139000000.0,0.00147,16.92
7.521553918719292e-06,1484.7261905670166,1.0711220920085907e-05,5.784078776836395e-06,124000000.00000001,0.00119,14.39
6.424263048917055e-06,676.253855228424,7.98179394006729e-06,8.22144240513444e-06,274000000.0,0.00102,8.23
7.715870708227157e-06,1421.7884577810764,1.2129528805613517e-05,5.140920698642731e-06,129000000.00000001,0.00125,13.59
6.1045878231525425e-06,756.8544149398803,8.638025611639023e-06,8.049257405102254e-06,238000000.0,0.00102,9.67
4.72715051472187e-06,1654.2112678289413,8.075940191745758e-06,8.079568538814784e-06,99100000.0,0.000832,16.19
8.187965378165245e-06,741.279900074005,1.4238096490502357e-05,9.745423719286919e-06,236000000.0,0.00149,13.21
7.430753163993358e-06,921.8628406524657,5.597856402397155e-06,5.462819546461106e-06,176000000.0,0.000935,9.57
7.942206501960755e-06,711.3436311483382,1.6005747735500335e-05,1.0829260170459747e-05,237000000.0,0.00153,13.910000000000002
5.324231699109077e-06,843.085154891014,1.4204310789704322e-05,9.196828573942184e-06,202000000.0,0.00109,12.98
8.052990451455117e-06,1307.3674943298101,1.2401485830545424e-05,7.281923055648804e-06,138000000.0,0.00136,15.17
7.420366980135441e-06,1112.4264039099216,1.0523849606513976e-05,8.457196357659996e-06,159000000.0,0.00122,13.58
4.883401393890381e-06,1631.7697614431381,1.394553317129612e-05,8.922541875392198e-06,105000000.00000001,0.00102,18.07
7.942739322781564e-06,939.9322569370269,9.717564314603805e-06,7.628191828727722e-06,313000000.0,0.00116,6.61
6.462119814008474e-06,1572.5426748394966,6.995286226272582e-06,7.996339283883572e-06,103000000.00000001,0.0009480000000000001,15.44
5.7169889062643055e-06,1651.6412198543549,1.257501471042633e-05,8.535339235328138e-06,105999999.99999999,0.00111,17.78
7.477554023265839e-06,1312.8630500286818,9.044783189892768e-06,7.850392863154412e-06,131999999.99999999,0.00114,14.19
7.832997009158135e-06,879.9038380384444,1.1247786801308392e-05,7.575858771800995e-06,277000000.0,0.00125,8.83
4.6319424211978916e-06,958.870194852352,6.697032511234283e-06,7.875124581158161e-06,173000000.0,0.000784,10.07
5.02548511326313e-06,1708.2098573446274,1.2426763966679573e-05,8.019393466413021e-06,101999999.99999999,0.00101,17.81
7.935022473335267e-06,1613.4248152375221,9.39681078493595e-06,6.971075341105462e-06,179000000.0,0.00116,10.93
5.74399271607399e-06,1454.666405916214,1.4183209970593451e-05,9.622405737638474e-06,118000000.0,0.00116,17.49
5.7765114158391955e-06,1502.6575401425362,1.4665503144264221e-05,9.796400979161263e-06,114000000.0,0.00118,18.02
8.285814508795738e-06,573.7044662237166,1.3002776071429251e-05,9.015688225626946e-06,326000000.0,0.00144,9.74
7.991563573479652e-06,1037.5943034887314,1.4584351241588592e-05,6.973086193203926e-06,259999999.99999997,0.00141,10.089999999999998
7.553318381309509e-06,653.5308510065078,1.4022592827677726e-05,9.366700097918511e-06,277000000.0,0.0014,11.56
7.3195879384875296e-06,1555.650770664215,7.660610795021057e-06,7.3722070604562764e-06,107000000.00000001,0.00103,15.27
7.353055872023105e-06,719.4381356239318,1.0472104638814925e-05,8.298389129340649e-06,274000000.0,0.00121,9.48
4.753178939223289e-06,760.8681172132491,1.4369227528572081e-05,8.586982046253979e-06,235000000.0,0.00101,11.5
8.477769747376442e-06,1002.041958272457,1.5310634970664977e-05,1.0621063232421874e-05,162000000.0,0.00157,16.37
4.76650133728981e-06,569.0906196832656,5.601711630821227e-06,8.024249218404294e-06,323000000.0,0.000737,4.139999999999999
7.2661362066864965e-06,1920.948550105095,1.5811086893081663e-05,1.1767307132482528e-05,474000000.0,0.00126,2.3599999999999994
7.254581216722727e-06,847.541645169258,1.044448435306549e-05,8.477990984916687e-06,236000000.0,0.00119,10.449999999999998
5.54657194018364e-06,1137.9875652492046,1.4927451491355895e-05,9.914107486605644e-06,144000000.0,0.00115,15.93
6.743290387094021e-06,1320.9287822246552,1.1683532640337943e-05,8.785846881568433e-06,132999999.99999999,0.00121,15.65
7.452796429395676e-06,1585.0957036018372,8.15007334947586e-06,7.24759379029274e-06,108000000.0,0.00106,15.3
4.564732700586319e-06,1104.443769901991,1.5214411616325377e-05,9.2066755220294e-06,143000000.0,0.00101,15.47
7.381217658519745e-06,1181.6776935011148,1.4120980486273764e-05,9.728213921189308e-06,143000000.0,0.00139,16.47
5.797536313533783e-06,1540.7540053129196,1.0363499477505683e-05,7.5969672948122025e-06,111000000.0,0.00104,16.22
4.8846503645181656e-06,1522.7600038051605,9.59802059829235e-06,8.077666584402323e-06,107000000.00000001,0.000907,16.24
6.3756847232580185e-06,762.9746347665786,8.2624371945858e-06,8.129810947924853e-06,234000000.0,0.00103,9.66
7.083277311176062e-06,1484.399788081646,1.0212643176317215e-05,8.151078462600709e-06,118000000.0,0.00117,15.93
7.492726340889931e-06,1343.1144505739212,6.885344684123992e-06,8.426519239321351e-06,117000000.0,0.00101,14.179999999999998
6.931722125038505e-06,1440.122351050377,1.1620054058730601e-05,8.676024321466685e-06,121000000.0,0.00123,16.51
4.777177199721336e-06,882.823847234249,8.319401800632475e-06,7.790429458022118e-06,200000000.0,0.00085,10.05
5.257412374019623e-06,1576.4936581254005,7.2771958708763115e-06,8.065918125212192e-06,103000000.00000001,0.000865,15.47
5.536302030086517e-06,857.6433360576629,9.073598071932793e-06,7.958098828792573e-06,199000000.0,0.000975,10.97
4.992925107479095e-06,1626.9051730632782,9.658672586083412e-06,7.907183319330216e-06,101999999.99999999,0.000925,16.78
4.664976641535759e-06,1715.900957584381,6.813670217990875e-06,8.194487906992436e-06,96400000.0,0.000775,15.64
8.678294509649277e-06,952.891282737255,1.4981746613979338e-05,7.918637916445732e-06,210000000.0,0.00154,13.239999999999998
5.950514763593674e-06,1577.2165358066559,7.265072882175445e-06,7.871494084596634e-06,103000000.00000001,0.000927,15.57
7.426304921507835e-06,1385.1466551423073,1.2530099004507063e-05,5.679918766021729e-06,133999999.99999999,0.00127,14.12
6.739288832992315e-06,1033.4299728274345,6.055467426776885e-06,9.501271560788155e-06,156000000.0,0.00093,11.11
8.085633337497711e-06,1001.6924217343329,1.4091587647795677e-05,7.278978332877159e-06,261000000.0,0.00141,10.3
4.4353665411472325e-06,1436.443891376257,7.960740983486175e-06,8.071506042033434e-06,112000000.0,0.000812,14.68
7.737815469503403e-06,1507.2124227881432,1.0638968497514724e-05,6.9915274530649186e-06,117000000.0,0.00123,15.67
7.865106135606766e-06,1224.9767277389765,1.068074396252632e-05,8.527849768288433e-06,143000000.0,0.00128,14.77
6.5327583365142346e-06,1381.2650181353092,1.3368328109383582e-05,9.353306412696838e-06,125000000.00000001,0.00125,16.96
5.977285221219063e-06,686.5274310111998,8.115354657173156e-06,8.1688860245049e-06,273000000.0,0.000982,8.17
6.246785167604685e-06,1340.4142819344997,9.569824159145355e-06,7.526998549699784e-06,124000000.00000001,0.00106,14.86
7.295631922781467e-06,1645.3256458044052,1.1403086818754672e-05,8.486029640771448e-06,280000000.0,0.00117,7.54
5.399675533175468e-06,1432.7079094946384,1.4801186859607695e-05,9.888641491532326e-06,118000000.0,0.00112,17.55
6.123108744621277e-06,1270.363518036902,8.720347523689269e-06,7.579775646328926e-06,125000000.00000001,0.00101,14.48
5.821041449904442e-06,1627.0155906677246,1.0137054800987243e-05,7.218578293919563e-06,105999999.99999999,0.00103,16.46
7.622970923781395e-06,1952.8046548366547,1.3200529783964156e-05,5.348566263914109e-06,294000000.0,0.00119,3.220000000000001
6.931550933048129e-06,893.0768817663192,1.1944855742156504e-05,8.824569839984178e-06,203000000.0,0.00124,12.6
6.671421971172095e-06,741.1946952342986,1.38495924025774e-05,9.27338708937168e-06,237000000.0,0.00128,12.45
6.1356075704097745e-06,596.4202284812926,7.609984695911407e-06,8.371885040774942e-06,325000000.0,0.00097,6.28
5.869173958897591e-06,1598.9884734153748,1.2008748203516005e-05,8.504759990610183e-06,110000000.0,0.00111,17.23
8.060847580432892e-06,1182.4582498520613,6.634952187538147e-06,9.046788528561592e-06,131999999.99999999,0.00103,12.92
7.85052216053009e-06,1452.595628798008,9.066239535808563e-06,7.0868132412433624e-06,122999999.99999999,0.00115,14.490000000000002
5.508521318435669e-06,1389.0437483787537,1.0544516138732432e-05,7.696674600243568e-06,118000000.0,0.00102,15.71
6.0231151878833776e-06,600.9910255670546,8.101734161376953e-06,8.248686488717795e-06,323000000.0,0.000982,6.619999999999999
4.734225645661354e-06,1655.1985889673233,1.132136495038867e-05,8.273928377777339e-06,101000000.00000001,0.000938,17.55
7.2903751954436306e-06,1977.6438772678375,1.2032052993774414e-05,8.549391678534448e-06,302000000.0,0.00118,5.96
8.13390988111496e-06,538.2534414529799,1.5818289875984192e-05,1.0400166153907777e-05,326000000.0,0.00154,11.049999999999999
8.51287530362606e-06,1146.9792127609253,1.4463427543640137e-05,7.076522409915924e-06,185000000.0,0.00148,12.99
8.01773053407669e-06,931.4344376325606,1.2035419270396233e-05,9.150689385831356e-06,189000000.0,0.00137,13.48
5.502199083566666e-06,770.6761956214904,6.9024335741996755e-06,8.307717431336641e-06,233000000.0,0.000882,8.48
4.919213846325875e-06,1581.7077830433846,1.1068185977637766e-05,8.057530865073205e-06,105000000.00000001,0.00096,17.08
8.11873783171177e-06,612.974241375923,9.380964025855064e-06,8.1537036113441e-06,329000000.0,0.00122,7.34
6.79108456056565e-06,1675.5313873291016,9.173877283930778e-06,7.160319909453392e-06,103999999.99999999,0.00107,16.21
7.873863816261292e-06,755.925565958023,7.073810935020446e-06,8.765399880707264e-06,238000000.0,0.00107,8.87
7.550277695059776e-06,853.0538976192473,9.500293508172035e-06,8.615804109722375e-06,240000000.0,0.00117,9.92
8.084383830428124e-06,1743.7135875225067,1.2573670133948326e-05,6.138175457715989e-06,208000000.0,0.00129,9.2
8.154099136590957e-06,613.274112343788,7.598698318004608e-06,8.540908767841757e-06,323000000.0,0.00113,6.64
7.802901953458785e-06,1034.164473414421,1.0423391729593275e-05,8.228346638381481e-06,179000000.0,0.00123,12.300000000000002
6.867080954834819e-06,680.5288046598433,1.1497143369168043e-05,8.381500098854304e-06,274000000.0,0.00122,10.21
6.83932825550437e-06,1611.0735684633255,9.264797240495681e-06,7.25034074485302e-06,108000000.0,0.00108,15.88
8.046791329979897e-06,1170.5591324716806,1.1304149847477673e-05,7.6228007674217225e-06,160000000.0,0.00131,13.640000000000002
6.060413718223572e-06,594.3844318389891,6.703488707542419e-06,8.671296998858452e-06,324000000.0,0.000922,5.68
5.6301869899034505e-06,1667.6006317138672,9.838854357600211e-06,6.871387228369713e-06,101999999.99999999,0.000996,16.59
8.258268490433694e-06,1163.661228492856,1.2958814337849617e-05,7.570233225822449e-06,162000000.0,0.00141,14.23
7.658245727419854e-06,1401.6208611428738,9.79277405142784e-06,8.073836129158735e-06,125000000.00000001,0.0012,15.26
5.906957566738129e-06,774.0880548954009,1.1135035220533608e-05,8.028788603842259e-06,236000000.0,0.00109,10.78
4.51885861158371e-06,1298.0295568704605,5.757679224014282e-06,8.321574192494154e-06,117000000.0,0.000726,12.6
8.161689519882203e-06,1692.064344882965,7.127254366874694e-06,5.838054895401001e-06,105000000.00000001,0.00104,14.63
8.242076262831689e-06,1043.3853939175606,1.374998228251934e-05,5.353395104408264e-06,171000000.0,0.00139,12.190000000000001
4.807544231414795e-06,757.5803548097609,1.5181177973747253e-05,9.11324793100357e-06,235000000.0,0.00103,11.809999999999999
4.660743847489357e-06,886.6404071450232,8.978735357522964e-06,7.740559950470925e-06,198000000.0,0.00086,10.41
7.796000629663467e-06,1141.6726410388947,9.511805593967437e-06,8.106579545885325e-06,158000000.0,0.00119,12.91
7.400746688246727e-06,1080.9142924845219,6.018181204795837e-06,9.383788794279099e-06,145000000.0,0.0009709999999999999,11.809999999999999
8.330011010169982e-06,772.912487387657,1.3878337457776068e-05,7.0414224117994315e-06,281000000.0,0.00145,10.28
7.418239921331406e-06,590.0742560625075,5.956412315368652e-06,5.737732589244843e-06,325000000.0,0.00094,4.710000000000001
4.609683573246003e-06,803.5903424024581,7.990472793579101e-06,7.787744879722595e-06,233000000.0,0.000827,8.71
7.75545260310173e-06,1382.7010057866573,1.3120950132608412e-05,6.309250384569168e-06,131999999.99999999,0.00134,14.8
5.39261394739151e-06,1518.4593722224236,1.4444135010242462e-05,9.617591500282288e-06,113000000.0,0.00111,17.82
5.140433862805367e-06,1211.250450462103,1.5235795021057128e-05,9.943169713020324e-06,132999999.99999999,0.00109,16.47
5.631991043686867e-06,1119.8037639260292,1.589873629808426e-05,1.0577238380908966e-05,144000000.0,0.00119,16.4
7.668174728751182e-06,1949.7481882572174,1.0988337386399508e-05,6.804170235991478e-06,239000000.0,0.00118,7.59
7.93031707406044e-06,1309.337604790926,1.2898943722248076e-05,8.18332889303565e-06,267999999.99999997,0.00133,9.25
8.086630582809448e-06,1367.2146573662758,8.685932397842407e-06,6.5977360010147096e-06,137000000.0,0.00115,13.27
5.324454724788666e-06,1560.9268322587013,1.3705127224326133e-05,9.15941371768713e-06,111000000.0,0.00108,17.66
6.834032007493079e-06,1126.600693911314,1.5661066710948944e-05,1.0517233461141586e-05,145000000.0,0.00137,16.86
4.870474085211754e-06,1442.8002685308456,7.320373117923736e-06,8.053234465420246e-06,111000000.0,0.000828,14.53
8.227519646286965e-06,1772.2197026014328,1.3868922308087349e-05,6.339819759130478e-06,287000000.0,0.00132,5.760000000000001
4.510033071041108e-06,1506.9839879870415,1.379078148305416e-05,1.008272272348404e-05,108000000.0,0.00097,17.79
8.119533240795135e-06,632.8885257244109,9.095414698123931e-06,8.197815753519535e-06,325000000.0,0.0012,7.22
6.84270634688437e-06,578.364536166191,5.831424236297607e-06,8.72046897187829e-06,324000000.0,0.000928,5.11
7.463631883263588e-06,1296.9264257699251,9.740198373794555e-06,8.061282984912395e-06,135000000.0,0.00118,14.46
7.539571657776832e-06,1874.9357908964157,1.4215158864855765e-05,1.0830686897039414e-05,395000000.0,0.00126,4.049999999999999
5.2389468401670455e-06,601.8768697977065,8.23706579208374e-06,8.163255784660577e-06,325000000.0,0.00091,6.39
5.773766845464706e-06,1627.993032336235,1.1035198368132113e-05,7.924986369907856e-06,108000000.0,0.00106,16.84
4.545959115028382e-06,1628.128707408905,1.2300273954868316e-05,8.638829451054335e-06,101999999.99999999,0.000939,17.77
7.5324525386095045e-06,732.9611629247664,1.4261770248413085e-05,9.573793560266494e-06,237000000.0,0.00141,12.970000000000002
8.227105915546417e-06,920.8718091249465,1.4375182807445526e-05,6.072935104370117e-06,246000000.0,0.00142,10.11
4.8715497851371765e-06,1659.3437194824219,1.5926088750362395e-05,1.0297333359718322e-05,103999999.99999999,0.00106,18.88
4.76044249534607e-06,667.623534798622,1.56540669798851e-05,9.285650596022605e-06,274000000.0,0.00103,10.65
7.495939761400223e-06,1656.7143499851227,1.3372515588998794e-05,5.195178866386414e-06,147000000.0,0.00127,11.54
7.460304468870163e-06,826.9065171480178,1.4490778028964995e-05,9.744226783514023e-06,202000000.0,0.00141,14.179999999999998
5.973660215735436e-06,1030.5509343743324,9.84142205119133e-06,7.730107232928277e-06,158000000.0,0.00105,13.07
5.0539476424455646e-06,1352.3820079863071,7.571025252342223e-06,8.020702116191387e-06,118000000.0,0.000861,14.16
7.3292797654867175e-06,1502.5289505720139,8.251733362674713e-06,7.419482529163361e-06,113000000.0,0.00107,15.06
7.395259022712708e-06,1544.494055211544,9.149189725518226e-06,7.462147787213326e-06,113000000.0,0.00112,15.45
7.708739116787911e-06,1210.0623240694404,5.842690289020538e-06,5.850045531988144e-06,125000000.00000001,0.0009550000000000001,12.52
4.94476792216301e-06,597.2260981798171,6.4937800168991084e-06,8.475707477889955e-06,325000000.0,0.00081,5.17
5.189156055450439e-06,590.9297019243239,1.2549370393157005e-05,7.966139785945415e-06,324000000.0,0.00103,8.25
6.339335795491934e-06,1590.3325155377388,1.0058888405561447e-05,7.643669538199901e-06,110000000.0,0.00108,16.21
5.945787638425827e-06,871.4756220579146,1.1070135802030563e-05,8.15955138579011e-06,201000000.0,0.00109,11.87
4.5225611329078674e-06,1586.9149789214134,1.2874194040894508e-05,1.0491042733192444e-05,103999999.99999999,0.00095,17.98
8.072592839598655e-06,1329.0609382092953,1.177744212001562e-05,7.2173959612846376e-06,209000000.0,0.0013,10.849999999999998
7.351191334426403e-06,1797.7375239133835,9.42091317474842e-06,5.342731684446335e-06,120000000.0,0.00109,13.31
7.068553425371647e-06,1013.0016431212424,7.464325249195098e-06,8.097663469612599e-06,158000000.0,0.00104,12.07
5.770065262913704e-06,1606.9466769695282,7.80562376976013e-06,7.614119306206703e-06,101999999.99999999,0.000935,15.899999999999999
8.603904113173485e-06,1135.2115459740162,1.5013148367404937e-05,8.886889148503542e-06,153000000.0,0.00155,16.03
7.071348622441292e-06,1071.2073110044003,9.220656841993331e-06,8.104574143886567e-06,164000000.0,0.00112,12.52
5.308932915329933e-06,844.9968993663787,1.4769259274005889e-05,9.48415783047676e-06,200000000.0,0.0011,13.25
7.89465643465519e-06,837.4134898185729,1.3377938643097876e-05,9.486165970563888e-06,204000000.0,0.00142,13.71
8.020945563912392e-06,1286.9033487513661,1.2145597092807292e-05,8.869028519839049e-06,133999999.99999999,0.00137,16.1
8.166461437940598e-06,655.4395556449889,1.2247726634144783e-05,9.017037242650985e-06,276000000.0,0.0014,11.01
4.6311739683151245e-06,765.3434276580809,1.3388717547059059e-05,8.10353922471404e-06,235000000.0,0.000978,11.09
7.884730517864227e-06,1513.851135969162,7.326492965221404e-06,7.863287746906281e-06,111000000.0,0.00105,14.81
7.738269701600076e-06,1250.634637894109,1.531809103488922e-05,1.0546929359436036e-05,133999999.99999999,0.00148,17.64
7.634351938962936e-06,1633.1350952386856,6.498095512390136e-06,7.873034924268722e-06,101000000.00000001,0.000981,15.28
5.929910033941269e-06,1509.5894634723663,6.667540669441222e-06,8.450350908562541e-06,105999999.99999999,0.000894,14.9
7.480076238512993e-06,951.9454464316367,7.715096712112426e-06,8.33456320129335e-06,177000000.0,0.00108,11.33
5.1991416513919835e-06,945.3428089618682,9.247040405869483e-06,7.903255596756935e-06,176000000.0,0.00094,11.78
4.710162475705147e-06,613.6445254087447,9.762918159365653e-06,7.847316816449165e-06,322000000.0,0.000892,6.910000000000001
7.997692823410035e-06,1846.9697386026382,1.3752453759312629e-05,5.307183265686035e-06,281000000.0,0.00125,3.92
6.042244300246239e-06,1523.3753249049187,1.2197535969316958e-05,8.761491611599922e-06,115000000.0,0.00114,16.99
6.500355809926987e-06,1517.9347544908524,6.094087243080139e-06,8.844921007752418e-06,103999999.99999999,0.000905,14.82
7.85059793293476e-06,582.8537493944167,1.2984442427754402e-05,8.952212609350681e-06,326000000.0,0.00139,9.61
4.516729205846787e-06,1524.3114829063416,1.2966829016804693e-05,9.823443174362182e-06,107000000.00000001,0.0009529999999999999,17.62
5.951867267489433e-06,683.8665902614592,9.299015179276466e-06,7.962140455842018e-06,273000000.0,0.00103,8.84
5.27667036652565e-06,1425.2435006201267,6.39311921596527e-06,8.720392461866141e-06,111000000.0,0.000821,14.000000000000002
8.246845364570617e-06,774.438127875328,1.1964212611317633e-05,8.933661799877882e-06,236000000.0,0.00139,11.96
8.470269754529e-06,559.3416392803191,1.3448901072144507e-05,9.014504432678223e-06,329000000.0,0.00148,9.85
8.064398556947708e-06,1844.3499356508255,1.3011504754424094e-05,9.247818194329738e-06,337000000.0,0.00128,5.36
5.646396651864052e-06,1630.3637474775314,1.0876037713140249e-05,7.698151394724846e-06,107000000.00000001,0.00104,16.8
7.85785599052906e-06,1479.418233036995,1.0742508344352245e-05,7.629424594342708e-06,118000000.0,0.00126,16.0
6.44179118424654e-06,1625.1693814992905,1.0064512744545936e-05,7.635533504188061e-06,108000000.0,0.00109,16.4
5.73165214061737e-06,1338.869011029601,7.121946871280669e-06,8.113612312823534e-06,118000000.0,0.000909,14.11
7.273182537406683e-06,2001.9036531448364,1.3365610599517821e-05,6.668984293937684e-06,341000000.0,0.00118,3.0700000000000003
7.064284488558769e-06,642.8772062063216,1.5376259744167326e-05,9.956702128052711e-06,275000000.0,0.00138,12.010000000000002
8.695634722709656e-06,812.0306283235549,1.482311314344406e-05,9.598488301038742e-06,205000000.0,0.00157,14.400000000000002
6.265249896794558e-06,586.7617726325988,1.0847233116626739e-05,7.771115399897099e-06,329000000.0,0.00112,7.87
5.3160476088523865e-06,667.0686751604079,1.2888649180531501e-05,8.283340569585562e-06,276000000.0,0.00106,10.03
7.807208240032196e-06,882.4005499482154,1.2071627520024775e-05,9.139524295926093e-06,201000000.0,0.00135,13.05
4.916732132434845e-06,1646.8398422002792,1.1911932058632372e-05,8.062634687870741e-06,103000000.00000001,0.000982,17.55
6.204357985407114e-06,1480.7258993387222,8.392526566982268e-06,7.329355612397194e-06,109000000.0,0.000993,15.5
8.128684803843498e-06,1845.8264023065567,1.4466369450092315e-05,1.0330119073390961e-05,440000000.0,0.00131,2.67
7.258074391633272e-06,1157.6687879860401,1.402296032011509e-05,9.6480895280838e-06,146000000.0,0.00137,16.21
7.291004106402397e-06,1446.4691281318665,1.1334262631833553e-05,7.78304287791252e-06,305000000.0,0.00115,6.39
4.784096091985702e-06,790.6055003404616,7.113132297992706e-06,7.968604221940042e-06,235000000.0,0.000813,8.23
4.809783473610878e-06,876.746967434883,7.042301654815673e-06,7.91421665996313e-06,200000000.0,0.000813,9.35
5.226739838719368e-06,1601.1003777384758,1.4646434187889098e-05,9.557641759514808e-06,108000000.0,0.00109,18.23
7.609049588441849e-06,1526.9432440400124,9.192498430609702e-06,7.2027385830879216e-06,115000000.0,0.00113,15.119999999999997
7.959129229187965e-06,1400.7403030991554,1.1320992868393658e-05,8.227507818490268e-06,124000000.00000001,0.00131,16.11
6.027825817465783e-06,1348.5605865716934,7.719599723815917e-06,7.868656173348428e-06,117000000.0,0.0009589999999999999,14.61
8.002975299954415e-06,1244.4558467250317,1.283574305474758e-05,5.2652693390846254e-06,142000000.0,0.00132,13.21
4.792793422937393e-06,573.3857303857802,5.5686733722686764e-06,8.522560342215001e-06,322000000.0,0.000741,4.25
6.689742682501674e-06,1398.8968320190907,1.1823413506150245e-05,8.816830646246673e-06,125000000.00000001,0.00121,16.27
6.018987402319908e-06,1489.513710141182,1.3709419116377829e-05,9.349145144224168e-06,116000000.0,0.00119,17.58
