C1,WNOUT,WPOUT,WCS,WN1,WP1,Bandwidth,PowerConsumption,VoltageGain
2.0272913984954356e-13,2.286568254232407e-06,3.213772483170033e-06,5.752236783504487e-06,3.637931227684021e-06,2.628496289253235e-06,60899999.99999999,0.11200000000000002,7.340000000000001
2.0093093486502766e-13,1.498954474925995e-06,2.991687694564462e-06,4.420981764793396e-06,3.4554645977914333e-06,4.1658017039299015e-06,124000000.0,0.0208,20.23
1.952444151043892e-13,1.488045394420624e-06,4.092971384525299e-06,5.291469514369966e-06,3.619318887591362e-06,3.1549140810966492e-06,41099999.99999999,0.022899999999999997,30.65
2.0272418558597564e-13,4.5221278667449955e-06,1.4644088745117188e-06,5.386940330266953e-06,3.3728103041648866e-06,3.717005953192711e-06,132000000.00000001,0.0572,15.0
1.4845004081726074e-13,3.507111042737961e-06,3.5107042193412783e-06,4.620016366243363e-06,3.366879537701607e-06,4.304006576538086e-06,179000000.0,0.0455,18.89
2.370286017656326e-13,3.4639902859926227e-06,1.4650406241416933e-06,4.8338857591152195e-06,2.963023066520691e-06,2.7286240458488463e-06,26700000.000000004,0.046099999999999995,20.27
1.4478232264518739e-13,3.5502060055732727e-06,3.870914071798325e-06,5.6389884948730476e-06,2.626885652542114e-06,3.0210475623607635e-06,38099999.99999999,0.04900000000000001,29.210000000000004
1.8807315975427628e-13,1.4863500595092774e-06,2.5536769330501557e-06,4.536103516817094e-06,3.3034005761146544e-06,4.224700331687927e-06,143000000.0,0.020599999999999997,19.78
2.0149038517847657e-13,1.4940124154090882e-06,3.855386942625046e-06,4.521046787500382e-06,3.7544529139995573e-06,4.097761332988739e-06,116000000.0,0.0212,20.91
2.0885202959179878e-13,2.4985050559043886e-06,1.427639901638031e-06,5.277053982019425e-06,4.280805587768554e-06,2.848625123500824e-06,14099999.999999996,0.034300000000000004,31.44
1.7427417039871215e-13,4.5114156603813175e-06,4.257791250944138e-06,5.028170876204968e-06,3.5284593142569066e-06,3.983221411705017e-06,149000000.0,0.0593,17.96
2.3826585710048675e-13,2.519519090652466e-06,2.7076445370912553e-06,4.468836843967438e-06,3.4379004575312138e-06,3.1111156940460207e-06,86200000.0,0.0338,18.67
2.4807316064834593e-13,3.510934442281723e-06,4.489278227090836e-06,4.0634752511978155e-06,4.010725259780884e-06,3.5113176107406616e-06,94200000.0,0.0463,19.43
1.683390289545059e-13,3.4733498990535737e-06,1.508698493242264e-06,5.354737371206285e-06,4.125354766845703e-06,2.864689111709595e-06,20500000.0,0.0464,24.769999999999996
2.2260615527629853e-13,4.512205660343171e-06,1.4700867533683778e-06,4.773130267858506e-06,3.615039810538292e-06,3.246759474277496e-06,107000000.0,0.0572,15.049999999999999
2.4690416157245636e-13,4.5107143521308906e-06,2.7188019677996636e-06,4.293704450130463e-06,3.3442130237817763e-06,3.93282550573349e-06,115000000.0,0.05700000000000001,18.52
1.792064517736435e-13,1.4991191625595093e-06,3.1613993123173714e-06,4.446357011795044e-06,3.4650492928922174e-06,4.219510614871979e-06,142000000.0,0.021100000000000004,20.36
1.4912020564079286e-13,3.502978429198265e-06,1.5488077998161316e-06,4.845327034592629e-06,3.553349528461695e-06,4.213808834552765e-06,187000000.0,0.0444,17.93
1.857420176267624e-13,1.4849079251289369e-06,1.4904382824897768e-06,5.245662733912469e-06,3.4055822491645814e-06,3.983112215995789e-06,142000000.0,0.0208,18.11
2.1234076097607612e-13,3.468319952487946e-06,4.587298572063447e-06,4.152788937091828e-06,4.3876621127128605e-06,3.922994792461395e-06,118000000.0,0.0459,20.12
2.1215103045105934e-13,4.48990023136139e-06,1.4797160625457764e-06,4.71016412973404e-06,3.889216959476471e-06,3.98996764421463e-06,134000000.0,0.056100000000000004,17.79
2.3390812873840334e-13,4.536970496177673e-06,2.4896340072155e-06,5.830447494983674e-06,2.8297330141067506e-06,2.8276339173316955e-06,26400000.0,0.09230000000000001,23.64
1.4942160844802856e-13,2.4893407523632052e-06,4.525285720825196e-06,5.151197493076325e-06,3.988880276679993e-06,4.310464322566986e-06,162000000.0,0.03409999999999999,19.79
2.3136002123355864e-13,1.945668697357178e-06,2.4375587403774265e-06,5.568066358566285e-06,2.588658273220062e-06,2.7683305740356444e-06,8160000.000000005,0.0551,36.07
2.220481514930725e-13,2.5153014063835146e-06,1.4839342832565308e-06,4.888487204909325e-06,3.3328643292188644e-06,3.8965349197387695e-06,129000000.00000001,0.0325,17.24
1.4911243319511415e-13,3.5391674637794496e-06,3.3886389434337617e-06,6.0195479393005375e-06,2.8160626888275145e-06,4.237025082111359e-06,176000000.0,0.047099999999999996,16.85
1.914234109222889e-13,1.4862627983093263e-06,2.60517780482769e-06,4.543354570865632e-06,3.321266368031502e-06,4.224703669548035e-06,139000000.0,0.021100000000000004,19.84
2.1998130232095718e-13,4.503239035606385e-06,4.5945768356323244e-06,4.440011858940125e-06,4.103157639503479e-06,3.5527054369449615e-06,107000000.0,0.0594,18.72
2.364282429218292e-13,2.4904246777296066e-06,1.525246560573578e-06,5.838798642158509e-06,3.7462328821420668e-06,2.659150004386902e-06,46700000.0,0.0589,15.46
2.401562422513962e-13,4.553585171699524e-06,2.433296799659729e-06,5.592687070369721e-06,2.9431292414665224e-06,2.7825243473052977e-06,4590000.0,0.0711,46.25
2.429550528526306e-13,1.4784205555915833e-06,2.2205996811389926e-06,4.514431506395341e-06,3.225012391805649e-06,3.436166733503342e-06,90100000.0,0.0214,19.7
2.453376054763794e-13,1.487186372280121e-06,1.880488693714142e-06,4.474119782447815e-06,3.453665543347597e-06,2.948773741722107e-06,64300000.0,0.021299999999999996,21.01
2.339569836854935e-13,4.5536947846412665e-06,1.466686248779297e-06,5.703152298927307e-06,2.6285813450813293e-06,3.3556210696697233e-06,90400000.0,0.0579,13.04
2.468769311904907e-13,4.53086668252945e-06,2.4750740826129914e-06,4.060367941856385e-06,3.6701600402593614e-06,2.768942713737488e-06,79400000.0,0.0584,16.46
1.5037768185138702e-13,4.304118990898132e-06,3.5111785233020783e-06,5.767425000667573e-06,3.9272199273109435e-06,2.850887417793274e-06,18599999.999999996,0.107,29.17
1.7041363418102264e-13,1.474625587463379e-06,3.1432706862688065e-06,5.4835284054279334e-06,2.5864616632461546e-06,2.950939416885376e-06,20000000.000000004,0.023900000000000005,37.18
2.2072190344333648e-13,2.517447307705879e-06,4.062784999608994e-06,4.529963940382004e-06,3.6882459074258804e-06,3.835811972618103e-06,111000000.00000001,0.0338,19.59
1.5731432139873504e-13,3.7430192828178406e-06,1.8175978660583496e-06,6.0252804756164555e-06,4.708379149436951e-06,2.710845708847046e-06,59900000.0,0.0623,24.660000000000004
1.4970330595970153e-13,2.5396752655506137e-06,2.555906116962433e-06,5.997599363327027e-06,2.6526535749435426e-06,4.0180922746658325e-06,162000000.0,0.034199999999999994,17.01
2.2039922177791597e-13,2.4869842976331713e-06,3.983316153287888e-06,5.942954540252686e-06,3.040312647819519e-06,4.132765293121338e-06,110000000.0,0.0348,19.53
2.40228009223938e-13,4.5114666223526005e-06,4.315285652875901e-06,4.4012770652771e-06,3.7141973376274108e-06,3.649105802178383e-06,104999999.99999999,0.059,18.45
2.4613096714019776e-13,1.4645984172821045e-06,1.4909521937370302e-06,5.039666272699834e-06,2.8888978958129882e-06,3.5959586650133135e-06,100000000.0,0.020899999999999995,17.82
1.8446399867534637e-13,4.452975958585739e-06,2.4291840791702273e-06,5.777948915958405e-06,3.6054731607437132e-06,2.604650795459747e-06,57600000.0,0.0968,17.36
2.2763868868350984e-13,3.5064397752285007e-06,4.106178313493729e-06,4.8687358200550084e-06,3.5707151591777804e-06,3.1156159639358523e-06,72900000.0,0.0479,20.13
2.4151177704334257e-13,2.4983962029218675e-06,3.868258059024811e-06,4.959013782441616e-06,3.4188011288642883e-06,3.325185686349869e-06,75400000.0,0.0347,20.85
1.9757386334240436e-13,1.5008980929851533e-06,3.534434795379639e-06,4.432346343994141e-06,3.6199501007795332e-06,4.144850611686706e-06,122000000.0,0.0214,20.64
2.2939963936805726e-13,1.4907124042510988e-06,3.855497181415558e-06,4.767910093069077e-06,3.6780102401971817e-06,3.879125893115997e-06,96200000.0,0.0216,21.34
1.9867713041603564e-13,2.5057374089956285e-06,1.6858870089054108e-06,4.432004630565644e-06,3.501249344088137e-06,4.056904911994934e-06,139000000.0,0.0323,18.6
1.5105969309806825e-13,4.525529444217682e-06,4.610612511634827e-06,5.9344550967216495e-06,3.783552885055542e-06,4.2313233017921445e-06,161000000.0,0.0603,17.95
1.8248491883277893e-13,3.4761483371257784e-06,3.6497045159339906e-06,5.315262258052827e-06,3.6793736666440964e-06,2.8758481740951537e-06,12699999.999999998,0.0499,37.69
2.402605891227722e-13,2.4862737357616426e-06,3.597336441278458e-06,4.714933037757874e-06,3.438779141753912e-06,3.2588182985782623e-06,79200000.0,0.03440000000000001,20.22
2.362438261508942e-13,1.4931140542030335e-06,1.486410677433014e-06,4.539474785327912e-06,3.7801297903060913e-06,3.2637670487165453e-06,91200000.0,0.020300000000000002,18.89
1.9931244757026435e-13,4.5447342395782475e-06,1.493175745010376e-06,5.832072257995606e-06,2.849600434303284e-06,3.459780249744654e-06,104999999.99999999,0.057999999999999996,13.289999999999997
2.1941801458597184e-13,1.4857140183448793e-06,3.794024795293808e-06,5.084216967225075e-06,3.521968375891447e-06,3.296064704656601e-06,58700000.0,0.0222,25.570000000000004
2.46841624379158e-13,3.517305985093117e-06,4.633994221687317e-06,4.021021842956544e-06,4.212509155273438e-06,3.5153429061174395e-06,92700000.0,0.0463,19.68
2.4832627177238465e-13,3.5073118060827256e-06,3.1813813224434856e-06,4.1177457571029664e-06,3.4452660642564295e-06,4.408194839954377e-06,122000000.0,0.0445,19.67
2.2176605910062789e-13,4.516386330127716e-06,3.970919162034989e-06,4.816322728991509e-06,3.5132507756352423e-06,3.874162942171097e-06,120000000.00000001,0.059,17.97
1.9599932432174682e-13,1.4767454266548158e-06,2.2200996279716494e-06,4.552759200334549e-06,3.229991376399994e-06,4.150935649871826e-06,135000000.0,0.0199,19.41
2.513216137886047e-13,3.5341333597898487e-06,2.7295367270708084e-06,3.9172672033309945e-06,4.256965100765228e-06,4.536792993545532e-06,118000000.0,0.0437,20.43
1.8637327253818513e-13,3.498900979757309e-06,1.4894397854804994e-06,5.5561919808387765e-06,3.1782447695732118e-06,3.709409609436989e-06,136000000.0,0.0453,15.140000000000002
2.1552127301692963e-13,4.528482735157013e-06,1.4613053798675538e-06,5.065348118543626e-06,2.9277124404907228e-06,3.8490635454654695e-06,135000000.0,0.0566,15.75
2.328774333000183e-13,4.513377070426941e-06,2.377981781959534e-06,4.657984673976899e-06,3.5023303143680095e-06,2.96370130777359e-06,85900000.0,0.0587,15.949999999999998
2.0556992962956427e-13,2.489975139498711e-06,3.970925688743591e-06,5.6262102127075205e-06,3.3248588293790817e-06,4.014872014522552e-06,113000000.0,0.0346,19.57
2.1952417194843292e-13,4.5133815407753e-06,2.3694243729114532e-06,5.203616529703141e-06,3.2180762887001038e-06,3.899366497993469e-06,129000000.00000001,0.057999999999999996,16.4
2.4033400118350985e-13,2.5152106136083606e-06,4.278529465198517e-06,4.945812158286572e-06,3.6733804643154144e-06,2.9880654215812684e-06,45200000.0,0.0356,25.81
2.3504990339279173e-13,4.5021541714668275e-06,2.9186087977141144e-06,4.40948486328125e-06,3.638394758105278e-06,2.8477098941802977e-06,76900000.0,0.0594,17.15
2.481490820646286e-13,3.50205297768116e-06,2.7932794243097306e-06,4.169247210025788e-06,3.34250645339489e-06,4.382102608680725e-06,123000000.00000001,0.0444,19.45
1.6504819691181182e-13,4.506264567375183e-06,1.4961195588111877e-06,5.229902192950249e-06,4.0738605260849e-06,4.039900720119477e-06,168000000.0,0.0568,16.57
1.810871034860611e-13,1.4782442450523377e-06,4.06141671538353e-06,4.940178439021111e-06,3.7335031032562256e-06,3.8215694427490235e-06,110000000.0,0.021500000000000002,21.72
1.498619794845581e-13,1.4739958047866823e-06,4.220559865236283e-06,5.202333793044091e-06,3.7720259130001067e-06,3.871514916419983e-06,122000000.0,0.0218,21.96
2.2097510248422622e-13,2.486284151673317e-06,3.7163767218589785e-06,4.418422460556031e-06,3.8642973899841305e-06,3.044636160135269e-06,75500000.0,0.03440000000000001,20.88
2.4169462621212004e-13,3.5163938105106356e-06,3.2158517315983774e-06,5.202654078602792e-06,3.849350303411484e-06,2.7681905031204222e-06,8899999.999999998,0.05000000000000001,38.67
1.4798929691314697e-13,4.455188244581222e-06,2.4187877476215364e-06,5.72642993927002e-06,3.995624363422394e-06,2.5742610692977907e-06,72100000.0,0.0968,16.67
2.2712991535663605e-13,2.249078840017319e-06,4.612282991409302e-06,5.7233261466026314e-06,3.787977337837219e-06,2.5835260152816774e-06,58000000.0,0.15,5.209999999999999
1.5648080706596373e-13,1.4798212051391603e-06,4.1983980238437656e-06,5.4330359399318704e-06,3.6373022347688676e-06,3.6092166751623154e-06,91800000.0,0.0222,24.57
1.8883244767785072e-13,4.524072468280792e-06,4.0667215883731844e-06,4.772876262664796e-06,3.51810859143734e-06,4.046393632888794e-06,145000000.0,0.0588,18.19
1.4754576086997986e-13,2.507103368639946e-06,3.627154290676117e-06,4.124457180500031e-06,3.5859875977039338e-06,4.311402440071106e-06,172000000.0,0.0327,19.97
2.43859601020813e-13,1.498112976551056e-06,3.3024877533316613e-06,4.54764148592949e-06,3.4819839857518672e-06,4.037708818912506e-06,102000000.0,0.021299999999999996,20.54
2.3464502096176147e-13,4.514859795570374e-06,2.433398723602295e-06,4.510450810194016e-06,3.5546946786344052e-06,2.909998059272766e-06,84800000.0,0.0587,16.11
1.4904189109802245e-13,4.524898946285248e-06,2.9195856638252737e-06,3.950570225715638e-06,3.518083941191435e-06,3.8229173421859744e-06,160000000.0,0.0566,19.25
1.8951551243662834e-13,2.522873416543007e-06,1.5399161875247956e-06,5.979732096195222e-06,3.638045385479927e-06,3.8039944767951964e-06,122000000.0,0.0337,16.19
1.4902392625808716e-13,3.505839586257935e-06,4.450024455785752e-06,5.7443305850029e-06,3.684189483523369e-06,4.0609611272811885e-06,151000000.0,0.0476,18.72
1.786051854491234e-13,2.5039547681808474e-06,3.335239715874195e-06,5.251133143901826e-06,3.286840468645096e-06,4.042584419250488e-06,143000000.0,0.034,18.75
2.446007639169693e-13,4.528403341770172e-06,2.6759938001632692e-06,4.237101674079895e-06,3.34828482568264e-06,4.377065896987915e-06,126000000.00000001,0.0562,19.19
2.1049387082457542e-13,4.505167543888092e-06,2.0371532142162323e-06,5.363047510385514e-06,4.16284441947937e-06,2.777634859085083e-06,13199999.999999994,0.0612,33.1
2.0096523715183138e-13,3.534754201769829e-06,1.6386093199253084e-06,3.9327278137207035e-06,3.838479995727539e-06,4.379638671875e-06,140000000.0,0.043,20.01
2.0732815116643905e-13,2.4891852736473086e-06,1.4497845768928528e-06,5.51833063364029e-06,2.8374050855636596e-06,3.739470660686493e-06,128000000.0,0.032999999999999995,15.85
1.4766057133674622e-13,2.49973663687706e-06,4.314214825630188e-06,5.0952928811311724e-06,3.9455945789814e-06,3.405866727232933e-06,110000000.0,0.0348,21.32
1.9063081964850425e-13,1.502962499856949e-06,3.2648805901408196e-06,5.372750997543336e-06,2.8891265392303466e-06,2.8784137964248657e-06,12300000.000000004,0.0251,39.78
1.496370792388916e-13,3.5113979279994965e-06,4.5047929286956786e-06,5.955389857292176e-06,3.836266875267029e-06,4.22566819190979e-06,155000000.0,0.0478,18.82
2.2814580798149107e-13,3.5225766599178314e-06,4.476484268903733e-06,5.636315941810609e-06,3.2181039452552796e-06,3.523083355277777e-06,78900000.0,0.0485,20.32
2.499995440244675e-13,2.505753502249718e-06,3.725089430809021e-06,4.061922371387482e-06,3.6873458474874495e-06,3.7962562441825865e-06,101000000.0,0.03320000000000001,19.76
1.6105132102966308e-13,2.3801858872175217e-06,3.819422274827957e-06,5.483253896236421e-06,3.86765468120575e-06,2.7332955598831176e-06,17899999.999999996,0.11000000000000001,23.14
1.8891912177205086e-13,3.4987956136465076e-06,4.53618335723877e-06,4.288216412067414e-06,4.309234440326691e-06,3.7744643688201904e-06,125000000.0,0.0463,19.73
2.431177765130997e-13,2.504237473011017e-06,1.4778780341148378e-06,5.147475227713586e-06,2.864902913570404e-06,3.214559018611908e-06,86300000.0,0.03330000000000001,16.04
2.4347532093524933e-13,1.4854234457015991e-06,2.7330499067902567e-06,4.52584394812584e-06,3.3078757524490357e-06,3.6155873388051986e-06,91300000.0,0.0212,20.3
1.463502824306488e-13,2.5192104130983354e-06,3.4716535806655886e-06,4.20416420698166e-06,3.492995660752058e-06,3.7821411192417143e-06,156000000.0,0.03320000000000001,19.45
2.488835483789444e-13,2.4892186224460605e-06,3.466551661491394e-06,4.585948377847672e-06,3.367496818304062e-06,2.96123206615448e-06,61200000.0,0.0348,21.46
2.447701305150986e-13,2.4931584298610687e-06,1.8515987992286684e-06,4.5076710283756265e-06,3.391281709074974e-06,4.042505145072937e-06,121000000.0,0.0325,18.4
1.7647898197174072e-13,3.5219415575265885e-06,4.468116134405137e-06,5.585807144641877e-06,2.465919375419617e-06,2.95126473903656e-06,31000000.0,0.05000000000000001,30.3
2.278047949075699e-13,1.4869861006736757e-06,3.7301662266254427e-06,5.0165520608425146e-06,3.509362030774355e-06,3.2379079163074495e-06,54600000.0,0.022300000000000004,25.969999999999995
1.496393918991089e-13,2.5062799751758575e-06,1.4840885996818543e-06,4.722208082675935e-06,3.5586947686970234e-06,4.075685143470764e-06,180000000.0,0.0323,18.16
1.6582350134849549e-13,1.4742200374603272e-06,2.9962137434631587e-06,5.430139422416688e-06,2.668248236179352e-06,2.93429172039032e-06,19800000.000000004,0.0228,37.78
2.4076593816280363e-13,2.5103778988122942e-06,3.5347931385040286e-06,4.3921492695808416e-06,3.5173331312835216e-06,4.083573520183563e-06,115000000.0,0.03330000000000001,19.4
1.8843558207154275e-13,1.488346338272095e-06,4.040776669979096e-06,5.270513147115708e-06,3.577585905790329e-06,3.490722078830004e-06,74400000.0,0.022300000000000004,24.9
1.9646914638578891e-13,2.491435468196869e-06,4.700045764446259e-06,3.957616567611695e-06,4.461473047733307e-06,4.206850528717041e-06,129000000.00000001,0.032999999999999995,20.76
1.7261522114276885e-13,2.489787384867668e-06,4.404868841171265e-06,4.358491718769074e-06,4.125758945941925e-06,3.3787624165415765e-06,112000000.0,0.034199999999999994,20.4
1.6617722809314728e-13,4.5044116973876954e-06,4.482582360506058e-06,5.4105883240699775e-06,3.641729488968849e-06,3.2790745198726655e-06,92100000.0,0.061000000000000006,19.28
1.5338762998580931e-13,1.4811172485351563e-06,4.1693340539932256e-06,5.263755440711976e-06,3.709341466426849e-06,3.755213439464569e-06,115000000.0,0.0216,22.38
1.988249197602272e-13,4.500697195529938e-06,1.5073400437831879e-06,4.574862867593766e-06,3.3882757127285002e-06,4.041827142238617e-06,145000000.0,0.0557,17.87
1.5100983679294585e-13,2.5018829852342607e-06,4.429312169551849e-06,5.523998260498048e-06,3.732611492276192e-06,3.67787179350853e-06,116000000.0,0.034999999999999996,21.23
1.8697018176317216e-13,2.522332191467285e-06,2.901549071073532e-06,4.8998945951461795e-06,3.3177447766065597e-06,4.04975289106369e-06,147000000.0,0.0335,18.54
2.2502687573432923e-13,1.5127758085727692e-06,2.3345746994018556e-06,5.1104960441589365e-06,3.4479682482779025e-06,2.7811527252197264e-06,10100000.000000004,0.023,39.88
2.5144045352935793e-13,4.5089809298515325e-06,1.4391710758209229e-06,4.065686225891114e-06,3.4730901755392554e-06,3.7692173719406126e-06,110000000.0,0.0552,18.7
1.474576473236084e-13,3.39152267575264e-06,2.4488871395587923e-06,5.6568661928176885e-06,4.305449604988098e-06,2.793042242527008e-06,19399999.999999996,0.0795,29.669999999999998
2.0214525498449802e-13,4.53188967704773e-06,3.57079616189003e-06,4.172368347644806e-06,3.551353167742491e-06,4.220959544181824e-06,133000000.0,0.05700000000000001,19.4
1.4790804386138916e-13,1.4857959151268005e-06,2.2838635146617892e-06,4.541110396385194e-06,3.193857729434967e-06,3.9352399110794064e-06,158000000.0,0.020999999999999998,19.39
1.830220654606819e-13,3.505299657583237e-06,4.365941405296326e-06,5.026437304913998e-06,3.829297304153442e-06,3.2905312031507493e-06,94000000.0,0.0478,19.73
2.1545012146234512e-13,2.507065996527672e-06,2.5218638777732853e-06,5.926092207431794e-06,2.862331748008728e-06,4.030611395835877e-06,122000000.0,0.034,17.4
2.1584488302469254e-13,2.440075993537903e-06,2.4908457398414615e-06,5.815391123294831e-06,3.377830281853676e-06,2.6328836679458618e-06,54000000.00000001,0.0898,9.669999999999998
1.4861856698989868e-13,4.523132264614106e-06,3.141197182238102e-06,4.5799392163753516e-06,3.2809585779905318e-06,4.376268744468689e-06,188000000.0,0.05709999999999999,18.76
2.0432770028710365e-13,4.512253761291504e-06,4.4794829785823825e-06,4.675075262784959e-06,3.870992749929428e-06,3.357104539871216e-06,103000000.0,0.0599,18.25
1.765675127506256e-13,1.5013032853603364e-06,3.199259251356125e-06,4.364225625991822e-06,3.5014536790549755e-06,4.2135816216468815e-06,143000000.0,0.019600000000000006,20.4
1.884054683148861e-13,4.521468222141266e-06,3.985269606113434e-06,4.808878868818284e-06,3.4883067458868028e-06,4.051583349704742e-06,146000000.0,0.0588,18.08
1.489655077457428e-13,4.505108177661896e-06,4.455223292112351e-06,3.978634834289551e-06,4.4196467399597165e-06,4.426915168762207e-06,173000000.0,0.0567,20.59
2.4335460662841797e-13,1.5071190297603608e-06,3.1646491661667825e-06,4.544996619224549e-06,3.465657528489828e-06,4.240675926208496e-06,110000000.0,0.0212,20.3
2.0070795575156809e-13,3.5533114671707154e-06,1.5306510329246521e-06,3.969253897666932e-06,4.0626216530799865e-06,4.491422057151795e-06,146000000.0,0.0426,20.17
2.25615593791008e-13,4.564485311508179e-06,2.4341498315334323e-06,5.66162794828415e-06,2.9946151375770567e-06,2.8125203251838685e-06,5610000.0000000065,0.0711,46.25
2.0705238953232766e-13,1.4828814268112183e-06,3.8455065786838535e-06,5.161023184657097e-06,3.542260807007551e-06,3.2193053662776947e-06,49399999.99999999,0.022099999999999995,27.809999999999995
2.4303708374500273e-13,1.4865986108779909e-06,4.292298495769501e-06,5.0413738600909715e-06,3.7450940161943435e-06,3.019964128732681e-06,28600000.0,0.023299999999999998,32.04
2.2175758481025695e-13,3.5108378380537033e-06,4.293999552726746e-06,5.179882407188416e-06,3.4889421314001085e-06,3.2674927711486816e-06,75500000.0,0.0481,20.35
2.2725314497947692e-13,1.484114706516266e-06,3.742267280817032e-06,5.0324443392455586e-06,3.4940655343234538e-06,3.1153517067432403e-06,44400000.0,0.022600000000000002,28.109999999999996
2.179527923464775e-13,2.5142728686332703e-06,4.231230586767197e-06,4.464358806610108e-06,3.785091668367386e-06,3.824071913957596e-06,111000000.00000001,0.0338,19.77
1.8345579355955123e-13,4.510938763618469e-06,4.232475936412811e-06,5.267517119646073e-06,3.487791568040848e-06,3.9260593950748444e-06,137000000.0,0.0596,17.69
1.986600646749139e-13,2.0688925087451935e-06,2.5443697571754455e-06,5.762731909751893e-06,2.9058448672294617e-06,2.834864854812622e-06,12300000.000000004,0.0661,29.84
1.6734839975833894e-13,2.488918572664261e-06,3.697804212570191e-06,5.796106159687043e-06,2.9970795512199403e-06,4.074729204177856e-06,139000000.0,0.0346,18.99
2.011796615086496e-13,1.7683740556240082e-06,4.386080771684647e-06,5.363028377294541e-06,4.15300714969635e-06,2.676856994628906e-06,17400000.0,0.123,20.17
1.9338398575782776e-13,1.4777310490608215e-06,2.364545166492462e-06,4.578736811876298e-06,3.2470386922359467e-06,4.195075452327728e-06,139000000.0,0.020899999999999995,19.54
2.4761081039905546e-13,2.519721642136574e-06,1.4891560077667237e-06,4.355036616325379e-06,3.958048313856125e-06,2.6133552193641663e-06,58500000.00000001,0.03330000000000001,17.57
1.4795507788658141e-13,3.500759392976761e-06,1.4788840413093567e-06,5.730579674243927e-06,3.0812181234359742e-06,4.08323073387146e-06,186000000.0,0.04510000000000001,15.57
2.5143976807594297e-13,4.521725177764893e-06,2.5944980531930925e-06,3.902785301208496e-06,3.7938731908798218e-06,4.5156408548355105e-06,120000000.00000001,0.0552,20.17
1.5427983403205872e-13,2.5294195711612702e-06,3.915149331092834e-06,5.539409756660462e-06,3.945376843214035e-06,2.9232470989227295e-06,8480000.0,0.0395,46.73
1.5266521871089934e-13,4.546772181987762e-06,1.5072141587734222e-06,5.97343009710312e-06,2.723425984382629e-06,3.788715958595276e-06,166000000.0,0.0577,13.369999999999997
2.0108267394825817e-13,4.540458619594574e-06,3.6114573776721955e-06,5.224168062210084e-06,3.873341768980026e-06,2.8186365365982056e-06,14999999.999999998,0.0622,33.73
2.3867315649986265e-13,2.5088636577129366e-06,4.208122104406357e-06,5.2413572669029245e-06,3.248363882303238e-06,3.2299578487873078e-06,55400000.00000001,0.0356,23.87
1.461146354675293e-13,4.388170212507248e-06,1.697820693254471e-06,5.5910762548446665e-06,3.99820202589035e-06,2.787005066871643e-06,17300000.0,0.06090000000000001,32.6
2.515544831752777e-13,3.5216979235410693e-06,3.6067875623703007e-06,4.3347687125205996e-06,3.7370463758707047e-06,2.7133495211601255e-06,54200000.0,0.0478,20.76
1.728504478931427e-13,1.4653499722480775e-06,3.3225073367357255e-06,5.294377565383912e-06,3.3706830590963363e-06,2.8857040405273437e-06,9750000.000000006,0.023500000000000007,44.17
2.4670922458171846e-13,3.5146429538726807e-06,3.3399396166205407e-06,4.335488855838776e-06,3.730350539088249e-06,2.7781814932823182e-06,62000000.0,0.0474,19.56
2.339210271835327e-13,2.554393440485001e-06,1.5564952790737153e-06,5.019489418715239e-06,2.524647831916809e-06,2.8522982001304626e-06,34300000.00000001,0.0338,21.13
2.2199868857860564e-13,3.523103713989258e-06,3.4604060947895052e-06,5.336763173341752e-06,4.0433157682418825e-06,2.8044646978378297e-06,7919999.999999996,0.0517,42.4
2.484279602766037e-13,4.518090784549714e-06,3.0910403206944466e-06,4.106200695037842e-06,3.5807448029518126e-06,3.2569107711315153e-06,95300000.0,0.0583,17.84
1.9620606787502765e-13,3.527055948972702e-06,1.4660071134567262e-06,4.077751934528352e-06,3.1985126435756683e-06,4.368476510047913e-06,152000000.0,0.0427,19.35
2.4091523885726927e-13,2.519435450434685e-06,2.403717577457428e-06,4.263243675231934e-06,3.4531513005495073e-06,2.977245271205902e-06,84500000.0,0.0335,18.22
1.5262999832630159e-13,1.46956068277359e-06,4.1918903589248655e-06,5.460150361061097e-06,3.622284546494484e-06,3.4838224202394486e-06,79900000.0,0.022099999999999995,25.92
2.430174559354782e-13,4.513446986675263e-06,2.8516884371638298e-06,4.8395342528820046e-06,3.2694581001996993e-06,2.9815161228179933e-06,70500000.0,0.0597,16.99
2.1069801449775696e-13,2.520924612879753e-06,3.485198467969895e-06,4.3638374209404e-06,3.509112846106291e-06,4.097001314163208e-06,124000000.0,0.03320000000000001,19.45
2.2234330922365188e-13,2.4987418502569202e-06,2.995319246314466e-06,5.507188439369203e-06,3.1932778656482695e-06,3.973652005195618e-06,114000000.00000001,0.03409999999999999,18.44
2.444906175136566e-13,3.4886540919542315e-06,2.8546262159943583e-06,4.277607381343842e-06,3.423731043934822e-06,3.4390194937586784e-06,101000000.0,0.0458,18.03
2.0236178450286388e-13,3.503889083862305e-06,1.4968310594558716e-06,5.3943174779415135e-06,3.1283365488052367e-06,3.449568159878254e-06,114000000.00000001,0.0454,14.94
1.6704946458339692e-13,2.50646285712719e-06,1.5038760602474214e-06,5.178785234689713e-06,3.4454289264976977e-06,4.022202610969544e-06,163000000.0,0.0327,16.96
1.4821311831474304e-13,3.511442452669144e-06,3.9986171722412114e-06,4.475729644298554e-06,3.5449567325413228e-06,4.057260930538177e-06,166000000.0,0.0458,19.05
