Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
6.499190842732787e-06,957.0361897349356,1.0131680265069007e-05,8.125989228487015e-06,175000000.0,0.00111,12.38
7.910815134644508e-06,877.0423233509063,1.0077789843082426e-05,7.5074039548635484e-06,212000000.0,0.0012,10.83
7.502088323235512e-06,1914.3073111772537,1.2788811959326267e-05,1.0259030789136887e-05,314000000.0,0.00122,6.87
7.457802437245846e-06,1182.2122521698475,1.1552418239414692e-05,8.865536335855723e-06,144000000.0,0.00126,15.1
8.583870962262155e-06,1228.2884819433093,1.4557212531566618e-05,7.1111650168895726e-06,153000000.0,0.00147,14.91
5.051430121064186e-06,1208.7482120841742,1.6627631485462187e-05,1.0994780898094177e-05,132999999.99999999,0.00111,16.77
4.832653596997261e-06,1406.0822241008282,8.54859349131584e-06,7.82014100253582e-06,117000000.0,0.000872,14.63
7.69412536919117e-06,1099.922314286232,1.3134886980056761e-05,5.4342374503612525e-06,168000000.0,0.00131,12.58
5.074179947376251e-06,1651.4957547187805,1.3509402751922606e-05,8.94844651222229e-06,109000000.0,0.00104,17.68
5.9904407858848575e-06,592.6225334405898,7.07622143626213e-06,8.403857437893748e-06,275000000.0,0.000917,7.12
5.394078567624092e-06,1989.0642762184143,6.245878994464873e-06,8.458880295045674e-06,94100000.0,0.000814,16.22
6.412697061896324e-06,1102.2027060389519,6.296979784965515e-06,8.56056372448802e-06,142000000.0,0.000901,11.87
8.58960472047329e-06,543.71240735054,1.4998795837163925e-05,6.105306923389435e-06,331000000.0,0.00149,9.06
7.828754894435406e-06,1574.5412334799767,9.542025864124298e-06,9.69209858775139e-06,113000000.0,0.0012,16.9
5.291099980473518e-06,1829.5883536338806,1.1399347066879272e-05,8.45913709513843e-06,103000000.00000001,0.00101,17.78
6.642745452001691e-06,1868.92469227314,7.746339797973631e-06,7.794771388173103e-06,101000000.00000001,0.000987,16.52
6.963374052196742e-06,1496.3083267211914,8.903427600860594e-06,7.676774173974992e-06,118000000.0,0.00108,15.3
6.628422112204135e-06,1383.1896148622036,9.82553431391716e-06,8.02085430175066e-06,125000000.00000001,0.0011,15.15
5.941474042832851e-06,1640.2198821306229,1.1261310834437609e-05,8.118866808712482e-06,111000000.0,0.00108,16.96
8.21921069920063e-06,1202.6455216109753,8.156182378530502e-06,7.028243809938431e-06,156000000.0,0.00112,12.13
8.58365222811699e-06,738.8213425874709,1.391190367937088e-05,8.340062443166972e-06,239000000.0,0.00147,12.51
6.2426000498235225e-06,950.0645026564597,1.054837054759264e-05,8.13507204130292e-06,175000000.0,0.0011,12.52
6.898979041725397e-06,1530.604749917984,1.0200380533933639e-05,7.947467848658562e-06,117000000.0,0.00114,16.15
7.8428201302886e-06,489.3376827239989,6.230651497840881e-06,8.36094443500042e-06,322000000.0,0.000996,5.54
7.686394840478898e-06,1752.3916065692902,7.781911492347717e-06,9.706842646002769e-06,105000000.00000001,0.00109,16.74
8.333571374416352e-06,1095.362190157175,6.260158091783523e-06,8.017858311533929e-06,142000000.0,0.00101,12.22
7.381413593888283e-06,1254.772529937327,7.899229437112807e-06,7.907696202397347e-06,131999999.99999999,0.00106,13.730000000000002
8.483408018946647e-06,961.4551067352294,6.116509854793548e-06,7.600862994790077e-06,159000000.0,0.00101,11.13
4.842991098761559e-06,1321.6399252414703,8.66783970594406e-06,7.799693793058395e-06,122999999.99999999,0.000877,14.16
6.5322613567113875e-06,681.6721409559249,1.0359517134726046e-05,8.1846958771348e-06,248000000.0,0.00113,10.15
8.922820508480072e-06,568.4286952018737,1.6702268183231353e-05,6.192581951618195e-06,333000000.0,0.0016,9.25
8.50387904047966e-06,1364.2190545797348,1.194725354015827e-05,6.497206121683121e-06,210000000.0,0.00134,10.95
7.63000836968422e-06,821.5247988700866,9.313112169504164e-06,8.294393867254257e-06,207000000.0,0.00116,11.1
4.496781349182129e-06,1925.10324716568,8.322405338287353e-06,8.985164016485214e-06,96300000.00000001,0.00082,17.0
8.556607246398926e-06,1101.529136300087,1.4275938540697098e-05,9.166787207126618e-06,160000000.0,0.00148,15.51
6.495231449604035e-06,497.3773360252379,1.009480284154415e-05,7.345157876610756e-06,325000000.0,0.00111,7.559999999999999
8.489382773637772e-06,1324.065938591957,1.4248608708381653e-05,6.420551538467407e-06,140000000.0,0.00143,14.9
6.544460646808148e-06,1086.695458739996,6.119869738817215e-06,8.365424547344446e-06,144000000.0,0.000899,11.629999999999999
4.857272654771805e-06,1414.7500842809677,7.5244923830032345e-06,8.058181747794152e-06,116000000.0,0.000833,14.1
5.510055810213089e-06,1599.8584255576134,6.2035373747348776e-06,8.38327156379819e-06,105999999.99999999,0.000824,14.63
7.875748872756958e-06,1566.8409913778305,8.600846260786055e-06,6.373654812574387e-06,118000000.0,0.00111,14.84
7.281511265784502e-06,920.0665876269339,1.5724295407533644e-05,1.0573214173316955e-05,177000000.0,0.00141,15.229999999999999
7.922602370381355e-06,1799.2069721221924,8.818365067243575e-06,5.3430740237236025e-06,126000000.00000001,0.00112,13.38
7.190876036882401e-06,2024.2736339569092,1.0877428799867629e-05,5.066679805517197e-06,164000000.0,0.0011,9.3
5.752656385302544e-06,1047.8556081652641,1.2357150211930273e-05,8.670436326414347e-06,157000000.0,0.0011,14.03
4.529449179768562e-06,1500.8804872632027,9.113190382719039e-06,8.972139269113541e-06,111000000.0,0.000855,15.59
8.393512040376663e-06,1413.0632430315018,6.189437597990035e-06,7.254765808582306e-06,118000000.0,0.000995,13.79
4.846934482455254e-06,1426.2551739811897,1.300737988948822e-05,8.632466498762369e-06,118000000.0,0.001,16.5
5.554865598678589e-06,1685.8283877372742,5.907976746559143e-06,7.690725699067116e-06,103000000.00000001,0.00081,14.72
4.510999873280525e-06,1002.739019691944,7.079360365867614e-06,8.58889833651483e-06,156000000.0,0.00078,10.83
8.645476877689362e-06,1218.321803957224,1.4716602295637129e-05,7.918991416692734e-06,150000000.0,0.0015,15.719999999999999
5.570511996746063e-06,1619.7942569851875,1.5368188679218292e-05,1.0917878478765488e-05,111000000.0,0.00116,18.55
5.5146167725324635e-06,1760.5066299438477,1.1870405659079551e-05,8.620120327919722e-06,105999999.99999999,0.00105,17.7
6.911616588011384e-06,489.7702336311339,1.4751080036163328e-05,9.597864747047425e-06,324000000.0,0.00133,9.910000000000002
8.484697088599205e-06,1675.7913380861282,6.807411044836044e-06,5.787935048341752e-06,110000000.0,0.00102,14.51
6.607917973771692e-06,916.1428734660147,9.04648968577385e-06,7.976041600108147e-06,179000000.0,0.00107,11.719999999999999
8.03305895626545e-06,763.3488476276397,9.936375573277472e-06,8.023852169513702e-06,235000000.0,0.00121,10.26
6.348617076873779e-06,1553.853265941143,1.056500482559204e-05,7.984896942973136e-06,115000000.0,0.0011,16.36
5.305335268378258e-06,1612.1881380677223,8.6938097178936e-06,7.390448361635209e-06,107000000.00000001,0.00092,15.91
4.626102447509765e-06,1195.1822079718113,1.4662361919879912e-05,9.334632128477096e-06,135000000.0,0.00101,15.629999999999999
8.170938044786453e-06,1795.3992635011673,8.09325298666954e-06,4.995309054851533e-06,110000000.0,0.00108,14.670000000000002
6.852114262059331e-06,1572.5575610995293,1.1486917855218052e-05,9.395267277956009e-06,114000000.0,0.0012,17.34
6.356115728616715e-06,701.4369815587996,1.2309218920767306e-05,8.553849345073105e-06,236000000.0,0.00119,11.51
4.519619420170784e-06,1911.2689942121506,1.3555797278881071e-05,1.0066911801695824e-05,99000000.00000001,0.000964,18.73
8.102590128779412e-06,1607.969380915165,8.821089625358581e-06,7.337479025125504e-06,114000000.0,0.00115,15.88
6.390286132693291e-06,688.8528615236281,1.4653270989656447e-05,9.471101269125938e-06,235000000.0,0.00126,12.49
7.3770246282219885e-06,1967.1266674995422,1.0093045204877852e-05,4.8277710080146795e-06,139000000.0,0.00106,11.77
8.040097743272781e-06,1803.428366780281,1.5733081459999082e-05,1.1464827954769134e-05,473000000.0,0.00132,3.04
7.089232485741377e-06,494.5639669895171,1.623700341582298e-05,1.0723821341991424e-05,326000000.0,0.0014,10.55
7.775131434202195e-06,1941.811352968216,1.1727572355419396e-05,8.303169636055828e-06,304000000.0,0.0012,5.91
8.51633132994175e-06,953.8143202662467,1.50617678463459e-05,6.094006806612015e-06,212000000.0,0.00145,11.629999999999999
8.2361618578434e-06,1744.1833317279816,7.485340505838393e-06,7.530811950564384e-06,107000000.00000001,0.00108,15.88
4.496043473482132e-06,1399.9852389097214,9.315021097660063e-06,9.210003837943077e-06,117000000.0,0.000857,15.08
6.831060899421573e-06,1310.7866570353508,6.395848363637923e-06,8.39460035879165e-06,122999999.99999999,0.000932,13.39
7.50550901144743e-06,680.3728789091109,1.4930181622505187e-05,9.832914039492607e-06,237000000.0,0.00141,13.1
5.374395847320557e-06,906.7666977643966,9.751906335353851e-06,7.700470581650735e-06,174000000.0,0.000974,11.96
6.328238155692816e-06,701.7394453287123,7.545554190874099e-06,8.181859321892262e-06,233000000.0,0.00097,8.97
4.599352106451988e-06,1210.5988832190633,6.106420367956161e-06,8.395645056851208e-06,130999999.99999999,0.00074,11.77
4.888873636722564e-06,597.1932858228682,9.264043241739272e-06,7.872698947787285e-06,274000000.0,0.000913,8.05
6.8205212261527775e-06,1403.8607627153397,6.348665416240692e-06,8.31135655939579e-06,117000000.0,0.000926,13.89
7.044078771024943e-06,1418.1166589260101,1.465859094262123e-05,1.055747428536415e-05,122999999.99999999,0.00133,17.79
6.008341178297997e-06,1350.3576330840588,1.5152130007743835e-05,1.0243569716811181e-05,126000000.00000001,0.00121,17.23
4.745125070214272e-06,1684.6259981393814,1.4019965469837187e-05,9.095611199736595e-06,107000000.00000001,0.00101,17.91
7.364118039608002e-06,1542.844183743,9.49418595433235e-06,7.73114176094532e-06,117000000.0,0.00114,15.84
7.945164173841477e-06,1744.1388070583344,6.443156868219375e-06,6.607607513666153e-06,103999999.99999999,0.0009660000000000001,15.19
7.164318010210991e-06,624.2265105247496,9.92211204767227e-06,8.397711492143572e-06,274000000.0,0.00117,9.34
8.828727677464486e-06,1716.5461629629135,1.640765169262886e-05,1.071944311261177e-05,576000000.0,0.00142,0.1600000000000005
7.163458731025457e-06,1529.3960571289062,6.68624410033226e-06,7.95436230301857e-06,111000000.0,0.00096,14.68
8.945416510105133e-06,1052.0031079649925,1.6382358968257903e-05,9.716073706746101e-06,165000000.0,0.00162,16.04
6.939941084012389e-06,1180.9743288904428,1.4150970458984374e-05,9.773590877652169e-06,142000000.0,0.0013,16.16
5.671747885644436e-06,1554.3501451611519,9.082545906305312e-06,7.369178265333176e-06,111000000.0,0.000972,15.74
7.420131951570511e-06,862.4763637781142,6.151921242475509e-06,8.208424672484398e-06,174000000.0,0.000958,10.28
6.017266966402531e-06,1453.9526924490929,1.4668799430131911e-05,9.881493464112282e-06,120000000.0,0.0012,17.54
7.88152353465557e-06,485.2643013000487,9.261222958564758e-06,7.5784338265657424e-06,326000000.0,0.00119,7.469999999999999
8.109310939908027e-06,1206.6690139472485,9.958771795034407e-06,7.698764204978942e-06,147000000.0,0.00122,13.75
8.575842440128326e-06,1398.6255377531052,7.057718306779861e-06,5.6846983730793e-06,135000000.0,0.00106,12.569999999999999
5.817170888185501e-06,1900.7423967123032,8.173800379037857e-06,7.621054649353028e-06,99200000.0,0.0009430000000000002,16.82
8.698291048407555e-06,496.1099922657012,1.3840134799480437e-05,7.42785231769085e-06,327000000.0,0.00148,9.63
6.876626567915082e-06,1390.0299295783043,1.5390008091926573e-05,1.0539436280727386e-05,125000000.00000001,0.00133,17.77
4.577584907412529e-06,1775.6257951259613,5.95777279138565e-06,5.726652145385742e-06,99800000.0,0.000719,14.37
4.467421352863312e-06,590.3741717338561,9.266775012016296e-06,8.571275725960731e-06,273000000.0,0.000858,7.88
7.462475515902042e-06,1516.1526277661324,9.930790901184081e-06,5.335954576730728e-06,125000000.00000001,0.00115,14.13
4.879691898822784e-06,488.1761074066161,1.2825073726475237e-05,7.930705428123474e-06,324000000.0,0.00101,7.99
5.045299664139748e-06,598.1989800930022,1.3632099330425262e-05,8.686898287385702e-06,276000000.0,0.00105,9.97
8.263875514268875e-06,954.001873731613,1.336876231431961e-05,7.031877800822258e-06,205000000.0,0.00139,12.12
8.389112412929534e-06,1686.050295829773,1.4611387997865676e-05,1.0297651708126068e-05,341000000.0,0.00137,6.34
5.460301503539086e-06,1847.166121006012,9.099717408418655e-06,7.217820286750794e-06,101000000.00000001,0.00095,16.91
4.814706802368164e-06,986.114665865898,9.8140951693058e-06,7.78590738773346e-06,159000000.0,0.000915,12.389999999999999
7.628498420119286e-06,1061.3121166825294,9.147534042596816e-06,8.230840854346752e-06,162000000.0,0.00115,12.67
7.677948161959648e-06,989.857219159603,1.0674432829022408e-05,8.594176301732659e-06,175000000.0,0.00124,12.970000000000002
8.249353364109993e-06,1068.5043819248676,1.2738261751830577e-05,7.097716361284256e-06,182000000.0,0.00136,12.839999999999998
8.37577660381794e-06,1316.3197748363018,7.4789223372936245e-06,7.015816122293473e-06,133999999.99999999,0.00109,13.19
8.349784925580026e-06,985.0445985794066,6.210838377475738e-06,7.969182297587395e-06,156000000.0,0.00101,11.430000000000001
4.558166787028313e-06,1710.7681035995483,1.2402726158499717e-05,8.942613914608955e-06,103999999.99999999,0.0009449999999999999,17.67
5.13329704105854e-06,587.1019661426543,7.4926352798938745e-06,8.257737435400487e-06,276000000.0,0.000862,6.96
6.382252849638462e-06,486.5956604480742,1.3695191979408264e-05,8.642795637249947e-06,325000000.0,0.00123,9.19
5.1972486823797225e-06,1783.4782749414444,1.3637860536575317e-05,1.0503834873437882e-05,103999999.99999999,0.00106,18.56
7.824492864310741e-06,1802.8820008039474,1.2410290896892547e-05,5.942472338676453e-06,229000000.0,0.00123,8.23
8.391169667243957e-06,1203.2023929059505,1.3672858864068985e-05,9.130101308226586e-06,146000000.0,0.00144,16.05
8.149506390094758e-06,1429.7786131501198,9.586889773607254e-06,7.53295037150383e-06,125000000.00000001,0.0012,15.26
7.5370033755898476e-06,1325.4620172083378,1.0337273597717284e-05,8.999180734157562e-06,278000000.0,0.00117,8.16
8.526168331503868e-06,1261.1929532140493,1.394300055503845e-05,7.529278412461281e-06,146000000.0,0.00145,15.49
7.467675179243088e-06,1163.0530767142773,1.1979911603033542e-05,9.010856673121452e-06,146000000.0,0.00128,15.18
8.58257532119751e-06,1314.1064830124378,1.4710418522357939e-05,6.083103269338608e-06,141000000.0,0.00144,14.310000000000002
8.296110168099403e-06,1078.3135555684566,7.807485163211822e-06,7.491381287574768e-06,162000000.0,0.00111,11.89
7.479501977562904e-06,483.5429489612578,1.4125415474176406e-05,9.37584948539734e-06,325000000.0,0.00138,9.92
7.492307581007481e-06,1050.0184074044228,8.766254246234894e-06,8.16531978175044e-06,161000000.0,0.00112,12.51
7.736766859889031e-06,1628.8249641656876,9.521074533462524e-06,8.022325307130814e-06,211000000.0,0.00115,10.15
6.5131603572517634e-06,841.5032774209975,1.2955411344766616e-05,8.865552712231874e-06,203000000.0,0.00122,12.770000000000001
7.800375312566757e-06,591.8996334075927,1.544206842780113e-05,1.0262060523033141e-05,278000000.0,0.00146,12.04
5.256453350186348e-06,1892.8319811820984,8.909995585680007e-06,7.4687850177288055e-06,99000000.00000001,0.000923,17.08
4.511162281036377e-06,1831.0394287109375,1.1067590236663817e-05,9.209678396582604e-06,99999999.99999999,0.000905,17.8
8.039911732077599e-06,1802.6212006807327,6.929593920707702e-06,9.63798488676548e-06,103000000.00000001,0.00106,16.47
4.48753309249878e-06,1215.0898091495037,1.0365604117512703e-05,9.015132993459701e-06,131999999.99999999,0.000887,14.29
6.526605265215039e-06,1168.6266176402569,1.0202942982316017e-05,8.159683126956225e-06,144000000.0,0.00111,14.01
6.347816269844771e-06,1780.7779610157013,9.603669196367263e-06,8.653078358620406e-06,105000000.00000001,0.00106,17.21
8.602169528603554e-06,1168.7401197850704,1.4672254383563994e-05,9.187509998679161e-06,151000000.0,0.0015,16.11
4.503735780715942e-06,777.6807844638823,7.191867142915725e-06,8.626061405986548e-06,198000000.0,0.000788,9.16
5.121080651879311e-06,1933.8602125644684,1.0369703821837901e-05,9.091442734003067e-06,98100000.0,0.00096,18.05
6.808816262986511e-06,830.3710818290709,1.1216264121234416e-05,8.4143195040524e-06,203000000.0,0.00119,11.989999999999998
4.5025156438350675e-06,792.0498251914977,1.3695359170436858e-05,8.931744199246168e-06,201000000.0,0.000972,12.0
8.207942068576814e-06,1034.332737326622,1.1613669615238904e-05,7.68453834950924e-06,180000000.0,0.00131,12.82
6.055142171680928e-06,499.94850158691395,6.014641016721725e-06,8.365293914452196e-06,322000000.0,0.000868,4.98
8.256242886185647e-06,1318.919774144888,1.3314331144094467e-05,6.403133749961853e-06,142000000.0,0.00137,14.71
5.850052289664746e-06,942.2586038708686,1.2155798695981502e-05,8.542195793241263e-06,175000000.0,0.00111,13.13
7.029530134052038e-06,1157.022152096033,1.2596794046461581e-05,9.12637197971344e-06,145000000.0,0.00126,15.35
7.709733746945857e-06,1259.9016623571515,9.636314719915389e-06,8.283752325922251e-06,136000000.0,0.00118,14.57
6.299987621605396e-06,499.80562925338734,9.848906636238098e-06,7.70170110464096e-06,323000000.0,0.00108,7.45
8.194495484232902e-06,1417.4833223223686,1.2149678766727447e-05,6.398371040821076e-06,129999999.99999999,0.00132,15.32
7.65877190977335e-06,939.6768882870673,7.589291363954543e-06,8.103883728384972e-06,174000000.0,0.00107,11.37
5.820098452270031e-06,1050.4065230488777,1.2080750741064548e-05,8.578315990045666e-06,157000000.0,0.0011,13.94
7.211181834340095e-06,1954.0581405162811,6.056560069322585e-06,9.022583305835724e-06,96700000.0,0.000932,16.32
6.0348177328705785e-06,1800.956666469574,6.105399191379546e-06,7.503721773624421e-06,99600000.00000001,0.00085,15.45
7.093315009027719e-06,2025.6790220737457,1.2193248502910136e-05,7.550923079252243e-06,294000000.0,0.00115,5.88
8.36651560664177e-06,713.8599008321761,1.3704176366329193e-05,9.013750180602075e-06,236000000.0,0.00145,12.770000000000001
7.417970359325409e-06,1184.3731068074703,6.047606170177459e-06,6.485749334096909e-06,132999999.99999999,0.000939,12.2
7.43283174186945e-06,1433.5700273513794,1.01992100328207e-05,8.183797627687455e-06,122999999.99999999,0.00119,15.809999999999999
6.881484316661954e-06,1396.7502042651176,1.1664165526628493e-05,8.663243837654591e-06,125000000.00000001,0.00121,16.27
8.381273522973061e-06,1242.905245628208,1.5438298434019088e-05,1.0872518628835678e-05,138000000.0,0.00151,17.33
8.14272241294384e-06,1429.2033463716507,1.1327594516798853e-05,9.070167317986488e-06,122999999.99999999,0.00131,16.71
4.639794453978538e-06,1435.544915497303,6.046991825103759e-06,8.409049348905683e-06,116000000.0,0.000738,13.02
8.264926671981812e-06,1004.4592097401618,1.2051760554313659e-05,7.749924525618553e-06,187000000.0,0.00134,12.76
6.185739062726498e-06,1030.8935195207596,9.824611485004424e-06,7.959511578083038e-06,158000000.0,0.00106,12.950000000000001
4.621342733502388e-06,1638.9083713293076,5.884726703166961e-06,7.409984961152077e-06,105999999.99999999,0.000731,13.94
6.575917711481452e-06,1426.8883094191551,1.628379166126251e-05,1.1361163407564163e-05,122000000.0,0.00132,18.3
7.147871240973473e-06,789.8566722869872,7.716489642858504e-06,8.210303392261266e-06,202000000.0,0.00104,10.28
7.802296310663224e-06,1028.0622243881226,1.2105655401945113e-05,5.793753355741501e-06,187000000.0,0.00127,11.77
5.548428297042847e-06,1808.3933591842651,1.1128290005028248e-05,8.55899147503078e-06,103999999.99999999,0.00103,17.68
8.028775468468666e-06,1201.504124328494,9.386534929275512e-06,6.76320081949234e-06,162000000.0,0.00117,12.29
7.746016994118691e-06,503.8599222898482,1.0835651695728302e-05,8.438880489207804e-06,324000000.0,0.00127,8.52
5.401727691292763e-06,1509.353518486023,6.026990860700607e-06,5.184526503086091e-06,112000000.0,0.000802,13.26
7.191075928509236e-06,1605.775959789753,1.00507545620203e-05,8.274887047708035e-06,113000000.0,0.00116,16.67
5.554122224450112e-06,1512.5922188162804,5.984359443187713e-06,8.23264066502452e-06,111000000.0,0.000818,13.93
6.532395081594586e-06,596.9584137201308,1.1049716860055922e-05,8.330024428665638e-06,281000000.0,0.00116,9.53
8.29410843551159e-06,1263.019721955061,1.264542581886053e-05,7.054613947868348e-06,148000000.0,0.00136,14.62
5.903768822550774e-06,693.2455152273177,1.3264153510332106e-05,8.798076827079057e-06,236000000.0,0.00116,11.64
6.6433103419840335e-06,1323.3705535531044,1.5704790771007537e-05,1.0535668045282363e-05,129000000.00000001,0.00131,17.47
7.422807388007641e-06,778.5917967557906,5.987146615982055e-06,7.905911803245545e-06,200000000.0,0.00095,9.08
4.521706581115723e-06,1403.68115529418,1.0091785371303558e-05,9.076570376753807e-06,117000000.0,0.000883,15.430000000000001
8.938057869672775e-06,873.0087727308272,1.6488835722208022e-05,6.1621638238430026e-06,249000000.0,0.00155,10.52
8.896323904395104e-06,1134.4367675483227,1.6117180556058882e-05,6.467643946409226e-06,170000000.0,0.00154,13.47
8.034442842006683e-06,1177.378810942173,9.903838068246841e-06,7.537991374731064e-06,151000000.0,0.00121,13.38
4.493334442377091e-06,1923.9060878753662,9.237784087657928e-06,9.109454557299614e-06,96700000.0,0.000852,17.47
8.18249823153019e-06,1425.2760782837868,1.0672887623310089e-05,7.910015285015106e-06,125000000.00000001,0.00127,15.96
8.369783207774162e-06,1641.089454293251,8.056800097227096e-06,1.0182097390294075e-05,109000000.0,0.00116,16.72
7.90456223487854e-06,1041.367031633854,1.3518909364938734e-05,5.679686576128007e-06,188000000.0,0.00134,11.95
6.302797067910433e-06,1271.4638663455844,1.1900543604046105e-05,8.740404967218638e-06,133999999.99999999,0.00115,15.46
7.72114359587431e-06,1985.5799078941345,1.2108246617019176e-05,7.868590563535691e-06,334000000.0,0.00119,4.26
8.01381692290306e-06,647.9710787534713,9.436781734228134e-06,8.415750794112683e-06,272000000.0,0.0012,9.13
7.106286842375994e-06,1704.5968323946,5.940064311027526e-06,4.795274436473847e-06,103999999.99999999,0.000896,14.41
8.037647545337676e-06,1736.381322145462,8.776861041784285e-06,4.94279283285141e-06,112000000.0,0.00111,14.59
7.245127972215414e-06,1230.1474092528224,7.59128913283348e-06,7.936957657337189e-06,131999999.99999999,0.00103,13.53
5.849271632730961e-06,1675.147384405136,1.2957078665494918e-05,9.9237502515316e-06,109000000.0,0.00113,18.08
6.912719612941146e-06,1984.240859746933,6.023156285285949e-06,9.874070167541505e-06,94900000.00000001,0.000919,16.58
4.4389926195144656e-06,1918.3103740215302,1.449781972169876e-05,1.0711003333330155e-05,98500000.0,0.0009709999999999999,19.1
8.534011512994766e-06,1803.2985478639603,1.4888939857482909e-05,9.569090619683265e-06,470000000.0,0.00133,1.4400000000000004
7.727811567485333e-06,1924.7960448265076,1.147169462032616e-05,8.766008075326681e-06,265000000.0,0.0012,7.75
5.3728007376194e-06,1415.5920520424843,7.5783134698867795e-06,7.83438417315483e-06,116000000.0,0.000881,14.37
8.954712241888046e-06,469.78938579559315,1.5724144279956818e-05,8.212752677500249e-06,329000000.0,0.0016,10.44
8.485286638140679e-06,1546.8402281403542,1.5514721781015396e-05,4.9837646484375e-06,174000000.0,0.00139,9.55
4.9018924087286e-06,1771.961271762848,1.4540946155786514e-05,9.889403879642486e-06,105000000.00000001,0.00104,18.45
5.040714159607888e-06,1517.2907337546349,1.1548765996471046e-05,8.021047115325928e-06,113000000.0,0.000988,16.49
5.022275984287262e-06,688.7056082487105,1.5402960807085036e-05,9.562481969594956e-06,234000000.0,0.00108,11.89
4.609112396836281e-06,1096.3938012719154,1.4250985115766524e-05,9.05360047519207e-06,145000000.0,0.000999,14.8
8.185555547475815e-06,1801.4191687107086,1.3725202113389969e-05,6.012066304683685e-06,304000000.0,0.00126,4.809999999999999
7.188493598252535e-06,1145.6421986222267,1.327721408009529e-05,9.424009591341018e-06,147000000.0,0.0013,15.610000000000001
7.486915670335293e-06,1058.7650015950203,1.3102605015039444e-05,9.391357392072678e-06,159000000.0,0.00133,15.02
8.065297365188598e-06,1741.1324083805084,1.3383412837982177e-05,6.255169957876206e-06,245000000.0,0.00129,7.949999999999999
8.562105774879456e-06,1305.75605109334,1.3930050134658813e-05,7.721037849783897e-06,139000000.0,0.00146,16.03
7.4211601093411444e-06,487.671136856079,1.0048729419708251e-05,7.774950131773948e-06,326000000.0,0.0012,7.859999999999999
8.829937890172004e-06,991.9682517647742,1.5641673862934113e-05,8.870398346334696e-06,180000000.0,0.00156,15.02
8.838641121983528e-06,674.9691665172576,1.560692697763443e-05,7.549350842833519e-06,281000000.0,0.00156,11.46
4.4935369491577145e-06,682.3981702327727,8.288213461637497e-06,8.41518593300134e-06,234000000.0,0.000823,8.56
6.669801087118686e-06,1606.5563037991524,6.621167451143264e-06,7.962024256587029e-06,107000000.00000001,0.000926,15.029999999999998
5.614655256271362e-06,1919.8163449764252,8.678636640310286e-06,8.0516137778759e-06,98699999.99999999,0.0009489999999999999,17.21
6.425774373114109e-06,1581.954926252365,8.306884765625e-06,7.356369435787201e-06,111000000.0,0.001,15.44
7.966389432549477e-06,863.4269833564757,1.0270829752087592e-05,8.107580564916134e-06,202000000.0,0.00123,11.64
6.2493280358612536e-06,1055.6345283985138,1.3171852260828018e-05,9.137094855308533e-06,158000000.0,0.00119,14.539999999999997
5.384109869599343e-06,923.7101897597312,1.2130329437553882e-05,8.332758201286197e-06,174000000.0,0.00105,12.970000000000002
5.252001151442528e-06,781.098499894142,1.134095973894e-05,7.912427201867104e-06,203000000.0,0.00101,11.58
5.224098131060601e-06,1701.650694012642,9.848875492811202e-06,7.362735882401467e-06,105000000.00000001,0.000954,16.68
4.8203001469373704e-06,1567.9183900356293,1.1985762305557728e-05,8.221930280327797e-06,110000000.0,0.000972,16.88
7.367882050573826e-06,1430.568367242813,1.3482584983110427e-05,1.054416561126709e-05,122000000.0,0.00133,17.64
7.969461232423783e-06,841.6711390018462,1.262780962139368e-05,6.8231146782636645e-06,240000000.0,0.00132,10.77
5.733878642320633e-06,1096.2641164660454,6.619476526975631e-06,8.542995888739824e-06,143000000.0,0.000866,11.809999999999999
8.182959169149399e-06,1717.4328565597534,1.3414580851793288e-05,9.333783477544784e-06,289000000.0,0.00135,8.31
7.586687944829464e-06,1554.8904538154602,6.8012112081050865e-06,7.72098173201084e-06,111000000.0,0.000988,14.78
8.181111127138138e-06,718.973085284233,1.2824505932629107e-05,8.851907957345248e-06,237000000.0,0.0014,12.27
5.527588874101639e-06,1410.4286208748817,5.93091994524002e-06,7.653208881616593e-06,117000000.0,0.000813,13.16
6.0546013712883e-06,1452.3867964744568,1.647091546654701e-05,1.110576495528221e-05,120000000.0,0.00125,18.26
8.198486343026161e-06,1415.8853515982628,1.3660167098045348e-05,4.961733102798463e-06,133999999.99999999,0.00134,13.03
8.016894489526749e-06,1260.4854200035334,1.4901342153549193e-05,1.0235111579298973e-05,137000000.0,0.00145,17.1
7.853279002010823e-06,1301.6466721892357,1.149312062188983e-05,8.735461987555027e-06,133999999.99999999,0.00129,15.789999999999997
6.7659930610097945e-06,493.5898780822753,1.172059143334627e-05,8.088009465485812e-06,324000000.0,0.00121,8.6
7.822505347430706e-06,494.8359429836272,1.1540017930790782e-05,8.467885287478566e-06,325000000.0,0.00131,8.93
7.098531100898981e-06,1772.1991837024689,6.85124984383583e-06,7.39290064573288e-06,103000000.00000001,0.0009550000000000001,15.610000000000001
6.609840279445052e-06,696.2701082229613,8.465469062328337e-06,8.064183741807938e-06,238000000.0,0.00104,9.47
5.174631625413894e-06,1091.8687917292118,1.0736223846673965e-05,7.785715147852898e-06,145000000.0,0.000987,13.820000000000002
5.9969222098588945e-06,693.2781487703322,1.2833173476159572e-05,8.653265748173e-06,237000000.0,0.00116,11.49
