C,R,WLO,RF,PowerConsumption,IFVoltageSwing,ConversionGain,NoiseFigure
1.0297934003174307e-12,250.68576633930206,8.385397046804426e-06,2.444794923067093e-05,0.00854,0.00331,5.118,8.371
1.0050021745264531e-12,502.44048833847046,1.5107595920562741e-05,2.062297083437443e-05,0.00611,0.00359,6.013,8.174
1.3546894490718844e-12,374.0324564278126,1.1084980592131612e-05,1.7923806458711623e-05,0.00713,0.0032500000000000003,5.53,8.192
1.145360067486763e-12,426.3872116804123,9.423392191529272e-06,2.360194563865662e-05,0.00665,0.0036,6.264,8.15
1.4545605480670931e-12,401.69049948453903,5.35980850458145e-06,1.846048876643181e-05,0.00681,0.0032500000000000003,5.477,8.136
1.0237007699906827e-12,423.97089898586273,5.655349791049956e-06,1.9303141832351685e-05,0.0066300000000000005,0.00343,5.681,8.118
8.454228937625886e-13,250.87648034095764,6.781628429889678e-06,2.216626718640328e-05,0.00849,0.00331,4.927,8.369
8.395456969738008e-13,272.0730036497116,8.820131868124007e-06,2.0439204536378386e-05,0.00824,0.0033199999999999996,5.024,8.299
5.3176948428154e-13,317.8795948624611,9.216492325067518e-06,2.0067715705372394e-05,0.007649999999999999,0.0036199999999999995,5.344,8.261
1.4037166833877565e-12,471.60832583904266,1.1703077256679533e-05,2.0266829710453753e-05,0.00629,0.0034599999999999995,6.04,8.119
9.873373694717886e-13,474.1736263036728,1.0658586621284484e-05,1.9083521291613578e-05,0.00629,0.00351,5.952,8.12
1.1505875140428544e-12,303.4921005368233,1.1686749607324599e-05,2.1732597500085834e-05,0.00786,0.00331,5.446,8.274
1.435048580169678e-12,300.16777515411377,1.4852778911590574e-05,2.1902228593826297e-05,0.00794,0.00324,5.51,8.29
1.4002891182899476e-12,323.98438081145287,1.1397175937891005e-05,2.471807271242142e-05,0.007639999999999999,0.00343,5.94,8.249
7.931995540857316e-13,273.169669508934,1.4859670996665953e-05,2.3378165364265445e-05,0.00825,0.00342,5.394,8.351
1.0013910103589298e-12,500.20636916160583,1.2870365381240843e-05,1.6842901706695557e-05,0.00612,0.0033900000000000002,5.585,8.171
1.2527977824211123e-12,269.2280203104019,4.929217100143432e-06,2.5240547657012942e-05,0.00811,0.00328,5.196,8.357
1.3883794844150544e-12,502.67112255096436,9.406435638666152e-06,2.4669421017169956e-05,0.00608,0.00363,6.464,8.132
1.4165605902671816e-12,349.6531303040683,1.1025034487247465e-05,1.8907067328691485e-05,0.00738,0.0032500000000000003,5.547,8.198
1.4309278130531312e-12,276.32625848054886,5.89586317539215e-06,1.6040899455547334e-05,0.00816,0.00289,4.341,8.383
1.0895288512110712e-12,297.5539267063141,1.0550676509737966e-05,2.387642621994019e-05,0.00793,0.00342,5.632,8.27
7.729274630546571e-13,502.3856461048126,1.1776634901762007e-05,2.018681447952986e-05,0.00611,0.0036600000000000005,6.054,8.12
8.910838365554811e-13,199.39074516296387,1.1796494871377943e-05,1.4957844018936156e-05,0.00929,0.0027,3.152,8.697
1.4008910059928895e-12,501.3277292251587,5.896592736244201e-06,2.0220022145658733e-05,0.00604,0.00345,6.017,8.072
1.2451401948928835e-12,303.29725593328476,1.1159628927707671e-05,2.0877747088670733e-05,0.00786,0.00326,5.386,8.259
7.048620879650117e-13,273.6498832702637,6.006767153739929e-06,1.7163526117801667e-05,0.00817,0.0031999999999999997,4.499,8.362
8.178576976060868e-13,325.2920560538769,1.2380210459232329e-05,1.6996164321899415e-05,0.007649999999999999,0.00324,5.074,8.296
1.491628259420395e-12,223.6008107662201,1.1066852584481237e-05,1.799299791455269e-05,0.00893,0.00283,4.157,8.438
6.934880316257478e-13,200.90613067150116,6.869113147258758e-06,2.4145123660564427e-05,0.00924,0.00331,4.373,8.519
1.0896171107888223e-12,321.61639481782913,7.2742304205894455e-06,1.9848234821110965e-05,0.00763,0.0033,5.321,8.223
1.369492381811142e-12,269.9479967355728,7.4774631857872e-06,1.9150174856185915e-05,0.00824,0.00306,4.803,8.321
1.1108171045780182e-12,499.2356687784195,6.069488823413848e-06,1.8343304544687273e-05,0.00609,0.00343,5.848,8.088
8.652599304914476e-13,447.2580701112747,1.1526373326778411e-05,1.5878381431102753e-05,0.00649,0.0033199999999999996,5.363,8.212
5.04095494747162e-13,347.8624059818685,7.781538069248198e-06,1.5022206902503967e-05,0.00735,0.0033600000000000006,4.748,8.33
1.1916230916976931e-12,375.86255222558975,5.897934734821319e-06,1.6009140014648437e-05,0.007069999999999999,0.00313,5.018,8.22
1.4216698110103608e-12,451.9320696592331,1.1618035137653349e-05,2.2497216016054157e-05,0.00642,0.0035200000000000006,6.185,8.135
6.864871978759766e-13,199.43321347236633,6.803280413150786e-06,2.1078162342309955e-05,0.00924,0.0031999999999999997,4.132,8.518
1.318336993455887e-12,325.82914158701897,9.236058592796325e-06,1.4929972887039185e-05,0.00763,0.00296,4.637,8.344
6.048081219196321e-13,499.2843419313431,5.824319124221801e-06,1.970019480213523e-05,0.00609,0.00373,5.961,8.094
1.1484521329402925e-12,500.5759596824646,6.682781875133514e-06,2.0914685577154163e-05,0.0061,0.00355,6.144,8.082
4.893359541893006e-13,199.18221235275269,1.2008041739463805e-05,1.6838609278202055e-05,0.0093,0.0031599999999999996,3.508,8.615
1.4070577621459962e-12,274.24924969673157,1.3166191577911376e-05,1.905499927699566e-05,0.00825,0.00307,5.007,8.317
7.013777196407319e-13,199.3095099925995,7.645862698554992e-06,1.7983078509569167e-05,0.00926,0.00303,3.7480000000000007,8.57
7.346560657024384e-13,369.7811797261238,1.0470455959439275e-05,2.2895401120185854e-05,0.00713,0.00367,5.958,8.199
5.958507061004639e-13,450.42817294597626,5.1691913604736324e-06,1.6639460921287538e-05,0.0064,0.00351,5.362,8.146
1.1008843109011652e-12,459.0879797935486,1.1646919101476667e-05,2.02828854136169e-05,0.00639,0.00351,5.995,8.13
9.890972804278137e-13,351.91762605682015,5.52680343389511e-06,1.842147395014763e-05,0.007270000000000001,0.0033,5.243,8.194
6.858926713466645e-13,278.3425822854042,1.0762561559677122e-05,1.60170441865921e-05,0.00824,0.00312,4.435,8.41
1.3217534422874452e-12,252.27625370025635,1.4287450611591337e-05,1.5952923595905304e-05,0.00859,0.0028,4.241,8.476
4.915804266929627e-13,500.09162425994873,4.860647320747375e-06,1.802306592464447e-05,0.00605,0.00374,5.665,8.098
6.922609508037568e-13,302.33159363269806,6.745218038558959e-06,1.5005033612251282e-05,0.00789,0.00311,4.375,8.394
1.206774339079857e-12,302.42595821619034,6.828153729438781e-06,1.8802909404039382e-05,0.00782,0.00317,5.042,8.259
1.2311702370643618e-12,449.9890148639679,1.1222912669181822e-05,1.704222470521927e-05,0.00648,0.00331,5.606,8.163
1.4838822782039644e-12,424.42407608032227,7.1347209811210624e-06,1.692688465118408e-05,0.00665,0.00321,5.471,8.144
1.0801478996872904e-12,299.58180636167526,8.189786076545714e-06,1.5980353653430938e-05,0.00791,0.00303,4.62,8.336
1.0869754403829576e-12,398.7542137503624,1.0893314480781553e-05,2.505084574222565e-05,0.00688,0.00363,6.309,8.199
1.0016387719660999e-12,500.97317695617676,1.0613490641117095e-05,2.0342365540564065e-05,0.00611,0.00358,6.114,8.104
6.010158061981202e-13,423.8737851381302,9.664267003536223e-06,1.5051893591880799e-05,0.006670000000000001,0.00337,5.141,8.258
1.0575042851269246e-12,244.45013999938965,7.293139398097991e-06,1.7403546273708342e-05,0.00857,0.00298,4.319,8.411
5.041506588459016e-13,423.6118674278259,9.762813691049812e-06,2.3433504998683933e-05,0.006670000000000001,0.00395,6.201,8.175
1.3150613903999331e-12,347.40769248455763,1.0170469898730514e-05,2.4102721810340886e-05,0.007370000000000001,0.00347,5.964,8.213
1.4914486408233644e-12,199.0146815776825,1.2846917808055876e-05,1.895549274981022e-05,0.00931,0.00276,3.912,8.505
1.3936678767204287e-12,475.81125795841217,1.1496450603008268e-05,1.6819457411766053e-05,0.0063,0.00328,5.61,8.158
5.980943739414216e-13,425.83458721637726,9.066183120012281e-06,2.3074887394905093e-05,0.006660000000000001,0.00386,6.215,8.159
6.828113198280335e-13,299.65195059776306,8.649980574846266e-06,2.15716165304184e-05,0.00791,0.0035400000000000006,5.386,8.259
8.898104801774026e-13,200.12114644050598,9.028403982520102e-06,2.296090513467789e-05,0.00928,0.00314,4.3,8.494
5.053091645240785e-13,396.08190655708313,1.405996650457382e-05,2.0057177613489333e-05,0.0069,0.00374,5.691,8.214
7.912691086530686e-13,275.78829675912857,9.768763054162262e-06,1.605871170759201e-05,0.00824,0.00307,4.418,8.4
8.161488175392152e-13,325.0633105635643,1.1402996331453321e-05,1.5109192728996278e-05,0.007649999999999999,0.00309,4.668,8.373
7.607358545064927e-13,344.394026696682,1.231639429926872e-05,2.0713407620787624e-05,0.00738,0.0035200000000000006,5.609,8.232
8.893214687705042e-13,270.97871601581573,1.073934383690357e-05,2.4417141377925877e-05,0.00825,0.00343,5.415,8.325
6.067393422126771e-13,280.4977148771286,1.1927210092544554e-05,2.0210579242557292e-05,0.00811,0.00347,5.066,8.337
9.577612765133381e-13,327.0865008234978,9.631696343421935e-06,2.1243088319897656e-05,0.00757,0.00342,5.557,8.228
1.0524724572896958e-12,447.74594604969025,9.283321201801299e-06,2.0692955031991008e-05,0.00647,0.0035400000000000006,6.05,8.12
1.2322876155376435e-12,245.43476998806,7.365712821483611e-06,1.7458916008472444e-05,0.00857,0.00294,4.343,8.407
4.985788464546204e-13,324.4048707187176,7.55243808031082e-06,2.495453298091889e-05,0.007609999999999999,0.0039,5.752,8.271
1.2179255783557893e-12,323.08712154626846,1.1281897723674773e-05,2.47067466378212e-05,0.007639999999999999,0.00347,5.938,8.252
1.220357120037079e-12,500.7314920425415,1.085406981408596e-05,1.9061243385076523e-05,0.00611,0.00347,5.998,8.105
7.244093120098115e-13,249.96035397052765,9.618375375866888e-06,2.1394763141870503e-05,0.00857,0.0033600000000000006,4.863,8.352
5.130630433559418e-13,501.76106691360474,1.0351090282201765e-05,1.696909189224243e-05,0.00611,0.00367,5.692,8.15
6.002393662929536e-13,377.3343004286289,5.214888155460357e-06,1.6737789511680604e-05,0.007029999999999999,0.00344,5.076,8.209
6.937698423862458e-13,224.886554479599,9.298613667488097e-06,2.110487520694733e-05,0.00891,0.00329,4.483,8.423
1.3617096245288851e-12,224.26280677318573,6.7313721776008596e-06,1.6033479869365693e-05,0.00887,0.00275,3.815,8.532
7.847709804773332e-13,199.880713224411,8.097102195024489e-06,1.5847273766994476e-05,0.00926,0.00284,3.415,8.65
1.3599655926227572e-12,447.54442274570465,6.6884022951126085e-06,2.035477720201016e-05,0.00645,0.00344,5.961,8.096
5.271233320236207e-13,356.30220994353294,1.3683740794658659e-05,2.286487936973572e-05,0.0073,0.00379,5.783,8.248
1.2221749722957613e-12,398.76517057418823,9.10554952919483e-06,1.688535660505295e-05,0.006889999999999999,0.0032500000000000003,5.454,8.182
9.441670812666417e-13,271.8100219964981,9.064488559961318e-06,2.3802869617939e-05,0.00825,0.0033900000000000002,5.328,8.32
1.3795177340507508e-12,200.59244632720947,5.788480639457702e-06,2.491155415773392e-05,0.00921,0.00301,4.454,8.522
4.915325641632081e-13,375.2866506576538,4.933692216873169e-06,2.0657272636890415e-05,0.007029999999999999,0.00377,5.536,8.184
5.796495974063874e-13,330.6754060089588,1.1068931147456168e-05,1.9833137169480325e-05,0.00753,0.00358,5.43,8.253
1.4803864657878877e-12,326.71984508633614,5.872619450092315e-06,1.7050572037696838e-05,0.00758,0.00306,4.907,8.249
8.148959577083589e-13,274.0003138780594,9.16483238339424e-06,2.1230295374989514e-05,0.00824,0.00337,5.131,8.294
1.0220667831599714e-12,273.3882784843445,8.708301186561584e-06,2.435139894485474e-05,0.00821,0.0033800000000000006,5.378,8.322
5.938349068164826e-13,198.97283911705017,1.1700377017259597e-05,2.0039481404237453e-05,0.0093,0.0032200000000000006,3.9659999999999997,8.526
6.980228424072267e-13,324.8585507273674,5.12518286705017e-06,1.4955518245697021e-05,0.00754,0.00314,4.441,8.349
4.798564910888672e-13,322.42865711450577,1.5011256933212278e-05,2.405548393726349e-05,0.007649999999999999,0.0038200000000000005,5.716,8.31
8.055893331766129e-13,324.5939888060093,7.065775096416472e-06,1.994856655597687e-05,0.007599999999999999,0.00344,5.353,8.217
1.0378441289067269e-12,371.56389206647873,9.764304477721451e-06,2.359589278697968e-05,0.007119999999999999,0.0035700000000000003,6.078,8.188
4.906613230705262e-13,380.80964982509613,1.4365816116333005e-05,1.55035075545311e-05,0.00714,0.00344,4.923,8.342
1.2549897134304048e-12,449.898624420166,8.099111914634703e-06,2.152792811393738e-05,0.00646,0.00353,6.154,8.11
1.3335842788219453e-12,354.4047356583178,1.3108405768871305e-05,2.1256065815687184e-05,0.00731,0.00337,5.772,8.207
5.875781774520874e-13,299.0495979785919,8.24767678976059e-06,2.0887806192040448e-05,0.00791,0.00359,5.289,8.261
5.01404494047165e-13,372.5859098136425,1.4053948223590849e-05,2.0071041150949898e-05,0.00713,0.00372,5.612,8.233
1.2977497279644015e-12,452.3494392633438,8.032373636960983e-06,1.4876478910446168e-05,0.00646,0.00314,5.218,8.21
1.2696858346462251e-12,349.9260202050209,8.142313212156295e-06,2.077145837247372e-05,0.00731,0.0033600000000000006,5.641,8.182
1.4175305068492891e-12,447.6485550403595,1.1873341202735898e-05,1.8915365859866143e-05,0.00648,0.0033800000000000006,5.869,8.136
1.1720804274082184e-12,448.55659008026123,8.034072220325468e-06,1.5916127562522887e-05,0.00646,0.00324,5.425,8.169
5.402459502220154e-13,302.7668222784996,7.970675528049468e-06,1.9235782846808433e-05,0.007810000000000001,0.00355,5.107,8.277
1.0144986929371955e-12,377.1154321730137,1.3317846059799192e-05,2.3109080195426944e-05,0.0070599999999999994,0.00355,5.943,8.209
1.0980045869946482e-12,476.4498919248581,5.095499753952025e-06,1.57955402135849e-05,0.00622,0.0032300000000000002,5.29,8.141
6.779257357120515e-13,501.33992433547974,1.3129574656486509e-05,1.8831706643104555e-05,0.00612,0.00365,5.867,8.145
1.2963749766349793e-12,275.7442146539688,5.634064376354217e-06,1.5019709467887879e-05,0.00816,0.00284,4.138,8.434
1.182759463787079e-12,298.3320936560631,1.3015957176685331e-05,2.0491347759962084e-05,0.00794,0.00324,5.349,8.276
5.700892806053162e-13,253.09730470180511,7.98151060938835e-06,2.0228213444352152e-05,0.00849,0.00345,4.743,8.372
1.2796173989772799e-12,250.97548961639404,1.0496809110045432e-05,2.178041622042656e-05,0.00857,0.00315,4.955,8.331
5.866267979145051e-13,400.0170111656189,6.804921329021453e-06,1.4965693950653077e-05,0.00686,0.00335,4.975,8.26
1.089342921972275e-12,423.1271833181381,6.859405040740966e-06,1.6997409760951996e-05,0.00665,0.0033,5.472,8.15
1.314030259847641e-12,348.77973766997457,1.3511494100093839e-05,2.3438500165939334e-05,0.00738,0.00344,5.891,8.234
7.807278186082841e-13,272.0469683408737,8.541295081377029e-06,2.218304574489594e-05,0.00825,0.00342,5.194,8.312
6.844357848167421e-13,499.44282472133636,5.703659653663634e-06,1.5855176746845244e-05,0.00608,0.00344,5.446,8.137
1.325942873954773e-12,499.1762310266495,1.227844178676605e-05,2.2835805714130404e-05,0.00611,0.0035700000000000003,6.228,8.131
1.1135922074317933e-12,200.98478198051453,1.1514295637607574e-05,1.8957598358392716e-05,0.0093,0.00287,3.877,8.515
8.239434510469438e-13,254.09710705280304,7.741270959377288e-06,1.9328284785151484e-05,0.00849,0.0031999999999999997,4.665,8.365
4.797524809837341e-13,446.4681327342987,1.2243804335594175e-05,1.576381504535675e-05,0.00649,0.00355,5.263,8.243
4.863805174827577e-13,226.91045999526978,1.4083921015262602e-05,2.4291459321975713e-05,0.00894,0.00358,4.852,8.468
1.0894915759563447e-12,198.2814908027649,5.093121528625488e-06,2.318102359771729e-05,0.00915,0.00302,4.259,8.534
8.397830426692963e-13,402.25838124752045,1.3367628157138822e-05,1.4969274997711182e-05,0.00691,0.0031999999999999997,4.962,8.311
1.3991484940052035e-12,248.15551340579987,9.56134721636772e-06,1.611720323562622e-05,0.00857,0.00282,4.162,8.444
1.3947906494140626e-12,401.74790769815445,6.849918365478515e-06,1.92351084202528e-05,0.0068000000000000005,0.00333,5.68,8.137
1.4492217898368838e-12,301.50246024131775,1.0349520482122896e-05,2.074259050190449e-05,0.00793,0.0032300000000000002,5.391,8.236
1.2147000581026078e-12,378.1588092446327,5.179885029792785e-06,1.58281409740448e-05,0.00704,0.0031,4.925,8.224
8.723158091306688e-13,353.3040056936443,1.477221757173538e-05,1.491005003452301e-05,0.00739,0.00309,4.664,8.396
1.0589614398777486e-12,299.63699728250504,1.0333692505955694e-05,2.3282856643199923e-05,0.00793,0.00342,5.599,8.26
1.088480219244957e-12,319.61182802915573,1.1173301637172697e-05,2.41825345158577e-05,0.007649999999999999,0.00347,5.807,8.254
6.124468445777894e-13,446.8556135892868,1.0987753644585608e-05,2.2581724822521213e-05,0.00647,0.00383,6.15,8.155
5.119029879570008e-13,224.69185292720795,1.023160547018051e-05,2.1272346377372743e-05,0.00893,0.0034799999999999996,4.482,8.433
5.116893351078034e-13,346.17799716070294,6.385408639907836e-06,1.9380015209317208e-05,0.00734,0.00367,5.376,8.206
5.884810686111451e-13,198.66933822631836,1.3110041022300718e-05,1.5145451426506043e-05,0.0093,0.00288,3.133,8.716
4.983035922050477e-13,420.99664211273193,1.5089586377143858e-05,2.3219563066959383e-05,0.00668,0.0039,5.986,8.227
7.246688902378083e-13,419.668273627758,5.990315377712249e-06,1.979944258928299e-05,0.00665,0.00359,5.746,8.13
1.1428214311599732e-12,478.0847877264023,1.0321291983127592e-05,2.4449227750301365e-05,0.00625,0.00367,6.397,8.146
1.4388344287872317e-12,200.48286020755768,1.3158665299415587e-05,2.3941692113876346e-05,0.00931,0.00297,4.427,8.482
1.118720404803753e-12,374.0198187530041,5.22963136434555e-06,1.4936099648475648e-05,0.00704,0.00305,4.727,8.269
5.041775703430177e-13,452.6281476020813,7.122236192226409e-06,2.500343978404999e-05,0.00642,0.00402,6.185,8.182
1.4240356087684634e-12,348.74947271309793,1.1217327937483786e-05,1.9865515995770692e-05,0.00738,0.0033,5.673,8.191
5.981965363025666e-13,200.19263625144958,1.0677387863397597e-05,2.2033932954072955e-05,0.00929,0.00333,4.169,8.509
1.452385723590851e-12,322.35828936100006,6.147379279136657e-06,1.8415789008140563e-05,0.007599999999999999,0.00314,5.114,8.225
6.772447526454926e-13,250.64677596092224,1.357177138328552e-05,2.456025302410126e-05,0.00858,0.00349,5.263,8.394
8.018198758363724e-13,299.2172494530678,7.473523318767546e-06,1.9814283456653356e-05,0.00789,0.0033800000000000006,5.165,8.256
1.1571117043495179e-12,471.1935132741928,6.595094501972197e-06,2.004055371973664e-05,0.00627,0.0034799999999999996,5.967,8.097
4.953054785728456e-13,450.3241568803787,7.187680006027221e-06,2.0820231884717944e-05,0.00644,0.00389,6.026,8.124
1.4611982703208926e-12,398.3102098107338,1.0291328281164168e-05,2.3172698915004733e-05,0.00687,0.00349,6.168,8.16
1.085470959544182e-12,374.5923116803169,6.325972378253936e-06,1.9767447989434004e-05,0.007069999999999999,0.0033900000000000002,5.588,8.153
9.687446020543576e-13,332.1640968322754,1.1614226698875425e-05,1.988631824031472e-05,0.00753,0.00335,5.453,8.24
8.282103240489961e-13,449.8578816652298,9.180531352758407e-06,2.156581744551659e-05,0.00647,0.00367,6.146,8.126
6.003623008728028e-13,423.5741823911667,5.823932588100432e-06,1.6958431601524352e-05,0.0066300000000000005,0.0035200000000000006,5.384,8.161
1.2754515707492829e-12,426.09439492225647,1.4272677600383757e-05,2.425689220428467e-05,0.006670000000000001,0.00358,6.186,8.2
1.4454783499240877e-12,299.3955671787262,1.4341884851455686e-05,1.809904232621193e-05,0.00795,0.00306,5.062,8.313
1.2995890080928804e-12,273.575684428215,6.133156418800353e-06,1.715897560119629e-05,0.00817,0.00298,4.517,8.348
1.4740715026855471e-12,200.49353539943695,1.2376587688922881e-05,2.175861030817032e-05,0.0093,0.0029,4.234,8.474
1.4057027995586397e-12,226.2131929397583,1.1948054879903791e-05,2.396320551633835e-05,0.00893,0.00309,4.829,8.405
7.905061542987824e-13,322.8258341550827,1.0529476702213286e-05,2.424724161624909e-05,0.007639999999999999,0.00361,5.857,8.251
1.0926139131188393e-12,221.92645967006683,1.4644978642463682e-05,1.4788854122161866e-05,0.00894,0.00269,3.692,8.623
7.631908655166627e-13,454.87747490406036,1.0303925629705189e-05,2.1275686472654344e-05,0.00642,0.00369,6.114,8.13
7.066165208816529e-13,424.64517056941986,9.301675111055373e-06,1.684355229139328e-05,0.006670000000000001,0.0034599999999999995,5.537,8.178
1.0463098771870138e-12,476.3655185699463,1.1682706475257871e-05,1.769715189933777e-05,0.00629,0.00342,5.766,8.141
7.879000306129456e-13,199.07982349395752,1.4297282397747038e-05,1.4997777938842773e-05,0.00931,0.00272,3.233,8.728
7.294272184371949e-13,353.0407798476517,1.3257640302181241e-05,2.2981240153312688e-05,0.0073,0.0036399999999999996,5.8,8.24
1.4338188469409944e-12,300.59694200754166,1.0008391384035347e-05,2.0970872640609744e-05,0.00793,0.00324,5.391,8.238
8.875568062067033e-13,301.7426922917366,1.215329498052597e-05,1.6907953023910523e-05,0.00794,0.00315,4.895,8.326
6.849002242088319e-13,426.670640707016,9.015160351991651e-06,2.259280771017075e-05,0.00665,0.00377,6.181,8.149
7.001540362834931e-13,373.37917536497116,9.123410210013388e-06,1.686266452074051e-05,0.007119999999999999,0.0034,5.322,8.219
1.1324004232883456e-12,250.15081763267517,1.2164434790611266e-05,2.453333914279938e-05,0.00858,0.0032700000000000003,5.223,8.363
1.290168732404709e-12,395.017471909523,1.1676682829856871e-05,2.3891777098178868e-05,0.006889999999999999,0.00353,6.113,8.185
1.1196252182126046e-12,423.77310395240784,5.664694011211395e-06,1.930169112980366e-05,0.0066300000000000005,0.0034,5.683,8.116
6.118729412555695e-13,273.27707409858704,1.4651132225990293e-05,2.473747938871384e-05,0.00825,0.00361,5.511,8.383
1.057132262736559e-12,420.6544056534767,1.2856992483139037e-05,2.0414845123887065e-05,0.00668,0.00349,5.874,8.164
6.126175820827485e-13,197.14564681053162,5.805454552173614e-06,1.5268085300922393e-05,0.0092,0.0029,3.214,8.723
8.895416632294656e-13,349.8014531098306,5.295104682445525e-06,1.4934116005897521e-05,0.007280000000000001,0.00308,4.597,8.305
1.0223315879702569e-12,294.97055262327194,6.5376687049865715e-06,1.867769718170166e-05,0.00791,0.0031999999999999997,4.954,8.275
4.97016727924347e-13,421.6981828212738,1.4344722330570219e-05,2.409026443958283e-05,0.006670000000000001,0.00394,6.117,8.221
1.4481908679008486e-12,500.67264437675476,8.247983753681182e-06,1.780272588133812e-05,0.0061,0.0033600000000000006,5.891,8.092
1.1352743953466417e-12,401.99438482522964,1.2911190092563627e-05,2.328946202993393e-05,0.00683,0.00355,6.055,8.187
7.008923888206483e-13,499.77409541606903,1.1077044084668158e-05,2.262274265289307e-05,0.00611,0.0038000000000000004,6.245,8.13
1.4917235970497134e-12,399.1072863340378,5.548324584960937e-06,1.825084909796715e-05,0.00684,0.0032300000000000002,5.456,8.141
1.3943449258804323e-12,225.4395991563797,6.814090609550475e-06,2.18893700838089e-05,0.00887,0.00304,4.61,8.411
9.15164940059185e-13,251.69196128845215,1.4773587882518766e-05,1.768911361694336e-05,0.00859,0.00302,4.585,8.434
7.862830758094788e-13,502.79513001441956,1.501307427883148e-05,2.1987003535032274e-05,0.00611,0.00372,6.095,8.183
1.0903316736221314e-12,327.5785721838474,5.483372211456298e-06,1.7524545043706894e-05,0.00754,0.00317,4.97,8.239
1.390671581029892e-12,448.59667122364044,5.115015506744384e-06,1.7863074243068695e-05,0.0064,0.0032700000000000003,5.527,8.11
8.454448282718659e-13,395.50357311964035,5.896293520927428e-06,1.867841050028801e-05,0.00686,0.00344,5.519,8.156
1.3551431000232699e-12,455.01156747341156,9.98787697404623e-06,2.1161029040813448e-05,0.00642,0.0035000000000000005,6.128,8.116
1.2298378795385362e-12,373.344599455595,5.775230824947357e-06,1.9197913184762003e-05,0.007069999999999999,0.00331,5.476,8.155
1.0601315684616566e-12,301.68302208185196,7.133141756057739e-06,1.931547299027443e-05,0.00786,0.0032500000000000003,5.125,8.251
6.283790767192842e-13,430.7050049304962,9.895798601210116e-06,2.111591637134552e-05,0.006620000000000001,0.00375,6.025,8.147
8.324346840381623e-13,300.24226009845734,1.43652406334877e-05,1.7010628283023834e-05,0.00795,0.0031599999999999996,4.867,8.36
8.983175680041314e-13,423.4608858823776,5.127696990966796e-06,1.780332311987877e-05,0.0066,0.0033800000000000006,5.438,8.136
9.819004386663438e-13,278.0568867921829,1.4327215850353238e-05,1.703417241573334e-05,0.00826,0.00303,4.686,8.394
8.800280392169953e-13,250.9907066822052,6.5402686595916735e-06,1.4998669624328613e-05,0.00849,0.00288,3.8819999999999997,8.512
7.945341914892198e-13,452.2608458995819,5.979476571083068e-06,1.9947700942866504e-05,0.00643,0.00359,5.87,8.104
1.4019432067871096e-12,347.6999778300524,1.5028308629989621e-05,2.3081557154655458e-05,0.00738,0.0034,5.83,8.246
1.1916494220495226e-12,400.6007716059685,5.319863557815551e-06,1.8578096628189087e-05,0.00681,0.00331,5.477,8.14
8.586334735155106e-13,321.9439372420311,1.058363690972328e-05,2.435295075178147e-05,0.00762,0.0035700000000000003,5.837,8.253
1.2331059575080873e-12,373.0758488178253,9.671534001827238e-06,2.333974897861481e-05,0.0070999999999999995,0.00351,6.049,8.18
1.1907309144735338e-12,199.89383816719055,4.962233901023864e-06,2.4793701171875005e-05,0.00915,0.00304,4.379,8.553
1.3977252244949342e-12,375.7924906909466,1.437203913927078e-05,2.5059647560119634e-05,0.007119999999999999,0.0035200000000000006,6.121,8.24
5.849739015102387e-13,251.27997398376465,9.031414613127707e-06,2.0824788808822635e-05,0.00854,0.0034599999999999995,4.79,8.362
1.1275620311498643e-12,421.2354928255081,1.1454597413539885e-05,2.049645319581032e-05,0.00668,0.0034799999999999996,5.932,8.148
7.145075500011445e-13,248.12179803848267,8.169821947813032e-06,1.729085087776184e-05,0.00857,0.00313,4.303,8.424
5.184459984302521e-13,371.5977795422077,1.1665090620517728e-05,2.040801849216223e-05,0.00713,0.00374,5.724,8.208
8.52329581975937e-13,323.0481758713722,1.0883999317884443e-05,1.8323319256305695e-05,0.007649999999999999,0.00331,5.229,8.259
1.501012980937958e-12,475.0523805618286,1.3121190965175627e-05,1.870186075568199e-05,0.00629,0.00335,5.861,8.14
1.0086001725867392e-12,199.70887303352356,7.0582437515258775e-06,1.7082831859588625e-05,0.00924,0.00281,3.627,8.596
1.4833232760429385e-12,376.3197101652622,7.286535799503325e-06,1.9743520710617305e-05,0.00709,0.00331,5.662,8.146
1.358845204114914e-12,420.43308317661285,1.1589320600032804e-05,2.0480572246015073e-05,0.00668,0.00343,5.938,8.145
7.888165712356568e-13,476.4861285686493,5.196817219257354e-06,1.67034912109375e-05,0.00622,0.0034100000000000003,5.454,8.121
1.3206654191017152e-12,222.89741933345795,1.4580582380294798e-05,2.4470729231834414e-05,0.00894,0.00312,4.947,8.432
1.116585969924927e-12,449.45689141750336,9.604477211832999e-06,2.454902529716492e-05,0.00647,0.0036600000000000005,6.383,8.155
8.007182627916337e-13,396.8835920095444,1.3012741208076475e-05,1.8986082673072816e-05,0.0069,0.0035000000000000005,5.668,8.193
1.4046652019023898e-12,326.03136003017426,1.4120307564735411e-05,2.0990031659603122e-05,0.007649999999999999,0.00328,5.597,8.248
1.1391689628362658e-12,299.1409942507744,1.4713649153709409e-05,2.48856794834137e-05,0.00794,0.0034100000000000003,5.734,8.322
8.53503778576851e-13,299.4816526770592,8.236886560916899e-06,2.1269921660423283e-05,0.00789,0.00342,5.357,8.254
