C,R,WLO,RF,PowerConsumption,IFVoltageSwing,ConversionGain,NoiseFigure
8.896218016743661e-13,444.0586417913437,1.4900110960006713e-05,2.3918738365173345e-05,0.00647,0.00371,6.165,8.215
5.043418407440186e-13,228.06462347507477,4.351086020469665e-06,2.4048684537410738e-05,0.00878,0.0036,4.599,8.485
8.905413150787355e-13,397.5346401333809,9.790575336664914e-06,2.1029789671301844e-05,0.006889999999999999,0.00358,5.995,8.153
1.0290212761610747e-12,197.52274751663208,6.042777597904204e-06,1.5010274648666382e-05,0.00923,0.00268,3.239,8.704
1.1138178855180742e-12,422.58796095848083,8.019247055053709e-06,1.700951725244522e-05,0.006660000000000001,0.0033,5.52,8.157
1.3427458405494691e-12,448.45698177814484,6.1335930228233325e-06,1.8801150023937224e-05,0.0064,0.0033600000000000006,5.762,8.099
1.3172723948955537e-12,299.99790638685226,1.4082207083702086e-05,1.711310476064682e-05,0.00795,0.00302,4.893,8.343
5.102151036262513e-13,397.6687282323837,1.0333243943750856e-05,1.607238590717316e-05,0.006889999999999999,0.00351,5.251,8.25
7.089369893074037e-13,469.1024273633957,5.954928696155547e-06,1.8124928623437882e-05,0.00625,0.00356,5.698,8.106
1.1758284568786623e-12,298.4312415122986,8.110099583864211e-06,2.078244060277939e-05,0.00793,0.00328,5.278,8.248
1.3756464719772341e-12,229.78272140026093,5.385297536849975e-06,1.79227314889431e-05,0.00879,0.00284,4.084,8.474
1.3693816363811495e-12,300.32756328582764,1.3827821016311643e-05,2.192893981933594e-05,0.00794,0.0032700000000000003,5.554,8.279
5.062199234962464e-13,421.4177802205086,1.1534048914909361e-05,1.618619054555893e-05,0.00668,0.0035400000000000006,5.312,8.236
1.434263586997986e-12,397.70361483097076,1.1101503297686575e-05,2.09913831204176e-05,0.006889999999999999,0.00343,6.007,8.15
5.755614340305329e-13,449.16780292987823,1.2204461991786954e-05,2.3191432356834415e-05,0.00642,0.0039,6.197,8.176
7.185357213020326e-13,299.78644102811813,7.929730266332626e-06,1.904541976749897e-05,0.00791,0.0033900000000000002,5.077,8.268
7.147310674190522e-13,227.24071145057678,6.715525090694427e-06,2.4819211363792422e-05,0.00887,0.00343,4.776,8.453
1.1247226521372796e-12,420.6822782754898,1.2918542027473448e-05,2.0930130705237392e-05,0.00668,0.00351,5.989,8.161
6.994453072547913e-13,252.335923910141,1.5068480968475339e-05,2.3866550922393803e-05,0.00858,0.00344,5.233,8.409
7.003581821918488e-13,493.7587320804596,9.774608910083769e-06,1.7952404767274857e-05,0.00611,0.0036,5.872,8.121
1.3310987353324893e-12,202.93457806110382,8.451587855815886e-06,2.0025443742051725e-05,0.00928,0.00287,4.026,8.498
6.069085597991944e-13,372.6173184812069,1.2916343510150908e-05,2.1937170922756197e-05,0.00713,0.00373,5.899,8.215
1.1756220906972887e-12,202.94249951839447,8.596823811531066e-06,2.490350276231766e-05,0.00928,0.00308,4.461,8.499
6.250515580177307e-13,326.0030560195446,7.705556601285934e-06,2.4881741106510166e-05,0.007609999999999999,0.0037799999999999995,5.764,8.265
1.3693306446075441e-12,349.1375778801739,1.3009911775588987e-05,1.807288706302643e-05,0.00739,0.00319,5.371,8.24
1.010981371626258e-12,301.86280608177185,1.3119744062423704e-05,2.3830956220626833e-05,0.00793,0.00344,5.72,8.293
1.0125392340123654e-12,417.9143860936165,1.0731117650866506e-05,2.497939676046372e-05,0.006670000000000001,0.00369,6.379,8.187
5.015769302845002e-13,202.02464759349823,8.87975439429283e-06,1.9165155440568925e-05,0.00928,0.0033199999999999996,3.8389999999999995,8.554
9.141240194439888e-13,422.0234900712967,6.108215153217314e-06,1.89648150652647e-05,0.0066300000000000005,0.00347,5.678,8.12
8.060072511434556e-13,397.8528752923012,7.007116377353667e-06,1.702611953020096e-05,0.00686,0.0033800000000000006,5.365,8.177
1.33261114358902e-12,226.6479879617691,1.0977085009217261e-05,2.3819468021392827e-05,0.00893,0.0031,4.788,8.406
6.703596413135529e-13,272.2216337919235,8.865066841244696e-06,1.9288165494799616e-05,0.00825,0.0033199999999999996,4.802,8.357
6.084784269332887e-13,373.2108198106289,9.17736291885376e-06,1.6067088544368744e-05,0.007119999999999999,0.0033900000000000002,5.133,8.258
1.0104927672073246e-12,227.27546393871307,7.018273770809173e-06,1.827448144555092e-05,0.00889,0.00297,4.141,8.463
1.2515113055706025e-12,495.0653523206711,1.1531652361154554e-05,1.6906419694423675e-05,0.00612,0.00333,5.648,8.148
1.5048843622207644e-12,301.7194330692291,7.1378672122955314e-06,2.2957189083099368e-05,0.00789,0.00328,5.445,8.252
1.3509092032909396e-12,275.19024908542633,1.297845035791397e-05,1.903421439230442e-05,0.00825,0.00307,5.007,8.317
6.763395071029664e-13,491.9876158237457,1.4962847530841825e-05,1.5001038312911987e-05,0.00613,0.00335,5.06,8.31
1.1774473786354066e-12,494.758865237236,1.3985824584960936e-05,1.7058196663856507e-05,0.00612,0.00335,5.533,8.193
7.131680250167848e-13,348.869317304343,1.4110434055328368e-05,1.5102011859416962e-05,0.00739,0.00317,4.713,8.384
1.14984267950058e-12,373.3713410794735,6.64825290441513e-06,1.9390527307987215e-05,0.00709,0.00335,5.544,8.158
9.839914869517089e-13,276.3370990753174,1.2694565355777739e-05,2.44398245215416e-05,0.00824,0.0034,5.535,8.328
7.68683284521103e-13,221.0832804441452,6.255282461643218e-06,1.809853807091713e-05,0.00894,0.00303,4.019,8.51
9.999544838792646e-13,347.8267622180283,1.4755688905715941e-05,2.192558735609055e-05,0.00738,0.00347,5.725,8.248
7.934842854738236e-13,276.04158222675323,1.4029160439968107e-05,2.3881911635398868e-05,0.00825,0.0034599999999999995,5.498,8.348
1.3657149374485018e-12,398.55844378471375,9.958300259895622e-06,1.707779675722122e-05,0.006889999999999999,0.0032200000000000006,5.472,8.187
5.666190683841706e-13,495.40808498859406,6.0538342595100394e-06,1.959345068782568e-05,0.00604,0.00379,5.994,8.09
1.508358955383301e-12,324.0925118327141,1.302451729774475e-05,1.895427040755749e-05,0.007649999999999999,0.0031599999999999996,5.394,8.247
5.984906554222108e-13,348.0956201441586,1.3854745030403136e-05,2.091246396303177e-05,0.00738,0.0036399999999999996,5.65,8.247
8.202815055847169e-13,431.2413215637207,1.2059996873140333e-05,1.9693145509809255e-05,0.00659,0.00358,5.904,8.152
8.198703080415726e-13,467.5075590610504,1.1866154223680494e-05,1.9923168835230172e-05,0.00629,0.00363,6.016,8.13
1.5066302418708803e-12,421.07710391283035,1.2128658741712569e-05,2.1841191500425343e-05,0.00668,0.00347,6.146,8.147
9.680574238300325e-13,426.8420606851578,8.700640946626662e-06,1.9901159517467023e-05,0.006620000000000001,0.00353,5.974,8.123
1.3293584883213046e-12,419.60428953170776,5.408232212066649e-06,1.8480409681797027e-05,0.0066300000000000005,0.0033,5.553,8.124
1.3056823611259463e-12,227.9342234134674,9.095628634095191e-06,1.5174651443958282e-05,0.00893,0.00269,3.614,8.58
5.603034794330598e-13,499.00094866752625,1.125557392835617e-05,2.2235221266746526e-05,0.00606,0.00391,6.296,8.132
1.3803033828735352e-12,250.7496476173401,5.81218123435974e-06,2.5060408711433415e-05,0.00849,0.0031999999999999997,5.061,8.385
1.1857207864522935e-12,254.2714774608612,6.665454804897308e-06,1.5023872256278992e-05,0.00849,0.00279,3.889,8.506
1.0277937687933445e-12,424.6458947658539,9.305084571242331e-06,2.2212616056203846e-05,0.00665,0.00361,6.196,8.139
7.133565247058869e-13,300.3728926181793,7.078753411769866e-06,1.8083223998546602e-05,0.00789,0.00333,4.909,8.284
1.4920372962951661e-12,420.18849700689316,9.282516390085218e-06,2.320789903402329e-05,0.006670000000000001,0.0035200000000000006,6.268,8.142
4.931408166885377e-13,251.06363594532013,1.5031920671463011e-05,1.7923084050416947e-05,0.00859,0.0033399999999999997,4.537,8.468
8.234471678733827e-13,421.2311387062073,1.009708423167467e-05,2.1916636228561403e-05,0.006670000000000001,0.0036800000000000005,6.169,8.146
6.176855862140656e-13,492.4545079469681,1.0960844457149505e-05,1.98008962161839e-05,0.00611,0.00377,6.083,8.116
1.0253049191087485e-12,397.94056564569473,1.4865225255489346e-05,1.8958979696035384e-05,0.0069,0.0033900000000000002,5.556,8.224
7.338326573371888e-13,227.91365087032318,9.958128528669475e-06,2.2066061198711397e-05,0.00893,0.00331,4.601,8.416
4.992630481719972e-13,200.9747952222824,8.988240808248519e-06,2.3027028441429142e-05,0.00928,0.00353,4.251,8.517
7.748231291770936e-13,302.44270414114,6.196926534175872e-06,2.1837959438562396e-05,0.00786,0.00347,5.296,8.262
1.0857566371560099e-12,278.1178802251816,7.488793730735778e-06,1.5029780864715577e-05,0.00819,0.00289,4.167,8.438
1.4764703810214997e-12,447.27397561073303,1.0883228480815885e-05,1.8943100199103356e-05,0.00648,0.00337,5.913,8.125
6.875086426734925e-13,443.6090588569641,1.286528557538986e-05,2.2861621975898746e-05,0.00647,0.0038000000000000004,6.19,8.173
9.108818843960764e-13,348.56506483629346,1.2095455974340437e-05,2.4831036329269413e-05,0.007370000000000001,0.0036199999999999995,6.086,8.249
8.654703199863435e-13,492.6847755908966,1.4868398308753964e-05,2.488300353288651e-05,0.0061,0.00379,6.315,8.216
9.297210425138474e-13,324.83723387122154,5.970611274242401e-06,1.9124117866158486e-05,0.00758,0.0033199999999999996,5.184,8.222
1.019712517037988e-12,301.2001842260361,1.3809843957424161e-05,1.8100810199975966e-05,0.00795,0.0031599999999999996,5.048,8.323
1.5211924314498902e-12,420.69940865039825,1.4103368520736693e-05,2.3873429000377658e-05,0.006670000000000001,0.00351,6.195,8.196
9.040924906730653e-13,397.78704941272736,8.964529037475585e-06,1.8016669154167174e-05,0.006889999999999999,0.0034100000000000003,5.607,8.167
6.16628795862198e-13,492.61566400527954,8.121015727519988e-06,1.880524918437004e-05,0.0061,0.00372,6.004,8.102
6.1001256108284e-13,252.86628603935242,6.720904409885406e-06,2.1107491925358775e-05,0.00852,0.0034599999999999995,4.775,8.366
1.2358601093292239e-12,252.57542729377747,1.0639440938830375e-05,2.398407280445099e-05,0.00857,0.0032300000000000002,5.142,8.347
1.3887883126735688e-12,324.8414717614651,1.4092205166816709e-05,1.609763741493225e-05,0.00766,0.003,4.852,8.344
7.082075774669648e-13,446.7215836048126,5.268854200839995e-06,1.6876005828380587e-05,0.0064,0.00344,5.368,8.142
1.3761389255523682e-12,350.716579798609,5.166208148002623e-06,1.5989331305027008e-05,0.007280000000000001,0.00303,4.799,8.253
1.1657463610172273e-12,430.9836685657501,1.3514055013656614e-05,2.0808160081505778e-05,0.006580000000000001,0.0035000000000000005,5.965,8.164
1.0345799252390863e-12,201.32232010364532,5.659409463405608e-06,2.4949338436126713e-05,0.00921,0.00313,4.438,8.531
1.4585534036159518e-12,491.7842596769333,9.310988038778303e-06,2.4041619002819064e-05,0.0061,0.00361,6.502,8.123
5.847132802009583e-13,494.1738039255142,1.142814591526985e-05,1.6889059841632843e-05,0.00612,0.00359,5.609,8.165
1.1948302090168e-12,496.09971940517426,7.936638891696929e-06,1.5023064613342285e-05,0.0061,0.0031999999999999997,5.349,8.182
6.003662943840027e-13,323.8560527563095,6.270729899406432e-06,1.9687793981283904e-05,0.00758,0.0035700000000000003,5.279,8.226
9.801790956407786e-13,300.39245039224625,1.0063080941326915e-05,2.4677059352397923e-05,0.00792,0.0034799999999999996,5.687,8.281
7.671599388122559e-13,301.5260636806488,8.68141084909439e-06,2.3438312113285068e-05,0.0079,0.00355,5.533,8.274
6.068927049636842e-13,254.14503812789917,6.934189498424529e-06,1.9923799731768668e-05,0.00849,0.0034,4.644,8.376
8.554268181324006e-13,355.6131012737751,1.362691134214401e-05,2.213229224085808e-05,0.0073,0.00355,5.811,8.234
5.989555716514589e-13,224.18063282966614,7.463175058364867e-06,1.6210207343101502e-05,0.00889,0.00308,3.7759999999999994,8.557
1.4879120886325838e-12,276.33010745048523,1.3994518518447875e-05,1.9962192201055587e-05,0.00825,0.00309,5.146,8.318
6.962550282478334e-13,349.31474113836884,8.036584705114364e-06,1.6083602011203768e-05,0.007360000000000001,0.00329,4.968,8.272
1.1703013628721238e-12,447.6292163133621,6.2020230293273914e-06,1.9707021061331034e-05,0.00643,0.00345,5.879,8.095
1.199046015739441e-12,300.08422434329987,1.3881019651889799e-05,1.8086364269256593e-05,0.00795,0.00311,5.057,8.318
1.1540241390466691e-12,349.6139789931476,9.07744690775871e-06,1.5103887617588043e-05,0.007370000000000001,0.00304,4.804,8.311
8.935216739773751e-13,494.16450560092926,1.3899840414524077e-05,1.895224265754223e-05,0.00612,0.00355,5.827,8.161
1.183559536933899e-12,374.94464442133904,7.99552634358406e-06,1.7060070037841797e-05,0.007109999999999999,0.0032200000000000006,5.302,8.197
8.011540472507478e-13,278.69119346141815,6.330969035625457e-06,1.605621039867401e-05,0.00816,0.00307,4.329,8.395
1.2051091343164446e-12,202.90004909038544,1.2772419750690458e-05,2.38301557302475e-05,0.00931,0.00303,4.418,8.489
1.3273718357086183e-12,444.78741586208344,1.1875877678394316e-05,1.98778017051518e-05,0.00648,0.00345,5.995,8.13
6.256906092166901e-13,226.67442560195923,6.7374846339225755e-06,1.6167114078998567e-05,0.00884,0.00306,3.772,8.557
5.025202929973603e-13,253.0013620853424,1.0134884156286715e-05,2.1042314767837527e-05,0.00857,0.00356,4.841,8.367
5.178146958351136e-13,348.7346072681248,1.4982137382030485e-05,2.0900734886527066e-05,0.00738,0.0037,5.564,8.268
4.979768991470338e-13,299.6287003159523,1.4942930638790129e-05,1.9882851447910072e-05,0.00794,0.0035700000000000003,5.21,8.334
9.070065170526505e-13,373.9410825073719,9.417251646518707e-06,2.370802760124207e-05,0.007109999999999999,0.00363,6.089,8.192
1.4615125358104708e-12,495.4741209745407,1.0084836315363645e-05,1.7070341408252717e-05,0.00611,0.00329,5.735,8.126
7.885887026786806e-13,275.48393309116364,1.0111757135018705e-05,2.4833054542541508e-05,0.00823,0.00351,5.436,8.324
1.125710815191269e-12,301.3073608279228,1.2090272158384321e-05,1.5075374543666839e-05,0.00794,0.00293,4.5,8.409
1.3371768593788149e-12,346.9981982372701,1.0061177778989074e-05,2.3035434186458592e-05,0.00738,0.00343,5.88,8.206
1.2056287974119188e-12,228.51172983646393,1.0407593622803686e-05,2.1146419718861582e-05,0.00893,0.00305,4.533,8.399
1.0706141442060471e-12,276.5627443790436,1.2665431201457976e-05,2.4449906349182134e-05,0.00824,0.00337,5.539,8.325
6.14803045988083e-13,348.89752017334104,9.105956256389616e-06,1.9991519348695873e-05,0.007360000000000001,0.0036199999999999995,5.59,8.202
8.814021795988084e-13,251.75888240337372,9.807410649955271e-06,1.6087118983268737e-05,0.00857,0.00296,4.132,8.457
9.176532179117204e-13,491.3796752691269,8.93253557384014e-06,2.3077740669250493e-05,0.0061,0.00374,6.419,8.118
6.836573481559754e-13,324.933585524559,1.4486855864524839e-05,1.885630398988724e-05,0.00766,0.0034100000000000003,5.247,8.298
6.898276209831238e-13,278.0780225992203,8.194638788700102e-06,1.607682079076767e-05,0.00821,0.00314,4.376,8.401
1.3836638033390048e-12,226.7339527606964,1.2779459059238431e-05,1.8017452210187913e-05,0.00894,0.00284,4.214,8.446
1.2589555680751801e-12,468.6090350151062,1.0869316905736921e-05,1.9848142880946397e-05,0.00629,0.00349,6.084,8.109
1.4860255420207978e-12,445.78382074832916,1.0085473749786614e-05,2.0811678022146228e-05,0.00647,0.00347,6.164,8.112
1.3470222353935243e-12,277.1676629781723,9.090679436922073e-06,2.473963260650635e-05,0.00822,0.00331,5.42,8.311
7.163136899471284e-13,244.15033161640167,5.282445549964904e-06,2.0092395236715677e-05,0.00858,0.0032500000000000003,4.507,8.408
1.032796807587147e-12,395.843243598938,1.4768741428852078e-05,2.1904991120100026e-05,0.0069,0.00353,5.898,8.212
8.124593645334245e-13,444.55536007881165,1.4933194220066068e-05,1.7012110352516173e-05,0.00649,0.0034100000000000003,5.364,8.245
8.273354619741441e-13,324.0674912929535,8.437703102827071e-06,2.042298305779696e-05,0.00763,0.00345,5.434,8.221
8.885458186268807e-13,227.8877317905426,9.791699815541504e-06,2.2788167595863344e-05,0.00892,0.0032300000000000002,4.683,8.411
1.4604844450950625e-12,326.3431020081043,8.060403764247892e-06,1.5102172493934631e-05,0.00762,0.00293,4.609,8.335
1.4755341708660127e-12,276.19366347789764,9.94925748091191e-06,1.6099987626075746e-05,0.00824,0.00288,4.431,8.382
1.0742006301879883e-12,470.9602952003479,7.066123783588409e-06,1.6991270780563354e-05,0.00626,0.00335,5.629,8.119
1.1635412424802782e-12,253.81367802619934,5.060985386371612e-06,2.000412517692894e-05,0.00844,0.00307,4.608,8.371
4.945504665374757e-13,302.6295244693756,6.121371090412139e-06,1.6055366694927215e-05,0.00786,0.00337,4.521,8.353
9.851433224976065e-13,444.3611055612564,1.1910728514194487e-05,1.993596599902958e-05,0.00648,0.0035400000000000006,5.983,8.137
9.127914160490037e-13,495.35161554813385,5.0205087661743154e-06,1.4986276030540466e-05,0.00605,0.00324,5.173,8.165
5.909087359905244e-13,300.9801357984543,1.0631006509065626e-05,2.4535219073295598e-05,0.00792,0.00373,5.66,8.297
4.923257231712342e-13,444.23717856407166,1.4902759492397307e-05,2.0854143649339677e-05,0.00648,0.00385,5.867,8.206
1.3934649229049684e-12,201.8812745809555,6.850715279579162e-06,1.609778732061386e-05,0.00926,0.00264,3.439,8.631
1.106503561139107e-12,251.44656598567963,9.083874374628066e-06,1.8072263449430466e-05,0.00857,0.00302,4.482,8.377
9.27024431526661e-13,421.9768822193146,9.050147607922553e-06,1.700721353292465e-05,0.006670000000000001,0.0033600000000000006,5.546,8.17
7.179943621158601e-13,493.7950938940048,1.4924031198024747e-05,2.484124213457108e-05,0.0061,0.00387,6.297,8.222
5.010879039764405e-13,469.2364573478699,5.11901170015335e-06,1.4895951747894287e-05,0.00622,0.00347,5.072,8.199
4.991622567176819e-13,274.2888927459717,1.4180940687656401e-05,1.799400582909584e-05,0.00826,0.0034100000000000003,4.802,8.398
8.135469853878023e-13,469.24544274806976,1.4921463727951048e-05,1.8006382137537004e-05,0.0063,0.0035000000000000005,5.58,8.212
1.1763171553611756e-12,469.6130931377411,1.1597761660814283e-05,1.6964375972747803e-05,0.0063,0.00333,5.607,8.161
1.0662224516272546e-12,494.3988233804703,1.148474261164665e-05,1.690091848373413e-05,0.00612,0.00337,5.643,8.151
6.013722717761994e-13,373.7150438129902,6.360632777214049e-06,1.9685377590358258e-05,0.007069999999999999,0.00365,5.565,8.168
6.913592517375947e-13,275.2625972032547,1.4715598523616789e-05,2.0041339937597518e-05,0.00826,0.0033399999999999997,5.077,8.36
1.3989809155464174e-12,275.7693111896515,1.0768294110894202e-05,2.4551028013229373e-05,0.00824,0.00329,5.48,8.306
9.539217203855516e-13,358.29888433218,1.1902141422033308e-05,1.9188396632671358e-05,0.007270000000000001,0.0033900000000000002,5.596,8.209
9.878902034834028e-13,378.92266660928726,9.071487858891485e-06,1.9879625346511604e-05,0.0070599999999999994,0.0034599999999999995,5.768,8.161
1.1522207707166673e-12,373.5693998634815,1.3996192812919615e-05,1.7071780264377594e-05,0.00714,0.00321,5.238,8.261
4.946351051330567e-13,277.96502113342285,6.424492597579955e-06,1.6961162388324737e-05,0.00817,0.0033900000000000002,4.482,8.372
1.0136649189516903e-12,197.2444772720337,9.134908393025396e-06,1.5349270701408387e-05,0.0093,0.00269,3.178,8.697
5.121442377567292e-13,299.39246475696564,1.4900014400482176e-05,2.3743535280227664e-05,0.00794,0.00375,5.588,8.341
1.2002565413713456e-12,395.95399647951126,1.3755402266979216e-05,2.0903433635830883e-05,0.0069,0.00345,5.871,8.188
5.100631713867188e-13,445.44116854667664,9.55192420631647e-06,2.2863512933254245e-05,0.00646,0.00398,6.28,8.152
1.105764649808407e-12,201.45301520824432,6.102253496646881e-06,1.7217197418212892e-05,0.00924,0.00278,3.631,8.593
1.320522576570511e-12,198.22943806648254,6.991019248962401e-06,1.5209522247314453e-05,0.00927,0.00259,3.202,8.693
1.2077435255050661e-12,374.21660125255585,1.4049647152423857e-05,1.5112376809120178e-05,0.00714,0.00305,4.841,8.342
4.970035552978516e-13,228.31837832927704,9.953649193048476e-06,1.69809627532959e-05,0.00892,0.0032500000000000003,3.934,8.516
1.0927766785025598e-12,252.63927280902863,1.1948504596948621e-05,2.3034002482891087e-05,0.00858,0.00324,5.106,8.345
1.1598223447799684e-12,228.3836543560028,5.928577482700347e-06,1.99878807971254e-05,0.00884,0.00301,4.39,8.431
6.92078322172165e-13,277.07739770412445,9.194753244519232e-06,1.704485982656479e-05,0.00823,0.00321,4.573,8.364
1.5214861035346986e-12,422.3144829273224,1.2894162535667417e-05,1.9883944988250732e-05,0.00668,0.0033600000000000006,5.888,8.156
1.3404270410537722e-12,369.73737701773643,6.766800582408904e-06,2.13876610994339e-05,0.007119999999999999,0.0033900000000000002,5.756,8.159
6.896198093891145e-13,280.47217577695847,6.008454561233519e-06,1.7458540201187135e-05,0.00812,0.0032500000000000003,4.581,8.345
5.004424750804902e-13,253.19178998470306,8.08622971177101e-06,1.5182563960552216e-05,0.00854,0.00317,3.8819999999999997,8.535
1.1146588176488878e-12,372.0961518585682,1.392671912908554e-05,2.2973719835281377e-05,0.00713,0.0035200000000000006,5.972,8.219
8.248196989297868e-13,374.5148092508316,1.0162171721458434e-05,1.6052035093307497e-05,0.00713,0.00326,5.164,8.257
1.436684012413025e-12,349.80166712775826,1.2080641984939574e-05,1.9961484470404685e-05,0.00738,0.00329,5.674,8.201
8.854807391762734e-13,472.46775925159454,1.1050028800964354e-05,2.2667635381221776e-05,0.00625,0.00373,6.342,8.131
5.00714659690857e-13,395.45307606458664,1.393050134181976e-05,2.099739864468575e-05,0.0069,0.0038000000000000004,5.801,8.212
1.0283859837800265e-12,202.46365368366241,1.0365465581417083e-05,2.094454184174538e-05,0.0093,0.003,4.104,8.492
7.260955274105072e-13,223.62758815288544,9.858135245740413e-06,1.5148951411247253e-05,0.00892,0.00289,3.571,8.603
9.891545521095397e-13,325.4081577062607,1.3880539238452909e-05,1.7088160514831542e-05,0.00766,0.0031599999999999996,5.026,8.316
1.3006937801837922e-12,396.8192905187607,1.2936284244060514e-05,1.991979854181409e-05,0.0069,0.0033900000000000002,5.82,8.174
1.3319930732250215e-12,494.9348896741867,1.1243312656879423e-05,1.5943708717823028e-05,0.00612,0.00324,5.464,8.178
6.208401024341584e-13,420.71382999420166,1.3077898621559141e-05,2.389884382486344e-05,0.006670000000000001,0.00386,6.194,8.202
9.232513010501862e-13,351.08105931431055,9.911591270938515e-06,2.186333909630776e-05,0.00735,0.00353,5.838,8.195
1.4515684545040133e-12,399.01100397109985,1.0993274599313734e-05,1.9949954547919333e-05,0.006889999999999999,0.0033800000000000006,5.898,8.149
1.2171628326177598e-12,493.6650961637497,6.1071613430976856e-06,1.6017216444015505e-05,0.00608,0.0032500000000000003,5.456,8.125
1.3377728760242464e-12,198.7104833126068,8.020093590021132e-06,2.1042611971497538e-05,0.00931,0.00288,4.105,8.516
5.989469587802888e-13,469.75604593753815,9.08713199198246e-06,1.8004264235496523e-05,0.00628,0.00365,5.83,8.132
1.0265351589769126e-12,446.61568999290466,9.103246331214904e-06,2.088877268135548e-05,0.00646,0.00358,6.15,8.115
9.18261282145977e-13,421.47603780031204,1.099199205636978e-05,1.8998960182070734e-05,0.00668,0.00349,5.837,8.15
1.1802909523248674e-12,303.55334877967834,5.512318313121795e-06,1.677599310874939e-05,0.00782,0.00304,4.65,8.304
1.4481213092803956e-12,493.16202998161316,1.2004080414772032e-05,1.984659781679511e-05,0.00611,0.0034599999999999995,6.077,8.109
1.4390707015991213e-12,253.0259758234024,1.3986493349075315e-05,2.090219341218472e-05,0.00859,0.00307,4.995,8.357
9.417468383908274e-13,225.69338977336884,8.370579928159713e-06,1.6247985064983368e-05,0.00892,0.00286,3.7939999999999996,8.533
6.304511427879335e-13,372.80022725462914,1.2142800241708754e-05,1.6161276698112488e-05,0.00714,0.0033600000000000006,5.122,8.284
1.4206078052520753e-12,374.1456300020218,1.0778283923864363e-05,1.612220108509064e-05,0.00713,0.0031,5.181,8.249
5.991702675819398e-13,470.09710669517517,7.97320768237114e-06,1.7984650135040285e-05,0.00627,0.00365,5.811,8.124
7.253845036029816e-13,200.95737874507904,9.367921873927115e-06,2.4835789501667027e-05,0.00929,0.00333,4.41,8.517
5.49741417169571e-13,259.33580100536346,1.329429894685745e-05,2.071543075144291e-05,0.00849,0.0034599999999999995,4.974,8.388
8.921625539660454e-13,422.37341552972794,6.899107992649077e-06,1.9920385908335448e-05,0.00665,0.00355,5.871,8.119
8.911643996834756e-13,203.6635309457779,1.1829519420862195e-05,1.887032598257065e-05,0.0093,0.00295,3.856,8.524
9.019242748618127e-13,421.9986170530319,7.083606421947478e-06,1.6059250235557556e-05,0.00665,0.00329,5.291,8.185
4.987673163414002e-13,227.69868969917297,9.282299801707267e-06,2.3943765163421635e-05,0.00891,0.0036399999999999996,4.704,8.441
1.3884750306606295e-12,399.9587446451187,5.180528759956359e-06,1.8685665875673293e-05,0.00681,0.0032700000000000003,5.477,8.137
9.257593154907227e-13,203.20925414562225,9.777419678866862e-06,2.2037492096424105e-05,0.0093,0.00309,4.198,8.492
1.4349595904350282e-12,299.9766945838928,9.361674338579177e-06,2.445522785186768e-05,0.00793,0.00335,5.639,8.265
1.2651986181735994e-12,202.3222655057907,1.1191306635737418e-05,2.326132506132126e-05,0.00931,0.003,4.34,8.484
7.767809480428697e-13,277.27673947811127,7.302601039409636e-06,2.1764624863862994e-05,0.00819,0.0034100000000000003,5.134,8.303
1.2080206125974656e-12,301.3443037867546,7.3671519756317124e-06,1.5045402646064759e-05,0.00789,0.00292,4.389,8.38
1.0276234187185766e-12,396.5746730566025,1.4870107769966123e-05,1.9917720947414638e-05,0.0069,0.00344,5.683,8.215
9.946146765723825e-13,495.244362950325,6.094693541526794e-06,1.498921811580658e-05,0.00608,0.0032300000000000002,5.254,8.168
8.261898905038834e-13,493.5742139816284,1.1547942310571669e-05,1.6888790726661684e-05,0.00612,0.00345,5.628,8.158
8.140220493078233e-13,374.8429551720619,1.1047219038009641e-05,1.7057134807109834e-05,0.00713,0.0033399999999999997,5.351,8.231
6.916513144969941e-13,222.7618157863617,6.630754470825194e-06,2.017592076212168e-05,0.00894,0.0032300000000000002,4.32,8.462
1.4705760478973391e-12,350.7573767565191,1.0887449681758878e-05,1.5087994337081908e-05,0.00738,0.00297,4.841,8.323
8.73841404914856e-13,405.2266478538513,1.2315157502889632e-05,2.1435910016298296e-05,0.00683,0.0036,6.003,8.171
6.540782153606415e-13,330.3746722638607,1.4178417921066283e-05,2.1745600104331973e-05,0.00757,0.0036,5.65,8.268
9.050292670726778e-13,227.07167863845825,7.288187146186827e-06,1.728487730026245e-05,0.00891,0.00295,3.9699999999999998,8.496
4.976055026054383e-13,446.19427025318146,9.130280092358587e-06,2.2510652840137486e-05,0.00645,0.00398,6.243,8.147
1.3168299198150636e-12,350.7678189314902,9.087612405419349e-06,1.7052837908267976e-05,0.007370000000000001,0.00315,5.195,8.228
6.867655515670777e-13,204.02292907238007,6.716707944869994e-06,1.908896543085575e-05,0.00924,0.0031,3.9049999999999994,8.546
8.113202154636384e-13,427.8513491153717,1.2235954850912092e-05,2.1652928888797764e-05,0.006620000000000001,0.00367,6.093,8.158
1.1299710273742677e-12,202.69371569156647,9.37748435884714e-06,2.1945468336343767e-05,0.00929,0.00301,4.214,8.485
5.058698058128358e-13,492.0832633972168,6.106921434402465e-06,1.7973556518554688e-05,0.00607,0.00375,5.753,8.102
1.2340770065784457e-12,374.502868950367,5.9853225946426385e-06,1.9025560021400454e-05,0.007069999999999999,0.00331,5.476,8.155
