Wbias,Rd,Wn1,Wn2,Bandwidth,PowerConsumption,VoltageGain
7.936236307024956e-06,1748.822882771492,1.5791820913553238e-05,1.1071903824806213e-05,442000000.0,0.00133,3.2899999999999996
5.560447946190834e-06,996.3469579815863,1.5440934151411056e-05,9.628986120224e-06,159000000.0,0.00116,15.07
8.885798111557961e-06,1382.94268399477,1.1318278595805167e-05,7.961676128208638e-06,125000000.00000001,0.00136,16.26
6.005310080945492e-06,1200.436644256115,1.5797340512275696e-05,1.0374314844608307e-05,135000000.0,0.00123,16.87
6.332135573029518e-06,1212.1991142630577,1.161570929456502e-05,8.337357759475709e-06,133999999.99999999,0.00114,15.27
8.825298741459846e-06,1583.5499688982964,1.7131557047367095e-05,5.03124424815178e-06,314000000.0,0.0014,2.3399999999999994
6.002464257180691e-06,935.7051849365233,1.2941455155611037e-05,8.751421626657248e-06,171000000.0,0.00115,13.76
7.3284095227718355e-06,1197.5611932575703,5.959477484226226e-06,8.031803421676159e-06,132999999.99999999,0.000946,12.41
7.762479454278947e-06,1383.7750628590584,1.2913605719804763e-05,7.6021371185779575e-06,127000000.00000001,0.00133,16.26
5.454029828310013e-06,1084.1138772666454,8.187941461801528e-06,8.423946994356812e-06,145000000.0,0.000926,12.74
8.226786464452743e-06,1025.9640663862228,9.22585467994213e-06,8.270980160683393e-06,158000000.0,0.00122,13.460000000000003
6.869407184422016e-06,700.5227059125899,1.420205797255039e-05,9.285034865140916e-06,240000000.0,0.00131,12.32
8.526822119951249e-06,934.0575039386748,1.06737093180418e-05,7.703999586403371e-06,179000000.0,0.00131,12.85
7.437538683414459e-06,1943.3680176734924,1.3151849001646042e-05,9.043139986693859e-06,383000000.0,0.00119,2.9299999999999997
8.727225512266158e-06,1046.2705343961716,1.39147190451622e-05,7.322802141308785e-06,160000000.0,0.00147,14.69
7.829639419913292e-06,1944.7581619024277,8.351396918296812e-06,5.573277056217194e-06,130999999.99999999,0.00109,12.69
8.442134320735932e-06,619.3439513444899,1.4196583285927771e-05,6.915672704577446e-06,279000000.0,0.00147,10.73
7.573073588311672e-06,1863.6551350355148,1.19121106415987e-05,9.94154417514801e-06,270000000.0,0.00121,8.0
6.311936527490616e-06,1544.4757267832756,1.2868931457400322e-05,9.807191967964172e-06,113000000.0,0.00119,17.81
6.754002660512924e-06,603.0211448669432,1.3389921978116035e-05,8.79238473251462e-06,278000000.0,0.00127,10.72
7.974606513977051e-06,1227.0485847257078,1.7062821209430695e-05,1.1573537677526474e-05,138000000.0,0.00152,17.82
5.445527628064156e-06,1105.5267341434956,9.188489288091659e-06,7.567917063832283e-06,143000000.0,0.0009629999999999999,13.35
7.666690595448017e-06,913.3321195840834,1.5206050753593444e-05,1.0138597041368484e-05,177000000.0,0.00143,15.09
5.99572815746069e-06,513.4822577238082,1.571217831969261e-05,8.389562543481588e-06,326000000.0,0.00123,9.53
4.930365934967995e-06,1303.9606921374798,1.6159463822841644e-05,9.935208395123482e-06,125000000.00000001,0.00107,16.95
6.757576854899526e-06,815.1451647281646,8.442739605903624e-06,8.637872071936727e-06,199000000.0,0.00107,11.01
8.805370330810547e-06,516.1599069833754,1.586504304409027e-05,8.649215672165155e-06,329000000.0,0.00158,10.56
5.403816729784012e-06,1527.0681008696556,1.1893723357468843e-05,8.982569456100464e-06,112000000.0,0.00104,17.03
8.472239702939987e-06,1760.5402022600174,1.3928371340036392e-05,6.197836577892304e-06,345000000.0,0.00129,2.6000000000000005
7.908390283584594e-06,825.8264362812041,1.111167375743389e-05,7.883316211402417e-06,204000000.0,0.00128,11.88
7.78848172724247e-06,603.264957666397,1.0212574005126953e-05,9.31702856719494e-06,279000000.0,0.00126,9.93
7.00151301920414e-06,803.7413954734801,1.7008529365062714e-05,1.1140131145715713e-05,203000000.0,0.0014,14.5
8.313529372215271e-06,723.8568514585494,1.3857889667153358e-05,5.8578085601329806e-06,256000000.00000003,0.00138,9.74
5.939469493925571e-06,1934.2041164636612,8.04994985461235e-06,9.548224925994873e-06,96900000.00000001,0.000964,17.48
5.45640479028225e-06,1750.8810758590698,5.838368892669677e-06,1.0003415584564209e-05,99500000.0,0.000813,15.3
5.137746155261994e-06,903.5398215055465,1.1079532470554113e-05,8.957829810678959e-06,176000000.0,0.000995,12.53
6.58645636215806e-06,705.7909220457076,1.0392245925962925e-05,7.462489396333695e-06,240000000.0,0.00113,10.24
5.955046288669109e-06,1586.170755326748,6.0607050955295555e-06,9.941655158996582e-06,105999999.99999999,0.00086,14.760000000000002
7.71649968624115e-06,1270.5736942589283,5.945101678371429e-06,9.196836605668068e-06,126000000.00000001,0.000968,13.07
8.354452103376388e-06,1102.791965007782,9.049352586269378e-06,8.276435501873493e-06,147000000.0,0.00122,13.99
4.9681539684534074e-06,810.9030723571776,1.535767039656639e-05,9.413491263985634e-06,200000000.0,0.00107,12.93
8.521371737122537e-06,1023.8332301378249,9.751905679702758e-06,8.019257448613643e-06,160000000.0,0.00127,13.59
7.147939402610064e-06,992.9320141673087,1.0526494421064852e-05,8.638551522046327e-06,162000000.0,0.00119,13.550000000000002
5.3245378732681275e-06,1752.2947788238525,1.220647134631872e-05,8.871816623955966e-06,103999999.99999999,0.00104,18.01
5.421965092420578e-06,510.7108652591704,1.6972095161676407e-05,9.005113884806632e-06,324000000.0,0.00117,9.6
6.377766687422991e-06,506.19027018547047,7.15497726202011e-06,8.11120180413127e-06,323000000.0,0.0009650000000000001,5.94
8.60966295003891e-06,810.8090609312056,1.4240268990397452e-05,7.5751272588968276e-06,209000000.0,0.00149,13.239999999999998
5.0971805602312085e-06,999.1873055696486,1.5876444488763807e-05,1.0321775257587432e-05,158000000.0,0.0011,14.99
6.771480940282345e-06,1451.6016244888306,1.0683685705065727e-05,7.789339385926724e-06,118000000.0,0.00115,16.27
6.297494944185019e-06,506.26680254936207,7.32483023405075e-06,8.016457088291646e-06,323000000.0,0.00097,6.06
7.63057941198349e-06,1493.0924475193024,1.1659561288543045e-05,6.415696620941162e-06,121000000.0,0.00124,15.54
7.1217762641608715e-06,1019.4515734910964,1.3285800650715827e-05,9.482093364000321e-06,158000000.0,0.0013,15.08
4.4588980972766875e-06,1200.7253617048264,1.5373354226350783e-05,8.60136759094894e-06,132999999.99999999,0.000989,15.67
4.4796093106269835e-06,1655.7937264442444,1.4664132833480833e-05,1.0136013433337212e-05,105000000.00000001,0.000984,18.29
5.493293344974518e-06,1308.74715000391,1.4274239748716354e-05,9.702097982168197e-06,125000000.00000001,0.00112,16.78
7.3175472468137745e-06,1472.69918769598,9.398658245801925e-06,5.67184928059578e-06,119000000.0,0.0011,14.61
5.415356531739235e-06,1189.1302950680256,5.8691785931587215e-06,8.50019313953817e-06,131999999.99999999,0.000814,11.899999999999999
6.652652492746711e-06,816.3534998893737,1.1086714144796132e-05,8.164919681847095e-06,202000000.0,0.00116,11.789999999999997
5.804256454110146e-06,1964.07350897789,1.314224338531494e-05,4.970135748386383e-06,163000000.0,0.00108,9.99
8.878000125288963e-06,1613.2713928818703,1.4112145096063612e-05,9.55010747909546e-06,302000000.0,0.00142,8.04
8.436855867505074e-06,727.4763137102126,1.5975757926702497e-05,6.426657110452652e-06,259999999.99999997,0.00149,10.72
7.291488781571388e-06,1491.2985637784004,1.4553982138633727e-05,5.016640275716782e-06,130999999.99999999,0.00128,13.25
5.776627153158188e-06,1071.360219269991,1.2273927927017211e-05,8.539901764132083e-06,150000000.0,0.0011,14.379999999999999
6.9014041274786e-06,816.9481903314589,1.5779933631420136e-05,9.939209342002869e-06,201000000.0,0.00135,14.1
5.782493814826012e-06,1485.1768910884857,1.216184166818857e-05,9.172470279037952e-06,115000000.0,0.0011,17.02
7.342918463051319e-06,1263.8583634980023,1.2676778152585029e-05,9.20221395045519e-06,130999999.99999999,0.00129,16.3
8.09759210050106e-06,1173.1630712747574,7.423213303089141e-06,7.4647959619760515e-06,136000000.0,0.00108,13.31
6.602939458563924e-06,506.7825913429259,8.945738404989241e-06,7.255926966667176e-06,327000000.0,0.00108,7.089999999999999
6.164379090070725e-06,718.27794611454,1.1265415169298649e-05,7.709468200802803e-06,234000000.0,0.00112,10.83
8.211904093623161e-06,1088.5843932628632,1.0432659029960632e-05,8.690595410764217e-06,149000000.0,0.00128,14.48
8.05638773739338e-06,1661.4683419466019,1.2718276359140873e-05,5.796721339225769e-06,195000000.0,0.00129,9.65
8.063020169734956e-06,709.3042135238646,5.845915436744689e-06,5.6664928495883945e-06,236000000.0,0.000964,7.59
5.0227469801902774e-06,811.8075132369994,1.3976660206913947e-05,8.789303366094828e-06,201000000.0,0.00105,12.479999999999999
8.212372809648514e-06,915.4357314109801,9.516827881336212e-06,8.60711182653904e-06,178000000.0,0.00124,12.72
4.473017513751984e-06,1286.4401005208492,1.3526366904377937e-05,7.548811674118042e-06,126000000.00000001,0.0009629999999999999,15.68
8.67038132250309e-06,847.5069999694823,1.6060865700244904e-05,6.368038445711136e-06,213000000.0,0.00152,12.31
4.893596604466438e-06,1590.5954167246819,9.575875982642173e-06,8.485549399629236e-06,107000000.00000001,0.000912,16.41
8.032478392124177e-06,610.3587299585341,6.045422852039336e-06,1.0643345534801483e-05,273000000.0,0.000995,7.1
4.91641066968441e-06,1747.028037905693,1.482377764582634e-05,1.0111703902482987e-05,103999999.99999999,0.00104,18.62
5.3649672120809555e-06,813.9870315790175,1.3899262070655821e-05,9.177240394055843e-06,200000000.0,0.0011,12.74
6.316009931266308e-06,1222.5293349474669,1.1410873751156032e-05,8.214068863540888e-06,132999999.99999999,0.00113,15.22
5.821013085544109e-06,1373.0420358479023,1.3313232764601707e-05,9.721157684922219e-06,121000000.0,0.00114,16.97
8.38405980169773e-06,615.622654557228,1.1837530493736266e-05,7.191401958465577e-06,277000000.0,0.00138,10.37
4.824942782521248e-06,898.4520733356475,1.2999505028128623e-05,8.818035744130611e-06,178000000.0,0.000996,12.89
5.591983214020729e-06,1750.5166083574295,5.856771707534789e-06,5.7153906226158146e-06,99999999.99999999,0.000799,14.65
4.548106491565704e-06,1699.426293373108,1.632754424214363e-05,1.1496282488107682e-05,105000000.00000001,0.00102,18.8
8.641757056117057e-06,608.7502539157866,1.4454079926013945e-05,9.90171130001545e-06,278000000.0,0.00152,11.83
5.050647720694542e-06,505.469650030136,1.0632496893405913e-05,6.991073191165924e-06,326000000.0,0.000968,7.089999999999999
4.994175553321839e-06,1696.6408640146255,1.6912149637937546e-05,1.1765582293272018e-05,107000000.00000001,0.0011,19.02
5.763150662183761e-06,1495.0219839811325,1.3924403011798857e-05,9.83678950369358e-06,115000000.0,0.00115,17.71
6.05751284211874e-06,902.9718413949012,1.4582626223564148e-05,8.83791171014309e-06,177000000.0,0.00121,14.25
5.635306522250175e-06,1624.0875348448753,1.3930762499570845e-05,9.98931510746479e-06,109000000.0,0.00113,18.26
7.578208476305008e-06,752.8915852308272,1.3911975309252739e-05,6.245723187923432e-06,239000000.0,0.00131,10.47
9.267713427543641e-06,1476.7614156007767,1.7425794899463652e-05,7.229783073067666e-06,320000000.0,0.0015,6.07
8.183619126677514e-06,602.5238633155822,1.5726267278194428e-05,1.005936500430107e-05,278000000.0,0.00152,12.190000000000001
7.78640864789486e-06,901.3049826025962,1.1123841617256403e-05,8.965032495558261e-06,181000000.0,0.00128,13.16
4.497235178947449e-06,1668.013110756874,7.990266263484954e-06,9.010035768151284e-06,103000000.00000001,0.000813,15.82
7.900312140583992e-06,800.5876541137694,7.171328544616699e-06,8.158143747597934e-06,202000000.0,0.00108,10.379999999999999
7.729357056319714e-06,519.953355193138,1.3803918600082397e-05,8.829483848065137e-06,325000000.0,0.0014,9.85
6.266398318111896e-06,1426.371470093727,9.959109291434286e-06,6.887394458055496e-06,118000000.0,0.00106,15.45
7.01124893501401e-06,1664.3297225236893,9.945046722888945e-06,5.332635074853898e-06,114000000.0,0.00109,14.71
7.378465846180916e-06,1658.0412834882736,5.954074919223785e-06,6.1472571492195135e-06,103999999.99999999,0.000933,14.87
8.869675353169441e-06,1583.9334800839424,1.6696950197219847e-05,8.109527554363013e-06,383000000.0,0.00145,4.16
5.407916888594627e-06,1089.009366929531,1.3095636591315268e-05,8.829909060150386e-06,147000000.0,0.00108,14.74
7.831545799970627e-06,1193.168394267559,1.2067504253238438e-05,9.107645437121392e-06,318000000.0,0.00123,7.1899999999999995
8.306834042072297e-06,1126.8989332020283,7.887000560760498e-06,7.81225087493658e-06,142000000.0,0.00113,13.36
7.805007621645928e-06,1433.3808980882168,9.519985988736151e-06,5.137472271919251e-06,122000000.0,0.00115,14.179999999999998
8.644029825925826e-06,927.342303097248,1.6285817950963974e-05,8.451715395785869e-06,180000000.0,0.00156,15.02
8.526415631175042e-06,1369.276750832796,1.1940255120396613e-05,1.0165935158729554e-05,125000000.00000001,0.00138,17.04
4.4765607118606566e-06,1568.6220675706863,8.131612837314604e-06,9.398087143898011e-06,107000000.00000001,0.000817,15.430000000000001
7.726017437875271e-06,1190.7580494880676,1.5138973385095596e-05,1.0336083829402923e-05,138000000.0,0.00142,16.94
7.731617689132691e-06,1867.0646250247955,1.5925612419843673e-05,1.1864046037197112e-05,527000000.00000006,0.00128,0.58
4.925297230482102e-06,708.3225697278975,7.0655284225940694e-06,8.607898538000882e-06,234000000.0,0.000831,8.1
4.5121821910142895e-06,705.1413804292678,1.0155300587415695e-05,8.800670813769103e-06,234000000.0,0.000886,9.61
7.998888954520225e-06,545.7784235477446,1.551819869875908e-05,5.588924318552018e-06,333000000.0,0.00141,7.91
7.51154525578022e-06,902.3080840706824,1.565871587395668e-05,4.749987602233887e-06,188000000.0,0.00137,11.809999999999999
8.450457215309143e-06,1580.5433690547943,8.050883501768111e-06,8.217306144535542e-06,112000000.0,0.00116,16.02
6.789310706779361e-06,1263.327139429748,1.0232740603387354e-05,6.819437816739082e-06,130999999.99999999,0.00112,14.57
4.568382114171982e-06,495.1806068420409,1.6324181735515595e-05,9.696206972002982e-06,323000000.0,0.00102,8.83
7.294784814119339e-06,1121.4845702052116,1.1544485117308795e-05,8.460214748047292e-06,145000000.0,0.00124,14.84
7.478984981775284e-06,811.4343732595443,1.1922880940139293e-05,9.239012867212296e-06,203000000.0,0.00129,12.74
4.921054780483246e-06,1007.6689869165419,5.964571893215179e-06,1.084964281320572e-05,155000000.0,0.000785,10.46
4.5423717945814135e-06,597.4970459938048,1.7088658452033996e-05,1.0609233438968659e-05,274000000.0,0.00103,10.59
6.562561232596636e-06,1528.1027406454086,1.228623343259096e-05,9.529874622821807e-06,114000000.0,0.0012,17.57
8.177952021360398e-06,710.3840261697768,1.0566492825746536e-05,9.76748812198639e-06,235000000.0,0.00131,11.54
8.426005527377128e-06,1342.7305817604065,1.2358471266925334e-05,9.481075316667556e-06,127000000.00000001,0.00139,16.94
5.324757143855095e-06,1910.458967089653,9.618391185998916e-06,9.452648118138314e-06,97700000.00000001,0.0009650000000000001,17.91
5.777579873800278e-06,1118.5251995921135,1.1938707783818244e-05,8.545062881428748e-06,144000000.0,0.00109,14.6
5.397971391677857e-06,1453.3260837197304,5.8791320323944085e-06,9.666895657777786e-06,112000000.0,0.000812,13.72
8.17862243950367e-06,1037.8845855593681,9.775519937276839e-06,7.232477873563767e-06,159000000.0,0.00122,13.16
7.945071503520011e-06,1268.9742567017674,1.2554884664714335e-05,8.999630562961102e-06,131999999.99999999,0.00134,16.31
6.614097364246845e-06,606.0075163841246,1.571625941991806e-05,9.578683942556382e-06,278000000.0,0.00132,11.46
6.872967917472124e-06,918.6322763562201,1.5924222111701964e-05,9.842420995235443e-06,176000000.0,0.00135,15.04
5.79560411721468e-06,1216.2175886332989,1.2190729163587093e-05,8.693134244531393e-06,132999999.99999999,0.0011,15.41
8.276868402957916e-06,848.8640189170836,8.153526991605757e-06,6.977835655212403e-06,203000000.0,0.00115,10.539999999999997
8.8023811429739e-06,1332.3322050273418,1.3391360968351363e-05,6.917758867144585e-06,135000000.0,0.00144,15.56
5.7261954545974735e-06,1323.3442232012749,1.2520152449607848e-05,8.853476542979478e-06,124000000.00000001,0.0011,16.22
5.049559682607651e-06,1195.1238811016083,1.5597603291273115e-05,9.891250133514405e-06,133999999.99999999,0.00108,16.22
6.926614847034216e-06,1586.4110589027405,9.778096809983253e-06,7.016833439469338e-06,112000000.0,0.00112,16.22
4.3998624086380005e-06,1224.0621335804462,5.9284763336181635e-06,1.1568599313497543e-05,130999999.99999999,0.00074,11.77
5.379264324903489e-06,909.2276021838187,1.3924639374017715e-05,9.337765753269195e-06,175000000.0,0.0011,13.72
8.525811195373535e-06,775.5942046642302,1.3315192833542823e-05,5.7183550596237185e-06,244000000.0,0.00139,9.98
7.96739499270916e-06,1325.438391417265,1.1028982549905776e-05,8.859167281538249e-06,127000000.00000001,0.00128,16.09
8.693263784050942e-06,1034.888155758381,1.4352417290210723e-05,1.0002141773700715e-05,157000000.0,0.0015,15.87
4.534258648753166e-06,1196.0575804114342,1.4161316469311713e-05,7.308390200138092e-06,133999999.99999999,0.000982,15.28
8.15572053194046e-06,1030.0745517015457,9.182285845279693e-06,6.81712718307972e-06,159000000.0,0.00119,12.68
4.8695547580719e-06,1774.8313248157501,1.5279438108205795e-05,1.0480578124523163e-05,103000000.00000001,0.00104,18.81
8.927244946360588e-06,670.3331470489501,1.5018623381853103e-05,5.477514684200288e-06,286000000.0,0.00149,9.05
8.102549761533738e-06,1275.9304149076343,8.536406904459e-06,7.879758834838867e-06,128000000.00000001,0.00116,14.73
6.9118315167725085e-06,909.1527238488196,7.2308721542358395e-06,8.86885654181242e-06,174000000.0,0.00101,11.24
7.215339325368405e-06,704.0234804153441,8.959842935204505e-06,7.941594414412976e-06,239000000.0,0.00113,9.87
5.78198466449976e-06,1208.573899231851,9.593841478228568e-06,7.283762842416763e-06,132999999.99999999,0.00101,14.25
6.943780414760113e-06,703.2436728477477,1.0949477437883614e-05,9.046261355280877e-06,237000000.0,0.0012,11.139999999999999
7.0254306793212895e-06,1003.4683346748351,1.4542461365461349e-05,9.970648020505906e-06,160000000.0,0.00133,15.42
5.033685430884361e-06,1532.2996601462364,1.224107988923788e-05,8.656502977013588e-06,111000000.0,0.001,17.04
6.3677139692008495e-06,1470.5004692077637,1.4434455305337906e-05,1.0336390286684036e-05,117000000.0,0.00124,17.97
5.663311332464219e-06,1908.209577202797,6.447278618812561e-06,8.847591530531645e-06,95199999.99999999,0.000856,16.38
7.829606160521507e-06,806.546851992607,9.902176484465598e-06,1.0120114997029304e-05,202000000.0,0.00125,12.22
6.490805368870497e-06,905.490681529045,1.6803837716579436e-05,1.123539325594902e-05,177000000.0,0.00133,15.229999999999999
8.161630645394325e-06,503.6921054124831,6.074080049991607e-06,9.696361348032952e-06,323000000.0,0.00102,5.65
5.391456708312034e-06,709.99076962471,8.3994482755661e-06,8.47503532283008e-06,233000000.0,0.000935,9.29
6.1718100160360335e-06,1034.253679215908,1.1556857017800211e-05,8.208659809082747e-06,156000000.0,0.00112,13.85
5.432800680398941e-06,1763.3372098207474,6.974947929382323e-06,8.191188223659993e-06,99999999.99999999,0.000864,15.899999999999999
8.382050558924676e-06,826.31678879261,1.4514627009630203e-05,5.138311535120011e-06,214000000.0,0.00141,10.95
7.441373169422149e-06,812.8362298011779,1.6467091053724287e-05,1.0201833114027977e-05,203000000.0,0.00144,14.44
4.457617878913879e-06,619.8258101940154,8.444878667593001e-06,7.824677102267743e-06,273000000.0,0.000825,7.31
6.81437361985445e-06,801.6111403703688,1.4929624646902083e-05,9.679219350218773e-06,205000000.0,0.00132,13.72
5.014158815145493e-06,812.9585832357405,9.977171823382377e-06,8.347012467682362e-06,200000000.0,0.000944,10.959999999999999
5.898663103580475e-06,921.3779643177985,1.2036816913634538e-05,8.647254262119531e-06,174000000.0,0.00111,13.23
8.500778675079346e-06,513.5027319192885,1.5939776450395584e-05,8.966967150568962e-06,327000000.0,0.00155,10.62
8.918829783797265e-06,629.3561905622481,1.7098765969276428e-05,6.3602969050407414e-06,285000000.0,0.00159,10.52
7.724105894565582e-06,1308.5605017840862,9.357256174087523e-06,8.573217389173805e-06,126000000.00000001,0.00118,15.33
7.039748445153237e-06,1471.9194918870926,1.2813943475484847e-05,5.078294932842255e-06,122999999.99999999,0.00121,14.35
7.004864607006312e-06,1804.233968257904,8.074957370758056e-06,9.293519288301467e-06,101999999.99999999,0.00105,16.98
7.716690592467786e-06,919.2510843276976,8.654556542634964e-06,8.429263455793262e-06,174000000.0,0.00115,12.27
6.7286795312538744e-06,1520.0038999319077,1.0536171585321425e-05,7.444724574685097e-06,115000000.0,0.00114,16.4
4.526927366852761e-06,613.3062094449996,1.115332194417715e-05,8.614889796823263e-06,274000000.0,0.000913,8.73
8.84255151450634e-06,1100.0904776155949,5.7584496140480035e-06,5.176448673009873e-06,145000000.0,0.00101,11.32
8.276682794094085e-06,1744.553342461586,8.218403667211533e-06,5.142149865627289e-06,121000000.0,0.00112,13.79
5.065771758556366e-06,893.3107927441596,1.603450524806976e-05,1.0501260548830032e-05,177000000.0,0.0011,14.15
6.848581574857235e-06,1962.5879675149918,1.2619642995297908e-05,6.8117440491914756e-06,265999999.99999997,0.00114,6.89
5.499866500496864e-06,1592.342048883438,1.4988684386014937e-05,1.0668815284967423e-05,110000000.0,0.00113,18.4
4.939533591270447e-06,815.8722221851348,9.476094409823416e-06,8.310437630861998e-06,199000000.0,0.000918,10.7
4.965625986456871e-06,814.8209750652312,1.2197836585342883e-05,8.664955221116543e-06,200000000.0,0.001,11.86
4.913639545440674e-06,1507.4936524033546,9.650096341967582e-06,8.060300037264825e-06,111000000.0,0.000915,15.95
7.668977849185467e-06,1582.8564390540123,9.52650299668312e-06,7.839837141335012e-06,113000000.0,0.00118,16.42
4.462633609771729e-06,816.0839825868605,8.345153480768204e-06,8.426088231615723e-06,198000000.0,0.000827,9.84
8.385982677340508e-06,511.3549083471297,1.5464271068572997e-05,6.496235638856888e-06,332000000.0,0.00149,9.3
4.5303133875131605e-06,1493.1944832205772,1.1847529500722884e-05,9.486511021852493e-06,112000000.0,0.000929,16.62
5.676438465714455e-06,1952.475368976593,1.5093750178813933e-05,4.924728751182556e-06,225000000.0,0.0011,6.709999999999999
8.062144964933395e-06,625.2631843090056,1.2984378010034561e-05,6.626852571964264e-06,279000000.0,0.00137,9.86
5.476389393210411e-06,1396.9381600618362,1.5443040430545807e-05,1.0676343411207198e-05,119000000.0,0.00114,17.7
7.5015782341361046e-06,609.7335517406462,6.034942269325256e-06,1.0429151713848113e-05,273000000.0,0.0009660000000000001,6.98
4.953092962503433e-06,1578.4564092755318,8.070761531591416e-06,8.533700561150909e-06,107000000.00000001,0.000867,15.59
5.831484764814377e-06,1524.2842137813568,1.137904741242528e-05,8.80943126231432e-06,113000000.0,0.00108,16.91
4.485166311264038e-06,1202.844362705946,9.834695070981978e-06,7.614619255065918e-06,132999999.99999999,0.000876,13.84
5.065984457731247e-06,1003.6883652210234,1.4675616562366484e-05,9.322820536792278e-06,158000000.0,0.00107,14.56
5.430909454822541e-06,907.2447344660758,1.4452470302581786e-05,9.51503898203373e-06,175000000.0,0.00112,13.95
8.174843341112137e-06,818.616434931755,1.2436405889689922e-05,7.6289929673075675e-06,208000000.0,0.00136,12.2
7.74671584367752e-06,1888.859361410141,8.181872099637985e-06,5.251641690731049e-06,124000000.00000001,0.00108,13.35
6.899142153561116e-06,1930.1829040050507,5.959257185459137e-06,5.373800069093705e-06,95999999.99999999,0.000891,15.42
4.513872250914574e-06,702.9681205749511,8.773656383156775e-06,7.684229336678982e-06,236000000.0,0.000847,8.77
8.903477087616921e-06,1014.6000385284423,5.7545268535614e-06,5.187769860029221e-06,158000000.0,0.00101,10.57
8.183251664042473e-06,1884.6121728420258,6.156211167573928e-06,9.703590527176858e-06,98500000.0,0.001,16.29
8.10318423807621e-06,984.4257459044455,9.483851090073585e-06,7.86898072808981e-06,166000000.0,0.00121,12.94
5.7899487465620045e-06,1269.8207506909966,9.938896059989929e-06,7.102809101343155e-06,128000000.00000001,0.00102,14.670000000000002
5.5152626484632495e-06,1565.5652433633804,5.807816863059997e-06,7.451727196574211e-06,107000000.00000001,0.000807,14.05
8.162338748574256e-06,896.6953381896018,1.241347875446081e-05,7.701763428747654e-06,187000000.0,0.00136,13.01
7.348596297204495e-06,1853.8146018981934,5.898454725742339e-06,7.23608036339283e-06,97800000.0,0.000936,15.89
6.619503867812455e-06,707.2420865297316,1.6427758872509002e-05,1.0149693965911864e-05,238000000.0,0.00133,12.92
6.964534644037485e-06,612.1262609958648,7.27541971206665e-06,8.153390035033227e-06,273000000.0,0.00101,7.77
5.758733265101909e-06,1553.0620142817497,1.5122681111097334e-05,1.0685792475938797e-05,112000000.0,0.00117,18.36
8.216383785009385e-06,1872.3575621843338,9.45692726969719e-06,6.4865548014640814e-06,179000000.0,0.00115,10.490000000000002
8.09004557132721e-06,881.79112970829,8.896778807044028e-06,7.956315420567989e-06,278000000.0,0.00117,8.16
8.3195680975914e-06,909.1262593865393,1.3306036993861197e-05,1.027413210272789e-05,179000000.0,0.00143,14.55
6.194618247449398e-06,1422.3433621227741,1.0033500283956526e-05,7.250862598419189e-06,118000000.0,0.00106,15.6
7.6058475673198705e-06,1327.5656625628471,7.3716381490230555e-06,7.75100776553154e-06,122999999.99999999,0.00105,14.2
6.669195461086929e-06,1118.8410855829716,6.252855777740478e-06,8.568888764828443e-06,142000000.0,0.000933,12.010000000000002
5.511229276657104e-06,911.1084789037703,1.1081497088074683e-05,8.547095214482398e-06,175000000.0,0.00104,12.74
5.830827824771404e-06,1521.580457687378,1.267002535611391e-05,8.772948686033487e-06,114000000.0,0.00112,17.25
7.793224677443505e-06,905.8283939957618,1.0012966439127922e-05,9.376444563269615e-06,178000000.0,0.00124,13.02
4.464603960514069e-06,1289.9328982457519,7.968130826950072e-06,9.539281025528907e-06,124000000.00000001,0.000816,13.65
4.724871575832367e-06,994.3961650133132,1.1389355087652802e-05,8.378082651644945e-06,159000000.0,0.0009430000000000002,13.1
7.387347713112831e-06,1454.4748291373253,8.85701946914196e-06,6.885222971439362e-06,117000000.0,0.0011,15.21
8.12843307852745e-06,1879.4643431901932,9.486427307128905e-06,7.97282312065363e-06,197000000.0,0.00119,10.82
8.300481900572778e-06,1690.4703080654144,6.292451202869415e-06,7.110395640134812e-06,105000000.00000001,0.00102,15.41
6.900371443480253e-06,904.8391729593276,7.05768060684204e-06,8.597330898977816e-06,175000000.0,0.000998,11.049999999999999
5.914440929889679e-06,1480.6310161948204,1.2939238891005514e-05,9.058738432824611e-06,116000000.0,0.00114,17.24
4.606912046670913e-06,490.40037393569935,1.6527493566274642e-05,1.0178817003965378e-05,325000000.0,0.00103,8.89
5.909371957182884e-06,1293.0511115118861,6.973288476467132e-06,7.546398088335991e-06,124000000.00000001,0.00091,13.52
8.39724849164486e-06,606.7233979701995,1.504804965853691e-05,9.88994388282299e-06,277000000.0,0.00152,12.02
8.837328180670738e-06,1479.392260313034,1.6761819005012512e-05,8.11235498264432e-06,301000000.0,0.0015,7.87
7.273966513574123e-06,1422.9092188179493,1.3707729831337928e-05,9.881516620516776e-06,122000000.0,0.00133,17.64
5.4988389462232595e-06,989.1075864434241,1.3023739039897919e-05,8.841502074152231e-06,161000000.0,0.00109,14.04
7.788239389657974e-06,1848.8449603319168,1.4240650579333304e-05,6.365070879459382e-06,366000000.0,0.00123,1.59
5.257164537906647e-06,1680.3526133298874,7.501088261604309e-06,8.524095927365125e-06,103000000.00000001,0.000874,15.83
7.862984374165536e-06,811.7225319147109,1.0901390224695204e-05,9.85319310426712e-06,203000000.0,0.00129,12.479999999999999
7.991400092840194e-06,913.6811867356299,1.2077357828617095e-05,9.265099756419659e-06,178000000.0,0.00134,13.76
7.449135482311249e-06,1106.2242649495602,1.4527383685111999e-05,5.000710338354111e-06,155000000.0,0.00133,12.89
