L1p,L1s,L3p,L3s,Lm,Wn1,Wn2,S11,S22,LargeSignalPowerGain,PAE,DrainEfficiency,PSAT,PowerConsumption
3.567247678525746e-10,4.0368030071258545e-11,4.70122936937958e-10,9.050410151481628e-11,1.2940860310196875e-10,2.7375072121620177e-05,2.861573910713196e-05,-8.285999999999998,-8.346,15.359999999999998,12.399999999999999,16.31,4.526,0.0156
1.8614655435085296e-10,6.476066470146179e-11,5.030891072116792e-10,8.70929217338562e-11,1.9519330401718617e-10,2.686866962909698e-05,2.9938153982162477e-05,-0.20999999999999933,-9.548,14.93,11.9,14.5,3.5049999999999994,0.0156
1.6384332776069642e-10,4.243675470352172e-11,4.655408859364689e-10,7.916593372821808e-11,1.3766076534241438e-10,2.193041215464473e-05,4.019819068908692e-05,-0.1529999999999994,-8.7,7.663,4.094000000000001,6.112,0.08899999999999994,0.0164
2.2939764857292175e-10,4.1596114635467524e-11,2.3794105398654943e-10,2.920769691467285e-11,1.897168803922832e-10,2.535620307922363e-05,4.0699175834655766e-05,-0.17199999999999938,-1.9080000000000006,3.5569999999999995,0.40500000000000014,1.6640000000000001,-5.155,0.0174
4.4069462418556214e-10,1.2196251392364503e-10,2.5195200043916705e-10,8.937304258346558e-11,1.6770477005466819e-10,2.190619742870331e-05,3.234578025341034e-05,-0.7609999999999989,-4.055,13.05,4.157,5.887,0.004000000000000096,0.0146
3.443663401529193e-10,4.442459583282471e-11,2.2940543341636661e-10,2.7815294265747073e-11,2.6770081216096877e-10,2.5680257916450497e-05,3.9754790306091314e-05,-8.814,-1.725000000000001,3.7030000000000003,0.37600000000000006,1.7179999999999997,-4.904,0.0174
1.488734632730484e-10,8.90247678756714e-11,4.700943000260741e-10,8.213854551315308e-11,1.438727807328105e-10,1.9000224232673646e-05,4.040209007263184e-05,-0.19900000000000012,-8.546,8.489,3.929,6.345,0.05699999999999997,0.0154
1.5908635556697845e-10,8.83438527584076e-11,7.365532641410828e-10,8.76446521282196e-11,2.7180505543947223e-10,2.5090130448341367e-05,4.026553726196289e-05,-0.34699999999999964,-4.5920000000000005,7.94,2.965,5.391,-0.307,0.0174
5.134418666362762e-10,4.1650285720825196e-11,4.847984301503748e-10,9.083086609840393e-11,2.5356503246724606e-10,1.8820499420166016e-05,3.199440391361713e-05,-0.49800000000000005,-12.6,13.149999999999999,10.42,13.879999999999999,2.894,0.0136
4.723301947116852e-10,1.0349540472030641e-10,7.150964622497559e-10,5.92291871085763e-11,1.7588442895421758e-10,2.211421464011073e-05,2.3874853134155273e-05,-0.4229999999999996,-10.92,20.82,16.4,18.26,3.9629999999999996,0.0127
4.3783243000507356e-10,8.179702401161195e-11,7.389091511368752e-10,9.165308475494385e-11,2.7869722002744673e-10,2.2190523520112036e-05,2.3673700332641602e-05,-0.2880000000000007,-7.18,19.76,17.21,19.43,4.161,0.0127
2.560895353555679e-10,4.4684534072875977e-11,2.361076404452324e-10,9.102868080139161e-11,1.673597586993128e-10,2.7880469679832455e-05,2.8020690202713013e-05,-0.8549999999999994,-2.6600000000000006,12.030000000000001,3.3309999999999995,5.571,-0.18899999999999995,0.0156
3.5255833971314133e-10,3.719125270843506e-11,2.3111166852712635e-10,5.977326091378928e-11,9.648655757308005e-11,1.8645872950553893e-05,2.4677828311920167e-05,-5.627,-0.9619999999999997,8.575,1.661,3.1679999999999993,-3.124,0.0118
3.551126485690475e-10,8.802019774913789e-11,7.296363939642907e-10,9.451879262924194e-11,2.732850755751133e-10,1.9210673928260803e-05,3.995937585830689e-05,-16.13,-4.5409999999999995,7.657000000000001,2.2370000000000005,5.546999999999999,-0.13600000000000007,0.0154
4.162098817527294e-10,1.0091264486312867e-10,2.320691873431206e-10,3.028326094150543e-11,2.1506189047545196e-10,2.5379959940910336e-05,3.205905289947987e-05,-0.3229999999999998,-1.0440000000000005,6.781,0.6039999999999995,1.5730000000000004,-5.622,0.0156
2.1055275797843935e-10,1.1340158939361574e-10,7.261905436515808e-10,6.594190299510957e-11,8.639173966646193e-11,1.569585680961609e-05,3.2081141456961636e-05,-0.21300000000000024,-3.934999999999999,11.28,7.674,10.2,1.514,0.0126
3.493326202966273e-10,1.0056263685226442e-10,7.214537133574487e-10,9.111516952514648e-11,8.282619714736937e-11,1.8855257272720338e-05,2.8211881399154662e-05,-14.22,-4.034999999999999,14.769999999999998,12.75,15.13,3.8159999999999994,0.0127
5.258216559886933e-10,3.8822555541992186e-11,7.149861862063409e-10,9.167120575904847e-11,8.668155100941656e-11,1.8800644993782044e-05,3.188605757057667e-05,-0.5070000000000003,-3.7020000000000004,10.25,7.613,11.12,2.368,0.0136
4.501946434378624e-10,1.042314124107361e-10,7.216127996444702e-10,2.9170961380004887e-11,1.5062294247001408e-10,2.8100622177124022e-05,4.0407865524291996e-05,-1.072,-2.3469999999999995,5.956,1.715,4.16,-0.989,0.0184
2.367792740464211e-10,7.71484535932541e-11,7.291183372139932e-10,2.7140074968338015e-11,1.210017309784889e-10,2.8260449647903442e-05,4.050812530517579e-05,-0.3410000000000003,-2.0780000000000003,5.169,1.477,3.674,-1.528,0.0184
1.7370760142803192e-10,7.830786228179932e-11,4.6389470720849935e-10,6.016301013529301e-11,1.2133455637097358e-10,1.5719526052474977e-05,3.178561826050281e-05,-0.15600000000000028,-16.2,12.58,9.934,12.28,2.1960000000000006,0.0126
4.987350255250931e-10,5.65169358253479e-11,2.2934224057197573e-10,9.238000631332398e-11,8.999994057416915e-11,1.85861337184906e-05,2.825407552719116e-05,-0.5089999999999992,-2.282,10.850000000000001,3.7,5.756000000000001,-0.5080000000000002,0.0127
3.5411904975771903e-10,4.5142040252685544e-11,2.34584302186966e-10,6.096623204648495e-11,8.701188677549361e-11,2.7809090733528134e-05,2.4547623634338378e-05,-0.8490000000000001,-1.0919999999999992,10.31,1.815,3.3170000000000006,-2.566,0.0147
1.6032413840293885e-10,8.067565850913526e-11,2.1802610653638843e-10,9.181849479675294e-11,1.8317055354826152e-10,1.9072553753852844e-05,4.0124023437500005e-05,-0.19900000000000012,-7.9799999999999995,8.286,2.9020000000000006,4.966000000000001,-1.036,0.0154
4.185608878731728e-10,8.794206857681275e-11,7.303787683248521e-10,2.8779906034469605e-11,1.9491593949869274e-10,2.517901885509491e-05,2.3485145568847655e-05,-0.3270000000000002,-11.76,19.99,9.747999999999998,11.67,2.0329999999999995,0.0137
3.586893821135163e-10,1.0342945337295534e-10,7.34879418194294e-10,2.8790191411972046e-11,2.592837670892477e-10,2.7609970688819884e-05,3.6359652996063236e-05,-8.076999999999998,-3.3520000000000003,9.268,3.615,5.89,0.4,0.0174
4.6454544961452485e-10,9.832797527313234e-11,4.714176417440176e-10,9.076529502868653e-11,1.5731160625070333e-10,2.814129662513733e-05,2.393594455718994e-05,-0.5480000000000012,-5.531,18.32,12.25,15.249999999999998,3.861,0.0147
5.197851046919823e-10,3.727729797363281e-11,4.847389577068389e-10,9.12023663520813e-11,8.19560308754444e-11,2.4626135110855102e-05,3.61813235282898e-05,-0.6889999999999994,-8.072,10.850000000000001,8.299,11.86,3.2150000000000003,0.0165
4.1984700709581377e-10,1.1190904855728152e-10,2.3729094910621647e-10,9.104759931564331e-11,8.970253482460975e-11,2.5407053112983703e-05,3.6191952705383306e-05,-0.9390000000000002,-5.247999999999999,11.22,4.335,6.434,0.9169999999999998,0.0165
3.5154135860502723e-10,4.360508441925049e-11,3.0068864646553997e-10,7.911418855190278e-11,2.71780891418457e-10,2.5246674895286556e-05,2.3464247703552244e-05,-8.806,-2.064,13.36,3.0689999999999995,4.74,-1.355,0.0137
5.066061168909073e-10,3.667823791503906e-11,4.907522031217814e-10,9.374267935752869e-11,9.263920608162879e-11,1.6007810950279237e-05,3.245921194553376e-05,-0.44699999999999945,-7.413,10.72,8.95,12.94,2.6300000000000003,0.0126
4.986443191766739e-10,1.214495086669922e-10,2.2955772477388385e-10,5.907157190144063e-11,1.908735916800797e-10,1.6020229935646057e-05,2.7622598648071288e-05,-0.46800000000000086,-1.6729999999999994,11.49,2.1029999999999998,3.1870000000000003,-3.495,0.0117
1.563701093196869e-10,3.42679738998413e-11,2.419439469575882e-10,2.866368055343628e-11,2.339293960630894e-10,2.7532885432243347e-05,2.497334575653076e-05,-0.20899999999999985,-0.5929999999999999,6.482,0.32700000000000023,1.035,-7.8709999999999996,0.0147
1.7541548013687135e-10,4.848490476608276e-11,4.5876117424294356e-10,7.179621398448944e-11,1.7198194103129207e-10,1.5558257341384888e-05,3.2469817340373995e-05,-0.11099999999999902,-12.3,10.69,8.412,10.38,1.2190000000000003,0.0126
1.5015165507793427e-10,3.0816369056701655e-11,5.604028281867504e-10,7.701541185379029e-11,2.3069732749462128e-10,2.4379892230033872e-05,2.8365038633346556e-05,-0.19199999999999884,-9.242,15.56,12.65,15.030000000000001,3.424,0.0146
3.373032169416547e-10,3.82084846496582e-11,7.040865247249604e-10,9.357042789459229e-11,2.6255992192029956e-10,2.796000039577484e-05,2.3991200447082518e-05,-8.361,-7.444999999999999,17.64,15.559999999999999,19.11,4.688,0.0147
3.716263672336936e-10,1.1538857698440554e-10,2.094423552155495e-10,9.373658537864685e-11,2.6598834669589996e-10,2.4983096718788145e-05,2.8026103258132936e-05,-0.551999999999999,-2.9180000000000006,13.94,3.4639999999999995,5.0760000000000005,-0.8970000000000001,0.0146
3.5063850949518384e-10,8.426813423633577e-11,7.232650716900826e-10,2.7963670492172243e-11,1.1250523230433463e-10,2.1640691548585892e-05,3.6112731933593754e-05,-21.47,-2.5189999999999997,8.297,3.37,5.704,0.175,0.0155
3.4668905856087807e-10,3.9911851882934567e-11,4.6499093106202786e-10,6.932232230901719e-11,1.5407030749693513e-10,1.8634148120880126e-05,3.6197917461395266e-05,-5.529000000000001,-11.86,9.624,7.398,11.85,2.953,0.0145
1.891710102558136e-10,7.730037599802017e-11,4.696350194159896e-10,3.003773868083954e-11,1.9105965987220405e-10,2.2252913534641268e-05,3.607108306884766e-05,-0.25799999999999906,-7.261999999999999,11.199999999999998,5.687,7.924,0.8580000000000002,0.0155
3.489739626646042e-10,3.817909240722656e-11,4.725088419504464e-10,5.9044593796134e-11,1.764284211504273e-10,2.169740730524063e-05,3.216635845601559e-05,-7.1259999999999994,-32.2,13.67,10.73,14.08,3.708,0.0146
4.909674912691117e-10,1.205620861053467e-10,2.2769950973987583e-10,6.101742267608643e-11,2.533822175264359e-10,2.1539221927523615e-05,2.821165132522583e-05,-0.7929999999999996,-1.8849999999999996,12.85,1.9960000000000007,3.0990000000000006,-3.135,0.0136
3.7860378697514535e-10,9.504055500030518e-11,2.3205477643013005e-10,5.858529299497605e-11,2.468895961344242e-10,2.5087005853652953e-05,3.612902069091797e-05,-0.3199999999999989,-3.5290000000000004,9.383,2.302,3.999,-1.554,0.0165
4.779674857854843e-10,1.1870719432830813e-10,2.3315487551689154e-10,2.970167398452759e-11,1.7549423395236955e-10,2.720338499546051e-05,3.242701506614686e-05,-1.215999999999999,-1.016,6.741,0.5859999999999999,1.6400000000000003,-5.06,0.0165
2.2690851241350174e-10,6.728234887123108e-11,5.473942895531655e-10,7.879856944084168e-11,2.2605482803285123e-10,1.946341633796692e-05,2.7537868499755858e-05,-0.2030000000000005,-8.208,16.31,13.04,15.42,3.324,0.0127
3.321419855579734e-10,9.903467297554017e-11,2.2352003353834156e-10,2.9839911460876465e-11,2.709139156341553e-10,1.8965733885765074e-05,3.605267715454102e-05,-0.31200000000000055,-1.433999999999999,6.212,0.6210000000000002,1.5139999999999993,-6.379,0.0145
4.755239844322204e-10,1.2076391696929933e-10,4.722117544496433e-10,9.057739734649659e-11,2.6444850230216983e-10,2.500984120368957e-05,3.6071065902709966e-05,-1.004000000000001,-12.29,12.67,8.734,11.96,2.9820000000000007,0.0165
3.418371144682169e-10,4.029745817184448e-11,4.878665797058494e-10,9.489477038383484e-11,9.133609063923358e-11,1.5668442487716674e-05,3.229484868049622e-05,-4.512999999999999,-7.432000000000001,10.37,8.765,13.58,3.161,0.0126
4.3204352706670763e-10,1.02134325504303e-10,2.2425892549753193e-10,6.027671858668328e-11,1.874890256486833e-10,1.946776705980301e-05,2.3679253578186035e-05,-0.30700000000000066,-1.1139999999999999,12.36,2.006,3.063,-3.75,0.0118
3.4890574580058454e-10,3.490207195281982e-11,4.927110999003053e-10,8.786691069602967e-11,1.977133629694581e-10,1.5574419975280762e-05,2.8113526821136476e-05,-4.563,-7.784000000000001,13.55,11.57,15.100000000000001,3.294,0.0117
3.187965102493763e-10,1.0430052757263185e-10,4.759340723506175e-10,3.027495861053467e-11,1.499179048538208e-10,1.5699095487594604e-05,3.210294163227082e-05,-0.4580000000000011,-7.506,12.85,5.466,7.53,0.24799999999999994,0.0126
3.564327148720622e-10,7.622506022453308e-11,4.715543021094054e-10,2.956799983978272e-11,1.7121362584643064e-10,1.5590621948242187e-05,3.588244986534119e-05,-9.488,-7.409999999999999,9.902,4.705,7.712,0.716,0.0135
4.1085124462842943e-10,1.1595474481582643e-10,7.128252853751183e-10,6.648861765861511e-11,1.4999650330096484e-10,1.9086976170539855e-05,3.2133391678333286e-05,-0.29899999999999993,-4.5569999999999995,12.96,9.119,11.68,2.3569999999999998,0.0136
1.8094636648893358e-10,6.187626838684082e-11,7.208736528754235e-10,2.8496021032333374e-11,2.221148844063282e-10,2.518264269828796e-05,3.99698452949524e-05,-0.7409999999999994,-2.6590000000000003,5.644,1.4859999999999995,3.917,-1.61,0.0174
3.5261755674146116e-10,1.2063606262207032e-10,4.84888847835362e-10,6.035805188119412e-11,2.699328982234001e-10,1.5861252546310425e-05,2.7245203495025634e-05,-12.85,-11.77,16.83,10.61,12.69,2.5940000000000003,0.0117
5.185700610280037e-10,3.800908088684082e-11,4.714124937886373e-10,6.135345831513405e-11,1.9591785198822618e-10,1.5668782949447632e-05,2.805211091041565e-05,-0.43699999999999967,-10.7,14.29,9.968,12.98,2.3569999999999998,0.0117
2.7126518934965133e-10,7.52949720621109e-11,2.1754884767532351e-10,6.003587119281293e-11,2.788991203606129e-10,2.2240892812609675e-05,3.19493692368269e-05,-0.2799999999999999,-2.6099999999999994,10.68,2.1219999999999994,3.464,-2.669,0.0146
3.499777047894895e-10,4.0349118709564205e-11,2.339566488862038e-10,9.313692569732666e-11,1.8016607592999934e-10,1.570448136329651e-05,3.2442216098308565e-05,-4.555,-4.043,8.809,3.161,5.511,-0.761,0.0126
4.985080301761628e-10,1.1460064172744752e-10,4.869231046289206e-10,2.4225826263427735e-11,1.9351327561214565e-10,2.2195898354053497e-05,2.3986777305603025e-05,-0.43299999999999933,-1.9810000000000008,15.97,3.799,5.238,-0.9600000000000001,0.0127
3.446913069114089e-10,3.787233829498291e-11,2.23601119697094e-10,2.8653566837310793e-11,1.7574549694778398e-10,2.183402755483985e-05,3.23559245467186e-05,-7.181,-1.0659999999999994,5.629999999999999,0.536,1.5939999999999999,-5.365,0.0146
3.547055127564818e-10,3.0752372741699215e-11,4.068828624784947e-10,4.813576519489288e-11,2.6390633907914165e-10,2.242997696995735e-05,2.3560220718383787e-05,-7.947000000000002,-2.15,13.9,3.2549999999999994,4.911,-1.237,0.0127
3.519639336504042e-10,1.216755485534668e-10,7.150104497671128e-10,8.77426028251648e-11,8.700756654143331e-11,2.1625990897417068e-05,3.229653030633927e-05,-12.85,-3.864,12.890000000000002,9.124,11.6,3.227,0.0146
3.391660440713167e-10,1.1083888292312624e-10,5.070719002857804e-10,5.6619445458054544e-11,8.439535218477248e-11,2.793689477443695e-05,2.8068762063980102e-05,-9.440999999999999,-8.689,16.53,11.25,14.11,4.159,0.0156
1.7181586921215057e-10,8.314598917961122e-11,7.284248297214508e-10,7.940143525600433e-11,8.546410277485846e-11,1.559225058555603e-05,3.219367004930973e-05,-0.15600000000000028,-3.585000000000001,9.967,6.695,9.092,1.0080000000000002,0.0126
4.5731870085000995e-10,6.427945256233216e-11,2.1945046532154085e-10,5.99678009748459e-11,1.22327038615942e-10,2.1841549541801214e-05,3.687368869781495e-05,-0.5939999999999994,-3.6399999999999997,8.509,2.1469999999999994,4.026,-1.649,0.0155
5.190421491861344e-10,1.2006190776824952e-10,2.416582484841347e-10,2.9478178024291994e-11,1.7846612724475563e-10,1.8893918633460997e-05,3.6071280002594e-05,-0.5870000000000006,-1.4720000000000004,6.552,0.6990000000000002,1.6579999999999997,-5.608,0.0145
1.732142448425293e-10,3.436504364013672e-11,4.872794323246926e-10,6.020523749291897e-11,2.1052464049309493e-10,2.501645267009735e-05,2.7614317893981934e-05,-0.18300000000000102,-10.41,15.750000000000002,10.78,13.160000000000002,3.1909999999999994,0.0146
4.209474578499794e-10,1.032586193084717e-10,7.262773488759995e-10,3.0465121865272526e-11,2.682207361161709e-10,1.5795523405075073e-05,3.236874097585678e-05,-0.43799999999999917,-4.226999999999999,11.83,5.688,8.003,0.27600000000000025,0.0126
5.064077541232109e-10,1.083163094520569e-10,4.784077111394145e-10,7.280764371156693e-11,1.4531931643933058e-10,2.5082578420639038e-05,4.0116391181945804e-05,-0.8689999999999996,-8.806,9.898,5.607,9.176,2.164,0.0174
4.6017853766679767e-10,7.765345841646195e-11,4.087720793783665e-10,4.710173606872559e-11,1.0467026816308498e-10,2.250596833229065e-05,2.3405728340148925e-05,-0.25799999999999906,-1.6729999999999994,14.419999999999998,3.6540000000000004,5.207,-0.857,0.0127
1.6731305420398711e-10,4.3751120567321776e-11,4.561057334877551e-10,3.709300696849823e-11,2.543339190632105e-10,2.4862538397312163e-05,2.7851679801940917e-05,-0.19099999999999934,-3.654,13.46,4.125,6.035,-0.25600000000000017,0.0146
2.3837908953428267e-10,1.2787848949432376e-10,7.05355053126812e-10,9.064835786819459e-11,2.673298159837723e-10,1.5927817821502686e-05,3.667611408233643e-05,-0.21099999999999883,-4.898,9.837,3.935,6.302,-0.5130000000000001,0.0135
2.618631571531296e-10,1.0648687839508058e-10,2.2671996402740483e-10,9.130569219589233e-11,1.0592458483576773e-10,2.1825630273669957e-05,4.027727603912354e-05,-0.3790000000000002,-7.554,9.298,3.6980000000000004,5.885,0.19099999999999998,0.0164
1.4551745355129243e-10,3.648642539978027e-11,4.703951773811132e-10,6.140391692519189e-11,1.6254883091151714e-10,2.1967689249664547e-05,3.2263780772686005e-05,-0.1550000000000008,-33.11,13.17,10.46,12.74,2.7769999999999997,0.0146
1.7673731446266175e-10,4.3861145973205565e-11,7.129981738626958e-10,7.948675453662873e-11,2.7383066987991334e-10,1.5824448347091674e-05,3.5686537027359014e-05,-0.11099999999999902,-4.894,6.394,2.622,4.428,-2.106,0.0135
3.407884279266e-10,1.1106317043304445e-10,7.136047487258912e-10,2.9587926864624025e-11,2.4991530814766886e-10,2.791352665424347e-05,3.277468228340149e-05,-8.124,-4.783,12.709999999999999,5.866,8.067,1.102,0.0165
5.187497943639756e-10,3.61192512512207e-11,4.896023895703256e-10,9.213174104690552e-11,2.5396740002930163e-10,2.4720119535923003e-05,3.183098860085011e-05,-0.7480000000000008,-12.73,13.84,10.99,14.4,3.5520000000000005,0.0155
3.533612766303122e-10,9.557675004005434e-11,2.3087599772214893e-10,2.9048105478286746e-11,2.338028016984463e-10,2.5436639308929443e-05,4.022960472106934e-05,-0.3189999999999994,-1.8560000000000008,4.968,0.5750000000000005,1.7560000000000002,-5.029,0.0174
4.2549662739038466e-10,7.362867832183838e-11,7.19242048740387e-10,9.020683765411377e-11,8.268995809555052e-11,2.187639141455293e-05,2.3544527053833008e-05,-0.2540000000000011,-4.507999999999999,18.37,16.04,18.23,4.238,0.0127
4.1310245394706725e-10,9.703867197036745e-11,2.2244589674472813e-10,5.956753134727478e-11,1.5408116038516163e-10,1.578608274459839e-05,3.631804323196412e-05,-0.21300000000000024,-3.496,8.097,2.002,3.623,-2.625,0.0136
4.252259947359562e-10,1.033677124977112e-10,4.703203013278544e-10,2.9344961643219e-11,1.6920354607328772e-10,1.9014066755771637e-05,3.204077453911305e-05,-0.5599999999999998,-7.254,13.72,5.852,7.981999999999999,0.8580000000000002,0.0136
3.9349375665187837e-10,1.086847233772278e-10,2.2730172324180606e-10,5.954578667879104e-11,1.9701181527599692e-10,1.555701422691345e-05,2.3704028129577635e-05,-0.21300000000000024,-1.0589999999999993,11.16,1.8840000000000003,2.984,-4.267,0.0108
2.2251950800418853e-10,8.236410975456239e-11,4.871607174742968e-10,6.29629059880972e-11,1.900541868507862e-10,2.1122382819652557e-05,2.5477017402648926e-05,-0.2719999999999992,-4.911,18.51,4.569999999999999,4.662,-2.144,0.0127
5.396188259124756e-10,3.847380638122558e-11,7.101729695796967e-10,8.849948287010193e-11,1.7512923955311999e-10,2.7921453833580016e-05,3.593634247779846e-05,-0.8390000000000003,-4.325000000000001,9.241,5.36,8.938,2.064,0.0175
3.510349716525525e-10,1.1716053247451783e-10,2.2767482149600987e-10,9.036953330039978e-11,2.574092039316893e-10,2.528968751430511e-05,3.989650297164917e-05,-0.9960000000000001,-7.309,9.689,3.424,5.646,-0.031999999999999966,0.0174
1.7235184609889986e-10,8.021976508200169e-11,7.11980774730444e-10,6.485603660345078e-11,2.4965388691425326e-10,1.903563565015793e-05,3.2093933835625654e-05,-0.20700000000000088,-5.5569999999999995,12.79,8.872,11.43,2.0090000000000003,0.0136
5.139231026172638e-10,3.987211227416992e-11,2.749087263941765e-10,4.9320108890533447e-11,1.319457285478711e-10,1.893719518184662e-05,3.971553087234497e-05,-0.5060000000000008,-5.096000000000001,5.983,1.5910000000000004,3.941,-1.752,0.0155
2.593280211091042e-10,1.0117724180221559e-10,2.196844090819359e-10,9.214478373527527e-11,2.6634013718366626e-10,2.2374480098485946e-05,3.1506921231746675e-05,-0.44699999999999945,-4.23,12.9,3.901,5.559,-0.5970000000000001,0.0146
4.6356026977300645e-10,9.961448431015016e-11,7.167871539592743e-10,5.95180307328701e-11,1.6767382886260748e-10,2.2137799706310035e-05,2.379973793029785e-05,-0.7169999999999996,-10.61,20.64,16.36,18.27,4.011,0.0127
1.6938023269176483e-10,4.252330541610718e-11,7.236820821762086e-10,8.011617243289948e-11,2.7536775267124176e-10,1.954045528173447e-05,3.577612280845642e-05,-0.13200000000000042,-4.974,7.979,3.8669999999999995,5.855,-0.627,0.0145
4.705414980649949e-10,9.592449307441713e-11,4.100064207911492e-10,4.7913056910037995e-11,1.1605943551659583e-10,1.9395679116249086e-05,2.3554917335510252e-05,-0.29599999999999904,-1.5510000000000004,14.28,3.6259999999999994,5.088,-1.221,0.0118
4.924041271209717e-10,1.0007187604904176e-10,4.769384269656148e-10,9.18803894519806e-11,8.192937722802161e-11,2.489433205127716e-05,3.666005611419678e-05,-0.8490000000000001,-8.056,11.92,8.836,11.950000000000001,3.335,0.0165
4.842120692133904e-10,1.1176049947738649e-10,4.704878476560116e-10,5.881137773394584e-11,1.8012585355713962e-10,2.2094330240041018e-05,2.4071060180664062e-05,-0.4300000000000009,-4.922999999999999,19.08,9.679,11.64,2.418,0.0127
5.338360458612442e-10,1.1174185514450075e-10,2.3317299532890323e-10,5.956779140979052e-11,8.994789378345011e-11,2.1574527621269226e-05,4.005385398864747e-05,-0.7490000000000002,-5.045,8.728,2.470999999999999,4.301,-0.959,0.0164
4.4457215368747714e-10,1.0299736738204958e-10,2.2603656399250032e-10,5.978081278502942e-11,1.6453177454136311e-10,1.9319859147071837e-05,2.3849151611328125e-05,-0.5609999999999994,-1.1040000000000008,12.090000000000002,1.981,3.0639999999999996,-3.642,0.0118
4.835267439484596e-10,3.5276956558227535e-11,2.376540814638138e-10,9.101373910903931e-11,2.2004614607989788e-10,2.764769113063812e-05,4.0307342529296876e-05,-0.8770000000000003,-7.131999999999999,7.972999999999999,2.8790000000000004,5.645,0.024000000000000177,0.0184
4.240218356251717e-10,1.0000410079956057e-10,2.3264157521724704e-10,9.106538772583008e-11,8.6342512011528e-11,2.7971297860145566e-05,3.214549362659455e-05,-0.5219999999999999,-3.4929999999999994,11.759999999999998,4.084,6.285,0.7239999999999998,0.0166
3.7917781546711925e-10,7.771118551492691e-11,2.271497150063515e-10,2.93878448009491e-11,1.1109722304344176e-10,1.8713883399963378e-05,2.4174813270568846e-05,-0.29400000000000004,-0.488,6.859,0.5049999999999999,1.2370000000000005,-7.476999999999999,0.0118
3.4875290701165794e-10,1.2314201354980472e-10,2.2941460657119755e-10,2.9090849161148072e-11,1.9559278575703502e-10,2.4743586003780362e-05,3.602396154403687e-05,-9.803,-1.4120000000000001,6.403999999999999,0.7020000000000002,1.79,-4.403,0.0165
1.7463383674621583e-10,3.643691062927246e-11,2.3332607942819597e-10,9.184829235076905e-11,2.6326859721541406e-10,2.4815773010253903e-05,2.8283883333206175e-05,-0.19300000000000075,-2.946000000000001,12.33,3.13,4.793,-1.214,0.0146
3.507949211634696e-10,1.1315449714660646e-10,2.2693910050392155e-10,2.8438704013824465e-11,2.459659238159657e-10,2.2169151019304993e-05,2.7387884140014647e-05,-10.05,-0.8169999999999997,8.237,0.6020000000000005,1.2640000000000005,-6.745,0.0136
5.266960710287094e-10,1.2864935874938967e-10,7.138645415306092e-10,7.11888536810875e-11,1.43206324480474e-10,1.5864513397216798e-05,4.011479759216309e-05,-0.46300000000000097,-3.3260000000000005,6.644,1.4790000000000003,3.7749999999999995,-2.192,0.0145
2.0189334750175477e-10,3.5412125587463376e-11,4.901227546501905e-10,8.704829156398773e-11,2.715141666531563e-10,2.7758634448051452e-05,2.3728424072265623e-05,-0.20899999999999985,-6.136000000000001,16.88,11.0,13.66,3.2950000000000004,0.0147
5.084520787000656e-10,1.2117606163024905e-10,7.207196344733239e-10,8.116718530654908e-11,8.921876275539398e-11,2.2092322405427694e-05,3.6356739997863776e-05,-0.7480000000000008,-3.512000000000001,10.09,5.347,8.188,1.6559999999999997,0.0155
3.456894372589886e-10,8.443343847990037e-11,7.231267382502557e-10,8.9977787733078e-11,9.504444147646425e-11,1.588188052177429e-05,2.373841094970703e-05,-9.462999999999997,-3.807999999999999,16.36,15.74,18.06,3.9419999999999997,0.0108
4.881308630108833e-10,1.161185669898987e-10,4.730994841195643e-10,5.926416635513306e-11,1.716380888428539e-10,2.5029876232147214e-05,2.397885322570801e-05,-1.0280000000000007,-4.908999999999999,18.87,9.69,11.84,2.7769999999999997,0.0137
1.9330130964517593e-10,1.206776285171509e-10,4.763628304116428e-10,8.195089995861053e-11,1.4603685449063779e-10,1.8786213994026183e-05,4.0320296287536626e-05,-0.29499999999999954,-8.552,9.357,4.286999999999999,6.963,0.5029999999999999,0.0154
4.793809548020363e-10,1.0508159637451174e-10,4.838764511160553e-10,9.359373092651367e-11,2.5377047894895077e-10,2.775602805614471e-05,3.250843840837479e-05,-0.5770000000000008,-11.99,14.130000000000003,10.99,14.29,3.689,0.0165
3.497108272276819e-10,1.152898406982422e-10,4.761265836302192e-10,2.8502984046936036e-11,2.620970763117075e-10,1.5697537660598754e-05,3.615454578399658e-05,-12.68,-6.365999999999999,10.8,4.451,7.316,0.5130000000000001,0.0135
3.625535171478987e-10,5.068113803863525e-11,7.131962319016457e-10,8.968867778778077e-11,8.475553208589553e-11,1.633927547931671e-05,2.3562766075134277e-05,-0.44599999999999995,-3.772,14.87,15.02,18.03,3.6020000000000003,0.0108
5.212783485651017e-10,1.1743165731430056e-10,2.1822177219390873e-10,2.8771637678146363e-11,9.020098836719988e-11,1.953926134109497e-05,4.017158889770508e-05,-0.6029999999999998,-1.9569999999999994,5.133,0.589,1.8040000000000007,-4.952,0.0155
2.565896824002266e-10,4.328823328018188e-11,7.214529489278794e-10,2.906428098678589e-11,1.7035893540084361e-10,1.936550784111023e-05,2.773900890350342e-05,-0.49800000000000005,-6.932,15.24,8.992,11.21,1.539,0.0127
