C1,L1,Rp,Wn,Wn5,Wn6,Wvar,OscillationFrequency,PowerConsumption,OutputPower,PhaseNoise,TuningRange
1.5296830013394356e-13,4.000142458826303e-09,2193.092480301857,1.5946415901184083e-06,1.1990314245224e-05,3.984952449798584e-06,4.2677710652351385e-06,3600000000.0,0.007640000000000001,17.92,-95.45,314000000.0
2.0102735161781312e-13,3.021454036235809e-09,4076.5554308891296,2.4424235343933106e-06,1.1994616121053696e-05,3.206731644272804e-06,3.580487847328186e-06,3800000000.0,0.00642,17.86,-98.97,234000000.0
1.9466204047203065e-13,5.146284699440002e-09,3149.083450436592,1.6459534645080567e-06,1.1000982820987702e-05,2.415830898284912e-06,3.5459375381469727e-06,3150000000.0,0.00517,17.75,-104.9,230000000.0
2.0211049318313598e-13,1.9679372310638424e-09,3362.6177310943604,2.4361813545227053e-06,1.1001918792724608e-05,2.4091517448425293e-06,5.032061696052552e-06,4500000000.0,0.00529,17.45,-106.3,377000000.0
1.9379276633262634e-13,5.114587306976318e-09,2928.286775946617,1.2592575550079346e-06,1.2003153622150421e-05,2.3999785423278807e-06,4.228909343481065e-06,3150000000.0,0.00473,17.58,-99.84000000000002,279000000.0
1.862290233373642e-13,5.0273951292037955e-09,1020.0453102588651,2.361246943473816e-06,1.1995890527963638e-05,3.995622062683105e-06,3.50430566072464e-06,3010000000.0,0.00787,17.65,-94.77999999999999,194000000.00000003
1.3981247320771217e-13,5.1065899133682245e-09,1000.7528960704801,2.0694608330726623e-06,1.1993800967931747e-05,2.4101598739624025e-06,3.854244321584701e-06,3170000000.0,0.00488,16.9,-104.0,268000000.0
1.0009225308895111e-13,3.0316736102104185e-09,3952.826738357544,1.982902619242668e-06,1.1000858902931213e-05,3.197946310043335e-06,3.634524643421173e-06,4360000000.0,0.00681,17.96,-92.15,365000000.0
2.0462680459022523e-13,2.0090701580047604e-09,2037.319704890251,2.300931930541992e-06,1.1000759303569792e-05,3.999292278289795e-06,4.679523646831513e-06,4520000000.0,0.00845,17.86,-95.17,342000000.0
1.251556545495987e-13,6.000473022460937e-09,3092.2501236200333,2.4316673278808593e-06,1.199012303352356e-05,3.1925452917814256e-06,2.9643815755844114e-06,2920000000.0,0.00642,17.94,-95.16,191000000.00000003
1.5418177247047424e-13,2.0345532894134518e-09,3202.6579827070236,2.319567036628723e-06,1.1996028363704682e-05,4.009836959838868e-06,4.153768360614777e-06,4800000000.0,0.00787,17.91,-96.35,360000000.0
1.0825842022895814e-13,4.911653518676757e-09,2048.8962531089783,2.7954744338989256e-06,1.1006037235260008e-05,2.4060898780822753e-06,4.032087527215481e-06,3080000000.0,0.00533,17.45,-98.38999999999999,245000000.00000003
1.012128233909607e-13,2.054684996604919e-09,4005.3887367248535,1.2131812572479248e-06,1.1000082492828369e-05,2.410377597808838e-06,4.407952338457108e-06,5650000000.0,0.00508,17.64,-92.19,669000000.0
1.4611451253294945e-13,3.0187316536903378e-09,1031.3919484615324,1.651331639289856e-06,1.1011880218982695e-05,2.4251813411712646e-06,4.474729210138322e-06,4180000000.0,0.00517,16.94,-106.10000000000001,421000000.0
1.4498709328472614e-13,5.286017179489135e-09,1996.451288461685,2.5252403259277345e-06,1.199785116314888e-05,2.4115634918212892e-06,4.756284356117249e-06,2880000000.0,0.00493,17.31,-99.54,251999999.99999997
1.8746831715106964e-13,4.8795466423034665e-09,3283.5224270820618,1.9121139109134676e-06,1.0999152839183806e-05,3.98798885345459e-06,3.162696838378906e-06,3120000000.0,0.00835,18.25,-99.84000000000002,197000000.00000003
1.3434151411056518e-13,2.9824084043502803e-09,2029.0941745042799,2.8066469192504884e-06,1.1007184267044067e-05,2.4035134315490722e-06,4.06922696530819e-06,3909999999.9999995,0.00533,17.41,-101.2,295000000.0
1.1968569457530974e-13,3.79974302649498e-09,3496.681869029999,1.6184484481811524e-06,1.1000422596931458e-05,2.4232659339904785e-06,3.7210224568843843e-06,3960000000.0,0.00517,17.72,-99.87,359000000.0
1.0010100305080414e-13,2.995808124542236e-09,3241.1465644836426,1.6654184341430663e-06,1.1004911124706267e-05,2.413827085494995e-06,5.04811978340149e-06,4290000000.0000005,0.00517,17.52,-92.95000000000002,499999999.99999994
1.2318988740444182e-13,6.035742759704589e-09,3930.281698703766,1.2104763507843018e-06,1.0995743453502654e-05,3.209766751527786e-06,3.970712892711163e-06,3130000000.0,0.00656,18.07,-95.62,307000000.0
1.522577315568924e-13,1.9921634197235105e-09,3201.5546560287476,2.0175597742199896e-06,1.199920192360878e-05,3.2014461517333986e-06,4.489111602306366e-06,4900000000.0,0.00635,17.7,-99.63,424000000.0
1.611560381948948e-13,4.922314345836639e-09,1026.1535942554472,1.97990600168705e-06,1.1995062053203582e-05,3.997818565368652e-06,4.572550177574158e-06,3060000000.0,0.0077800000000000005,17.54,-98.17,267000000.0
1.538136202841997e-13,4.1192380040884015e-09,1935.8992129564283,2.2844127416610716e-06,1.099808120727539e-05,3.999407291412354e-06,5.0535881519317634e-06,3230000000.0,0.00845,17.85,-95.57,287000000.0
1.7606583535671235e-13,5.192976236343383e-09,3085.109993815422,1.1868359565734864e-06,1.1000439047813415e-05,3.997742557525635e-06,3.4308241605758666e-06,3300000000.0,0.008,18.26,-93.0,259000000.0
1.201544225215912e-13,6.071267127990722e-09,2889.4508481025696,1.6739418983459472e-06,1.1017949879169463e-05,2.4213730335235597e-06,4.959968268871308e-06,2920000000.0,0.00517,17.59,-99.0,315000000.0
1.390479654073715e-13,5.099122405052184e-09,2059.919998049736,2.7925984382629396e-06,1.1003717839717865e-05,2.391361999511719e-06,3.479036331176758e-06,3000000000.0,0.00533,17.51,-98.43,203000000.0
1.3782659024000168e-13,6.104502201080322e-09,2058.7088018655777,1.2505203247070313e-06,1.2004060864448547e-05,3.1862431302666664e-06,4.610478937625886e-06,3000000000.0,0.00612,17.72,-95.83,309000000.0
1.691567212343216e-13,2.8555622100830073e-09,3933.540314435959,1.572261142730713e-06,1.1009821414947509e-05,3.2020620226860047e-06,3.547310262918472e-06,4290000000.0000005,0.00671,18.01,-93.29999999999998,320000000.0
1.768392413854599e-13,6.024260044097899e-09,3057.1206510066986,2.015117582678795e-06,1.1992889046669006e-05,3.1940616220235826e-06,2.976664900779724e-06,2870000000.0,0.00635,17.98,-95.46,175000000.0
1.21961709856987e-13,2.024910449981689e-09,1996.4038133621214,1.241669511795044e-06,1.2002631664276123e-05,3.204986971616745e-06,3.5089414715766907e-06,5730000000.0,0.00612,17.76,-95.48,535000000.0
1.7155797481536865e-13,2.9543857574462886e-09,2958.7597101926804,2.2897658348083494e-06,1.1011158406734466e-05,3.996054267883301e-06,3.5870131850242616e-06,3960000000.0,0.00845,18.08,-93.9,259000000.0
1.897319406270981e-13,6.0303297042846675e-09,1984.8076850175855,1.6665801048278808e-06,1.2007135272026062e-05,3.20637259632349e-06,3.0182412862777707e-06,2910000000.0,0.00625,17.88,-96.01,183000000.0
1.2669821679592132e-13,2.0656476020812988e-09,3770.15882730484,1.1601186752319335e-06,1.100976276397705e-05,4.001374340057373e-06,2.965911746025085e-06,5840000000.0,0.008,18.27,-91.41,460000000.0
1.4922075467184186e-13,2.0105111598968503e-09,3365.13489484787,2.4299416542053224e-06,1.2002355039119721e-05,3.200513422489166e-06,3.584922730922699e-06,4910000000.0,0.00642,17.78,-100.1,336000000.0
1.2759369313716888e-13,2.0819814205169676e-09,2947.2434669733047,2.7556399822235107e-06,1.1002071380615234e-05,3.1998160064220427e-06,4.924201130867005e-06,4610000000.0,0.00694,17.67,-95.32,399000000.0
1.4768021292984486e-13,3.0292523503303523e-09,1004.4791996479032,1.616796875e-06,1.100799560546875e-05,3.1926139056682587e-06,3.9363217279314995e-06,4230000000.0000005,0.00671,17.41,-98.71999999999998,370000000.0
1.6469019055366515e-13,3.0288274884223932e-09,3858.7626516819,2.269820475578308e-06,1.1001195967197417e-05,4.012823295593262e-06,4.225358843803407e-06,3879999999.9999995,0.00845,18.06,-95.17,291000000.0
1.4228061363101005e-13,4.899727523326873e-09,1004.2950212955473,1.598995542526245e-06,1.1995367527008057e-05,3.993985462188721e-06,4.38801509141922e-06,3260000000.0,0.007640000000000001,17.57,-96.21,306000000.0
1.5750357285141944e-13,2.9551941156387326e-09,3144.7764486074448,2.0084520295262335e-06,1.1993335098028183e-05,3.19627041220665e-06,3.5883669555187225e-06,4140000000.0,0.00635,17.84,-96.2,295000000.0
1.8109790980815886e-13,5.425291538238525e-09,2308.807894587517,2.079621905088425e-06,1.1006367444992066e-05,2.4046083450317382e-06,3.92824075371027e-06,2920000000.0,0.00524,17.58,-100.0,220999999.99999997
1.675177186727524e-13,3.989727612584829e-09,2085.1201564073563,2.7490790843963623e-06,1.1009657561779022e-05,3.2077904880046843e-06,3.592788875102997e-06,3330000000.0,0.00694,17.76,-97.32,217000000.00000003
1.5418135076761245e-13,6.023381948471069e-09,1930.3807914257047,2.768206548690796e-06,1.1999636232852936e-05,3.999230098724365e-06,3.0503265261650085e-06,2740000000.0,0.00795,18.0,-94.01,164999999.99999997
1.1741815209388732e-13,4.336791843175887e-09,2832.4550688266754,1.5379032135009766e-06,1.1002506375312804e-05,3.992192649841308e-06,3.219116687774658e-06,3770000000.0,0.0082,18.22,-91.76,304000000.0
2.0309759378433227e-13,6.10901927947998e-09,2956.014022231102,1.9970398157835006e-06,1.2003468215465546e-05,3.1911567836999894e-06,4.788915276527405e-06,2600000000.0,0.00635,17.76,-100.3,214000000.0
1.849771350622177e-13,5.104147315025329e-09,1040.871053934097,1.6545945167541503e-06,1.1004109740257263e-05,2.413741874694824e-06,3.997140236198902e-06,3120000000.0,0.00517,17.04,-102.80000000000001,263000000.0
1.8320777714252472e-13,3.079732179641723e-09,1982.0638746023176,2.4711422443389892e-06,1.0997379839420318e-05,2.4116486549377443e-06,4.872829973697663e-06,3660000000.0,0.00529,17.36,-99.34000000000002,308000000.0
1.0816391110420226e-13,2.9349768161773676e-09,3367.0830726623535,2.4557762622833252e-06,1.200905805826187e-05,3.208678650856018e-06,5.119658470153809e-06,3950000000.0000005,0.00642,17.65,-96.36,383000000.0
1.8359083533287048e-13,6.0807380676269525e-09,3693.895846605301,1.9866899877786636e-06,1.1991339057683945e-05,3.992013835906982e-06,4.91644847393036e-06,2630000000.0,0.0077800000000000005,18.01,-97.76,223999999.99999997
1.3475157022476196e-13,4.2427926361560815e-09,3659.782439470291,1.2573811531066895e-06,1.2005797147750855e-05,3.2116424083709716e-06,3.863459318876266e-06,3780000000.0,0.00612,17.94,-97.87000000000002,349000000.0
1.7502816617488862e-13,5.128013968467712e-09,1018.5334384441373,2.414816856384277e-06,1.1984524697065353e-05,3.2073788836598397e-06,4.872871637344361e-06,2870000000.0,0.00642,17.22,-68.29,239000000.0
1.6544261574745178e-13,4.956898748874664e-09,3149.0612775087357,2.71129207611084e-06,1.1986691683530808e-05,4.002301597595215e-06,3.1786863207817077e-06,3000000000.0,0.00795,18.07,-94.27999999999999,178000000.0
1.7063028216362e-13,2.038328886032104e-09,3737.8293573856354,2.7394214630126953e-06,1.2004934668540954e-05,3.992370414733887e-06,4.560599148273469e-06,4470000000.0,0.00795,17.88,-99.08,7419999.999999995
1.0951105654239654e-13,5.907587528228759e-09,1035.759478807449,1.2092349529266358e-06,1.1995263636112213e-05,3.991127824783325e-06,4.063055254518986e-06,3280000000.0,0.00746,17.63,-77.53,348000000.0
1.9306418597698213e-13,5.0044677257537835e-09,3251.592606306076,2.8529568672180178e-06,1.199121105670929e-05,2.410755491256714e-06,4.555017232894898e-06,2780000000.0,0.00497,17.46,-101.00000000000001,202000000.0
1.9994905292987823e-13,6.0828297138214106e-09,3816.4177238941193,2.3561786651611328e-06,1.1998592913150788e-05,3.987499189376831e-06,2.942093729972839e-06,2680000000.0,0.00787,18.19,-95.7,149000000.0
1.3600105047225952e-13,2.0262303352355954e-09,3038.60741853714,2.3366649866104124e-06,1.0997631549835205e-05,3.1975353896617888e-06,4.014723241329193e-06,4930000000.0,0.00688,17.8,-95.58999999999999,385000000.0
1.071022480726242e-13,4.463743537664413e-09,1486.6759181022642,1.4849913120269776e-06,1.1131024450063706e-05,4.018412590026856e-06,3.4270766973495483e-06,3810000000.0,0.008,17.85,-92.55,337000000.0
9.98665988445282e-14,4.126300439238548e-09,2892.7392810583115,1.5466485500335693e-06,1.1003723084926604e-05,3.993639278411865e-06,4.981361508369446e-06,3620000000.0,0.0082,18.01,-88.19,408000000.0
1.0085786879062653e-13,2.0347990989685055e-09,1026.1854231357572,2.7383015632629393e-06,1.1007607698440551e-05,3.1968412816524506e-06,4.047781385481358e-06,4920000000.0,0.00694,17.33,-98.71000000000001,402000000.0
1.7484310865402222e-13,6.021533250808715e-09,3735.0833117961884,1.6635104179382324e-06,1.1008197486400604e-05,2.425885581970215e-06,4.361826747655869e-06,2820000000.0,0.00517,17.71,-98.89,249000000.00000003
1.26286181807518e-13,6.115630626678466e-09,963.4084105491636,2.045407724380493e-06,1.1003012895584106e-05,2.4320334911346437e-06,4.864988446235657e-06,2840000000.0,0.00524,16.95,-92.26,295000000.0
1.4751450531184672e-13,2.002643823623657e-09,1043.9722239971159,2.028712290525436e-06,1.1002376616001129e-05,2.412810230255127e-06,3.4733949303627013e-06,5160000000.0,0.00524,17.03,-94.71,412000000.0
1.0737575590610504e-13,2.025914192199707e-09,3791.0111248493195,1.9671913504600526e-06,1.1992590427398682e-05,4.001469898223877e-06,4.408302873373032e-06,5130000000.0,0.0077800000000000005,17.94,-97.42,473000000.0
1.2166888117790221e-13,4.013708047568798e-09,2179.0246963500977,2.763591480255127e-06,1.202604204416275e-05,3.993660926818847e-06,4.6004418134689335e-06,3350000000.0,0.00795,17.81,-94.2,277000000.0
1.5650010034441947e-13,2.0015709400177e-09,3242.5013929605484,1.9305708169937134e-06,1.1002572476863861e-05,3.991670036315918e-06,3.6560102999210357e-06,5070000000.0,0.00835,18.08,-95.01,368000000.0
1.9433546662330627e-13,3.0282400250434872e-09,2082.8005373477936,2.0814551174640657e-06,1.1997102975845337e-05,2.4049163341522218e-06,4.408237159252167e-06,3830000000.0,0.00488,17.34,-98.33,314000000.0
1.3926657140254975e-13,2.061841011047363e-09,2754.688084125519,2.2461247920989992e-06,1.1001433372497558e-05,4.014858627319336e-06,4.958326101303102e-06,4730000000.0,0.00845,17.88,-91.95,424000000.0
1.0289302468299865e-13,1.968766927719116e-09,3186.3094717264175,2.0279739916324614e-06,1.2003438651561738e-05,3.2044105023145677e-06,4.493583858013154e-06,5160000000.0,0.00635,17.69,-98.05999999999999,498000000.00000006
1.5685042366385459e-13,2.9714188575744624e-09,3523.6498713493347,1.1840864181518555e-06,1.0999374568462372e-05,3.1943410277366636e-06,3.705543518066406e-06,4480000000.0,0.00656,18.0,-95.57,383000000.0
1.1187856197357178e-13,2.0473845005035398e-09,3675.452709197998,1.94151126742363e-06,1.1989142298698425e-05,3.99375810623169e-06,4.881471753120423e-06,5020000000.0,0.0077800000000000005,17.88,-92.65999999999998,496000000.00000006
1.3380644023418427e-13,5.146233201026916e-09,1937.353506684303,2.0759424686431883e-06,1.0991475820541382e-05,2.4097003936767578e-06,4.835570573806763e-06,3030000000.0,0.00524,17.42,-93.75,294000000.0
1.9672612845897674e-13,2.9755841493606562e-09,2064.3639266490936,2.06382560133934e-06,1.100448316335678e-05,2.4063534259796142e-06,4.067211449146271e-06,3890000000.0000005,0.00524,17.47,-99.36999999999999,291000000.0
1.6350763142108916e-13,4.790258884429931e-09,3129.2105615139008,1.2679961681365966e-06,1.2005242466926575e-05,2.404498815536499e-06,3.574811428785324e-06,3480000000.0,0.00473,17.69,-95.58999999999999,291000000.0
1.7494064271450044e-13,6.051478147506713e-09,1932.9618364572523,2.7689307689666747e-06,1.1002993464469909e-05,2.3940311431884766e-06,4.056424092501402e-06,2620000000.0,0.00533,17.47,-99.01000000000002,187000000.00000003
1.0772667527198792e-13,2.009841203689575e-09,2026.6583710908887,2.3269102096557617e-06,1.099127423763275e-05,3.197539532184601e-06,3.0285040736198424e-06,5290000000.0,0.00688,17.81,-94.74,362000000.0
1.5712167471647264e-13,2.0798484086990353e-09,3556.563973426819,2.844372844696045e-06,1.2005872428417206e-05,3.193802747130394e-06,5.0317703485488895e-06,4430000000.0,0.00647,17.6,-102.7,4179999.999999987
1.102237194776535e-13,3.777044653892517e-09,2446.239657700062,2.8840676307678224e-06,1.1988106280565262e-05,2.408344125747681e-06,4.365849256515503e-06,3460000000.0,0.00497,17.35,-98.65,284000000.0
1.048662543296814e-13,2.9790365695953365e-09,2070.4748034477234,2.449487400054932e-06,1.2002213835716247e-05,3.199737051129341e-06,3.0024839639663697e-06,4310000000.0,0.00642,17.75,-93.84,290000000.0
1.2288853526115417e-13,2.0246226787567136e-09,3023.1709480285645,1.2404966354370118e-06,1.199937665462494e-05,2.4064697265625e-06,3.984435178339481e-06,5620000000.0,0.00473,17.55,-94.17,578000000.0
1.8371569216251374e-13,3.035715281963348e-09,3422.0027327537537,1.6945685148239136e-06,1.1998725831508637e-05,2.4083818435668946e-06,4.7164797186851505e-06,3980000000.0000005,0.00482,17.49,-101.2,368000000.0
1.2494906783103943e-13,3.1522153615951534e-09,1074.7562944889066,1.9309520065784456e-06,1.1013951957225799e-05,3.982699012756347e-06,3.1433468461036683e-06,4500000000.0,0.00835,17.78,-99.8,340000000.0
1.30766361951828e-13,6.070557832717895e-09,2822.6118981838226,1.2585451126098634e-06,1.2000300705432892e-05,3.1912624940276145e-06,4.884751915931702e-06,3010000000.0,0.00612,17.79,-95.84,326000000.0
1.245029777288437e-13,2.8943332433700557e-09,3431.942105293274,2.5527480602264403e-06,1.2005857288837432e-05,2.409215545654297e-06,3.1081777215003967e-06,4210000000.0,0.00493,17.61,-106.10000000000001,279000000.0
1.257623255252838e-13,4.36881011724472e-09,3153.712674975395,1.2269276618957519e-06,1.1996691524982452e-05,3.2053236916661263e-06,4.627159118652345e-06,3620000000.0,0.00612,17.81,-85.07,385000000.0
9.92677628993988e-14,6.018736839294433e-09,3976.7753779888153,1.6189998626708984e-06,1.0998747885227203e-05,2.4134180068969727e-06,4.449085891246796e-06,3050000000.0,0.00517,17.72,-96.24999999999999,326000000.0
1.802214711904526e-13,2.970404744148254e-09,2112.5650107860565,2.8660399436950684e-06,1.1979951083660126e-05,2.4181666374206543e-06,3.010955214500427e-06,3879999999.9999995,0.00497,17.45,-102.7,212000000.0
1.8466717302799225e-13,3.3873671293258663e-09,2025.8768647909162,1.630278754234314e-06,1.2004207789897919e-05,3.195561221241951e-06,3.4688321352005003e-06,3939999999.9999995,0.00625,17.77,-100.50000000000001,251999999.99999997
1.1894120872020722e-13,5.044265389442443e-09,963.4293317794798,2.8326817512512206e-06,1.1007764458656311e-05,2.41240177154541e-06,2.9894357919692992e-06,3160000000.0,0.00533,17.11,-96.98,206000000.0
1.154439628124237e-13,5.713109016418456e-09,3470.530867576599,1.6057980537414551e-06,1.1994674891233443e-05,3.206630927324295e-06,4.255328327417374e-06,3100000000.0,0.00625,17.87,-94.8,304000000.0
1.8448516428470613e-13,3.046785533428192e-09,3914.9564504623413,1.5922154426574707e-06,1.0998664498329161e-05,3.20959352850914e-06,4.712733924388886e-06,3939999999.9999995,0.00671,17.87,-99.21999999999998,349000000.0
1.3564600646495818e-13,3.888344198465347e-09,2304.4510930776596,1.967741447687149e-06,1.1000106930732726e-05,3.2070433378219603e-06,3.197074770927429e-06,3750000000.0,0.00681,17.91,-93.31,264000000.0
1.530835535377264e-13,5.079508543014525e-09,3093.162789940834,1.963802659511566e-06,1.1990178644657134e-05,4.010627460479736e-06,4.4358692169189455e-06,3020000000.0,0.0077800000000000005,17.99,-100.9,259000000.0
2.0386024713516236e-13,5.986122250556945e-09,2076.910048723221,1.9737019181251527e-06,1.1008537173271178e-05,3.996467876434326e-06,4.9030701518058785e-06,2580000000.0,0.00835,17.95,-92.27,212000000.0
1.4371658563613892e-13,4.060515038669109e-09,2044.683218002319,1.630275297164917e-06,1.199999377131462e-05,3.1979767113924024e-06,4.052882306277752e-06,3630000000.0,0.00625,17.71,-95.12,318000000.0
1.302754819393158e-13,1.9698317050933834e-09,992.0935630798338,2.289091396331787e-06,1.1010948240756989e-05,4.0062161445617675e-06,3.087193548679352e-06,5160000000.0,0.00845,17.74,-93.83,341000000.0
2.066185176372528e-13,1.978022813796997e-09,1023.0660140514372,2.3631518602371217e-06,1.1996361762285232e-05,3.999244022369385e-06,3.918470442295074e-06,4620000000.0,0.00787,17.54,-99.26,309000000.0
1.0296932756900787e-13,3.965133737772703e-09,1038.5711491107938,1.2806172847747803e-06,1.1004461109638213e-05,2.410831165313721e-06,3.949487827718258e-06,4090000000.0,0.00508,17.01,-98.14,462000000.0
1.3269146978855134e-13,5.006995916366577e-09,990.3472661972044,1.979135292768478e-06,1.199407958984375e-05,3.997429847717285e-06,3.1014434695243834e-06,3360000000.0,0.0077800000000000005,17.72,-98.4,241000000.0
1.6812704503536226e-13,6.147759437561034e-09,4130.047798156738,2.022262971103191e-06,1.1993998885154724e-05,2.394947052001953e-06,4.488524079322815e-06,2740000000.0,0.00488,17.61,-97.11,237000000.0
1.93690487742424e-13,1.976293802261352e-09,4054.096221923828,2.493409585952759e-06,1.1996981203556061e-05,2.4122125625610352e-06,4.5394933223724375e-06,4570000000.0,0.00493,17.48,-101.3,357000000.0
1.7767438292503357e-13,6.004545927047729e-09,3115.6555712223053,1.989115995168686e-06,1.199413850903511e-05,3.992512035369873e-06,3.5402496457099915e-06,2780000000.0,0.0077800000000000005,18.11,-93.58,198000000.00000003
1.9642220735549927e-13,2.0024993419647215e-09,4044.402003288269,2.418920421600342e-06,1.199983012676239e-05,3.207164376974106e-06,4.479102671146394e-06,4540000000.0,0.00642,17.73,-98.8,340000000.0
1.2708462178707123e-13,2.04476523399353e-09,1016.9498622417448,2.7145850658416748e-06,1.1988533735275269e-05,3.990160179138183e-06,3.4833199381828307e-06,4880000000.0,0.00795,17.57,-94.51,330000000.0
1.071589857339859e-13,3.0353093743324278e-09,2038.1498038768766,2.0537866592407227e-06,1.1000837564468383e-05,2.405869674682617e-06,4.955868124961854e-06,4129999999.9999995,0.00524,17.36,-93.2,440999999.99999994
1.552074410021305e-13,4.184690535068511e-09,2751.895032823086,2.254864525794983e-06,1.1002411365509033e-05,4.002295780181884e-06,4.848305642604829e-06,3220000000.0,0.00845,17.96,-94.95,277000000.0
1.7474233508110047e-13,5.091457843780517e-09,1005.9556663036344,2.775803327560425e-06,1.100594276189804e-05,3.196837991476059e-06,4.928797066211701e-06,2780000000.0,0.00694,17.31,-96.37,226000000.0
1.8198867738246917e-13,5.2841008901596066e-09,2732.1553379297256,1.5718699932098389e-06,1.1006096720695495e-05,3.9874756813049316e-06,4.456543505191803e-06,2970000000.0,0.0082,18.07,-93.58,255000000.0
1.1219058334827423e-13,5.009337067604065e-09,3797.9658246040344,2.745431137084961e-06,1.100324410200119e-05,3.208867385983467e-06,4.48750936985016e-06,2980000000.0,0.00694,17.85,-95.38,255000000.0
1.9032062590122224e-13,3.1035976409912107e-09,1033.7258279323576,2.848954677581787e-06,1.2002240359783173e-05,2.4052652835845946e-06,3.367985904216766e-06,3750000000.0,0.00497,16.91,-108.70000000000002,235000000.0
1.3763160184025765e-13,4.0262588039040565e-09,3234.182745218277,2.5278252601623537e-06,1.1999313116073608e-05,2.4061404228210447e-06,4.0269968807697304e-06,3400000000.0,0.00493,17.52,-99.41,262000000.0
2.0548287034034728e-13,4.8409344553947445e-09,2029.4115692377088,2.8297245025634767e-06,1.0995053231716155e-05,3.1862819701433183e-06,4.622931241989137e-06,2750000000.0,0.00694,17.7,-93.76000000000002,191000000.00000003
1.0241609811782837e-13,5.011947035789489e-09,3887.2013986110687,1.1667134284973144e-06,1.1000821828842163e-05,3.195540773868561e-06,3.020039916038513e-06,3759999999.9999995,0.00656,18.18,-92.53,332000000.0
1.9788366854190827e-13,2.9046113491058347e-09,3172.0810681581497,2.808238697052002e-06,1.1003585577011108e-05,2.419973564147949e-06,5.026842951774598e-06,3550000000.0,0.00533,17.45,-106.7,281000000.0
9.93315041065216e-14,3.032627999782562e-09,1989.8770600557325,1.2220598697662355e-06,1.0997574865818022e-05,3.1958046108484267e-06,4.970883965492249e-06,4450000000.0,0.00656,17.7,-87.26,542000000.0
1.009679138660431e-13,2.0051059722900387e-09,4081.118941307068,2.0063302740454675e-06,1.1993931353092193e-05,3.1908313184976576e-06,3.546276539564133e-06,5380000000.0,0.00635,17.86,-100.2,443999999.99999994
1.2897239327430725e-13,6.007759809494018e-09,2021.3743299245832,2.7336222648620604e-06,1.09994278550148e-05,3.1984359830617906e-06,3.539823293685913e-06,2760000000.0,0.00694,17.81,-94.67,194000000.00000003
1.2455689907073976e-13,5.528746128082275e-09,2408.294502645731,1.6072722911834716e-06,1.1994108319282532e-05,3.994049453735352e-06,4.3515016436576846e-06,3080000000.0,0.007640000000000001,17.97,-93.56,295000000.0
1.95533886551857e-13,5.08485198020935e-09,1102.1015942096708,1.6278334617614746e-06,1.0998132586479187e-05,3.1946311473846435e-06,4.540851473808289e-06,3030000000.0,0.00671,17.39,-87.71999999999998,265000000.0
2.006476581096649e-13,1.989505290985107e-09,3062.8841817379,2.7870337009429933e-06,1.1004998624324797e-05,2.4031909465789793e-06,4.5237447023391725e-06,4440000000.0,0.00533,17.47,-96.87,320000000.0
1.2846776843070983e-13,5.792344689369201e-09,2181.403860449791,2.070363700389862e-06,1.199259290099144e-05,2.41462345123291e-06,4.15373793244362e-06,2940000000.0,0.00488,17.43,-97.82,261000000.0
1.808265596628189e-13,6.06562852859497e-09,2693.0723562836647,2.355436897277832e-06,1.0995550513267516e-05,3.2020503848791124e-06,4.415844202041627e-06,2620000000.0,0.00688,17.85,-95.3,202000000.0
1.9525696337223053e-13,4.155512794852256e-09,950.2264261245725,2.773708438873291e-06,1.100388890504837e-05,3.1941838920116423e-06,4.791351437568665e-06,3060000000.0,0.00694,17.31,-82.79999999999998,232000000.0
1.338336020708084e-13,5.104469537734985e-09,1975.3925949335096,2.0935146987438204e-06,1.1997201800346374e-05,2.4118842124938965e-06,3.7558122277259827e-06,3150000000.0,0.00488,17.43,-97.57000000000001,256000000.0
1.9695275127887725e-13,6.0541007518768305e-09,2832.905814051628,1.5614546775817871e-06,1.1021592319011688e-05,3.994755077362061e-06,5.034942030906678e-06,2650000000.0,0.0082,18.05,-94.92999999999999,238000000.0
1.401489719748497e-13,3.2879309654235838e-09,2968.6201363801956,2.892392635345459e-06,1.1987794995307922e-05,2.4042871475219727e-06,4.64478200674057e-06,3560000000.0,0.00497,17.38,-99.46,286000000.0
1.8627100586891175e-13,3.2214022278785703e-09,2377.943094819784,2.7547144412994387e-06,1.2001697897911071e-05,3.991957139968872e-06,4.653288483619691e-06,3500000000.0,0.00795,17.81,-97.83,257000000.0
1.162167876958847e-13,3.1265136599540708e-09,1007.5406730175016,1.2158887386322022e-06,1.1003215849399567e-05,3.2027337372303008e-06,3.5853008329868318e-06,4840000000.0,0.00656,17.47,-97.35,475000000.0
1.0658033788204193e-13,3.076712667942047e-09,3631.5351128578186,1.9417429387569426e-06,1.1988711416721344e-05,3.996509456634522e-06,3.5045214891433718e-06,4340000000.0,0.0077800000000000005,18.07,-94.29,346000000.0
1.2598559260368348e-13,5.087097167968749e-09,3984.094500541687,2.4270495891571043e-06,1.1007158875465392e-05,2.4110083103179933e-06,3.473530113697052e-06,3160000000.0,0.00529,17.74,-94.39,233000000.0
1.240850567817688e-13,4.207462936639785e-09,2908.219203352928,2.243128776550293e-06,1.1005159795284271e-05,4.001461696624756e-06,3.7944540977478027e-06,3420000000.0,0.00845,18.08,-89.02000000000001,271000000.0
